Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-3501,1490,2528,27,-638,82
1,6761,1039,-2192,252,1762,2
2,-6,-7162,-4212,-937,-1832,1226
3,-7993,-307,-1761,-845,132,-1710
4,-5191,-5749,-7065,1400,-1938,-354
5,1655,-5452,-2956,-856,1365,1764
6,1316,-6452,-7336,-840,656,637
7,5699,6458,6221,1819,-1657,-1407
8,-4843,-4477,1242,-941,690,-1483
9,-2523,-2239,1870,575,303,-359
10,5542,-5028,4152,-878,-1556,1008
11,-6019,-6772,-2025,-1283,344,1658
12,7196,2334,-129,196,-122,-1460
13,6066,7749,689,1713,-858,-165
14,3733,6294,4514,-625,775,1389
15,3521,593,-3638,1186,1644,-78
16,-6865,6275,2226,1145,-996,1212
17,5382,6469,-5628,-1618,-1670,101
18,4288,-2931,-700,1515,308,682
19,7160,-130,-4474,-845,-899,1989
20,-5447,-7711,-65,-48,-184,-272
21,-5994,-7677,-6394,1742,-852,-462
22,6194,5902,-4172,10,-540,-46
23,4147,-586,-1831,1886,732,1557
24,2941,-1129,-5226,-1312,-656,-2000
25,-3908,-6710,-6639,1898,-211,750
26,3579,-4542,-2654,-1428,-371,1310
27,6464,1672,5594,1348,1243,-1692
28,6651,-835,5909,1165,-283,268
29,1252,-6982,-7222,-512,1903,853
30,2652,5878,4131,-1898,-1636,1505
31,-6625,-5240,-1706,274,-418,179
32,-1250,-6492,-5531,-1490,1027,-1311
33,-4189,-2065,-1207,153,1522,1492
34,3178,680,-7403,-1668,994,-482
35,-3995,3866,6734,175,617,-1084
36,-4609,502,-5985,-1587,-893,1268
37,7947,-6524,-7445,-1571,138,85
38,-4473,-1280,-6833,-945,-1068,-1463
39,1341,-775,-6463,-1642,-720,1655
40,-5631,7959,1788,953,-605,148
41,1862,4237,-503,1979,-1738,-668
42,-3649,2506,5594,1866,-749,-1380
43,3199,3763,2151,-959,422,36
44,-1565,-489,5935,944,-727,1721
45,3208,-7063,-7384,-1273,-1344,-1952
46,-1407,995,-1572,751,-1755,-1893
47,-6577,-970,-5762,-1856,1281,278
48,6827,-5112,3862,-937,-208,1101
49,-5746,-426,5622,-218,902,165
50,1640,-6859,-6575,-260,-1010,1272
51,-375,-3456,-2933,900,343,-1731
52,-7817,-5373,7958,1460,-1216,-1298
53,-7807,2615,-4686,-459,1634,-1595
54,-2047,6121,997,-983,-1965,889
55,-7217,3918,463,642,-79,1688
56,5852,3184,3350,1883,-951,959
57,1849,-6519,5916,926,1848,-584
58,-692,-5611,-3636,355,1961,1224
59,-7970,2671,-6818,-1450,1830,1470
60,-1872,-7046,-2163,-277,-76,480
61,2825,-7626,-3625,500,-1418,-266
62,-7231,199,7945,-773,-1548,381
63,-3359,5314,-4908,132,151,1282
64,2552,5854,1698,-1040,-817,-1321
65,6526,-1234,3320,920,-1721,637
66,2868,-6533,-4896,1467,1977,388
67,-3955,1285,-2082,1942,-1660,-1230
68,-7142,-3422,-3939,-1112,1288,549
69,1967,2458,2106,-243,-993,-788
70,-3426,-5707,752,1609,-1529,-772
71,4277,3885,-5628,586,-1905,1031
72,556,-3871,-1465,-674,1888,246
73,-3584,-5968,5219,-1768,1409,-1420
74,-5054,2383,-5806,1983,1572,-693
75,483,4593,-1292,1208,-1788,-425
76,3266,-1784,-4636,-675,1138,-1607
77,6018,-5634,-2164,-133,-831,1582
78,-2308,1489,-4421,-925,-283,952
79,6209,991,1992,-1876,-1184,-776
80,6456,5063,-4906,1721,1823,-658
81,4350,-4983,-4392,-1475,-888,-1164
82,-374,-4797,-3027,-1732,-1497,-654
83,5505,-1533,-7246,-1666,1426,-772
84,2762,4885,5714,-1647,583,-1655
85,-4509,-3063,-1140,-164,972,-1290
86,-7602,-7407,-7433,-715,-1063,1501
87,-6266,300,-7248,1531,-409,-1442
88,1294,2678,4790,-1327,-1665,-663
89,6745,4385,-1933,-245,-1580,-1119
90,4368,1642,7603,-1988,-1189,-657
91,-3212,6179,-1617,-1210,-1088,107
92,-1540,5752,7046,-1546,77,606
93,-5776,-1220,-2216,997,1476,1945
94,1123,7859,2501,1046,-272,363
95,4119,-5947,-566,-430,-575,1713
96,-921,-1102,-3477,330,-1541,1673
97,1833,-6475,-3930,551,-618,-1616
98,-2241,-5151,7369,-869,-406,1486
99,5620,-4719,-1202,7,756,862
100,-6243,829,1225,-102,-1852,60
101,7841,-5850,-6839,-1143,1666,-459
102,-2762,-1645,7615,-355,-327,89
103,7835,3343,-2856,266,933,-1027
104,-6282,2697,7264,-418,1594,1804
105,-4630,2807,-3312,1883,1606,1963
106,7971,5825,1124,1801,-124,147
107,-1573,4354,6724,-37,-1597,-1809
108,-3352,5093,4350,-1706,-624,504
109,6369,4681,6678,482,218,1916
110,6419,4819,913,1644,1760,1428
111,-5081,-4464,4911,-545,581,1070
112,910,2060,-793,729,1685,902
113,-634,1969,-295,-491,1705,-1859
114,-4068,4058,-2465,-532,115,291
115,4031,3385,-3752,601,-199,1369
116,-1031,7726,2195,-1667,-95,170
117,6309,-4619,2383,-1483,-722,-1430
118,-7136,-4968,7182,362,-353,1176
119,-7679,-5116,5545,1837,-1199,1466
120,6000,7179,496,323,-1886,-373
121,7896,-2935,562,-1658,233,-658
122,3022,-3258,1584,1739,-469,-1529
123,7537,7919,-1235,-1089,507,-922
124,-4846,-5823,6962,-1323,778,1063
125,3260,2269,-5147,-894,1997,1405
126,1862,-3021,2413,-1791,1332,1831
127,2693,4184,1761,-1302,1554,1450
128,-3172,-3913,-5998,635,467,-378
129,-6842,7455,-2642,-1629,317,871
130,4310,-1771,-5942,-284,-305,-535
131,-6460,2494,1512,-1277,282,593
132,-865,-7967,-3014,1698,491,924
133,-1468,6791,-132,1059,573,-481
134,-5411,-1646,-3291,-1589,545,-463
135,-617,-7253,-863,1869,47,-1302
136,4255,7737,2706,410,-1482,-575
137,1981,3910,-1507,-703,1995,1983
138,7238,7119,-5439,-1499,509,41
139,-3445,-3862,-2486,-620,1949,1046
140,7255,-2203,198,-1349,-957,-311
141,2598,2148,-1815,-1514,-1912,705
142,-5147,-5858,-1270,-822,1423,-637
143,4679,-7589,-5735,1451,-1806,-1516
144,-5657,7683,-4993,364,1169,-193
145,-6467,-4925,-4971,1246,1507,1695
146,4982,2642,767,1401,1290,437
147,6580,-214,-7202,-1586,1500,313
148,3198,-1197,-6145,962,1376,-1791
149,-12,-7903,1134,-1005,-734,946
150,3539,1740,1105,-1129,1557,1436
151,-7723,-4779,5873,-46,145,880
152,-1743,-2939,-2872,-283,146,-1151
153,4896,7601,187,1655,-292,-907
154,1630,7114,-6645,-624,1396,1471
155,952,7804,-4183,-1123,-233,-881
156,-4751,-6019,6458,310,228,-463
157,3349,5695,-1591,-1617,-397,-1356
158,2010,5560,3767,-437,-1654,-1528
159,-1795,5246,-2387,-1157,1842,-852
160,5497,-673,6993,1246,1409,965
161,-5636,-134,-768,1448,225,1442
162,5217,4908,7595,976,-1957,1159
163,-2855,4982,-2886,815,174,-519
164,-6786,-7492,-735,-1493,581,847
165,6696,4002,4603,-1112,-534,-339
166,-3267,-1840,4089,-1549,23,-874
167,1190,3714,4931,1484,1859,772
168,6308,-5203,1536,1336,-643,-1249
169,-1795,-6434,5638,747,-1920,135
170,4065,-5236,369,-247,-1344,236
171,1644,-5419,4678,-1115,-1177,-822
172,478,5086,4346,-833,-203,-266
173,629,4345,-6553,-765,1446,1998
174,-5237,-5156,-2920,577,-1733,97
175,2392,-3634,-6129,1311,1827,202
176,4693,1548,-1451,1271,513,80
177,-7751,1717,2891,-475,1854,775
178,-1617,4690,-2713,-129,-1206,356
179,6222,3865,-2039,1819,-1258,628
180,5714,7224,7356,624,-855,-389
181,3093,-7235,-7097,1277,-714,130
182,-2959,-4815,2118,93,-257,-1785
183,-2243,5476,491,1383,1785,-1471
184,-4898,-6561,2668,-388,1582,-336
185,-7256,91,-4979,-1174,-728,893
186,3359,-5399,-5419,-1924,-700,-437
187,3814,5770,5266,1569,518,-1612
188,5537,-7467,7995,592,1696,688
189,-1170,1255,7918,272,1565,438
190,382,7384,6116,599,166,-573
191,2726,-1276,3630,-56,1343,-483
