Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-4365,3339,1788,-1985,1545,838
1,1653,-5686,5647,-7,1707,361
2,2226,5608,7434,1489,965,348
3,2372,-2394,3541,-1596,469,-19
4,4798,2769,2934,-1356,1111,447
5,-1917,-7436,5100,652,940,889
6,-1685,-3746,-5752,1400,-1986,472
7,-3659,1485,21,-832,98,55
8,-1529,5257,-3238,491,-114,-1194
9,7806,-7316,-1513,-1814,-1542,581
10,7086,2389,-4095,1752,1551,1803
11,770,2904,-5207,40,698,-1613
12,3410,-7732,-7372,1809,283,-1757
13,-4262,-2674,3438,-1469,450,-197
14,-2563,3044,662,940,-986,-1481
15,-2436,7163,-5874,718,663,-1311
16,-6114,1830,-1713,-1852,420,893
17,-3034,2305,1773,1965,-1225,-1156
18,7160,2479,-7494,-135,1395,-265
19,5314,-2507,3530,1555,-1066,1246
20,2482,4814,-270,651,-1452,808
21,-7699,6271,1408,1642,592,157
22,-661,6019,23,232,-1239,1120
23,-4524,6571,3728,-1894,-1462,940
24,-1255,215,3864,1788,-676,-1231
25,3312,-3477,4273,-1430,31,-836
26,7806,5381,-3845,1885,1903,-1516
27,-5657,2976,3431,870,818,-909
28,1459,6416,4922,275,-859,-473
29,530,3392,-3998,495,90,-501
30,-7276,-1186,1073,-1229,-795,520
31,-6174,5108,7143,-1615,-321,-1485
32,-1590,7979,2219,1452,-109,-860
33,5621,6358,-853,-1983,-1511,1077
34,-2284,-2075,-1333,-1627,1955,-269
35,-2901,-6239,6801,-220,1716,-1388
36,-6040,7931,-823,709,1090,394
37,4268,3323,497,1479,-328,1904
38,6181,5642,7923,634,733,152
39,2171,-5008,-800,-1221,1056,-297
40,-1575,-5473,-7328,-1366,-484,-1595
41,-4269,6219,-111,99,902,464
42,452,6631,267,915,1595,-316
43,-516,3988,7197,-460,-1742,-1706
44,7565,5902,7965,670,-1972,-1612
45,-6122,-1757,2566,-833,-347,-672
46,-3884,897,1820,-706,1518,-1934
47,-3081,-2346,-4980,170,545,743
48,-4358,-2149,-3941,1138,1628,0
49,-7716,-1361,2086,1450,952,-247
50,6471,-2508,-194,-799,962,-311
51,-7792,-6281,3878,-1423,612,-1093
52,3604,6441,7848,-709,-93,-155
53,3106,-7890,-6248,-1919,-1770,-1370
54,-7216,7422,352,1106,1899,1953
55,-4683,-4853,-7447,290,769,189
56,-6161,-1991,1997,-52,333,-1690
57,-779,1524,6738,-1481,-1182,115
58,488,-2382,7621,-720,1041,918
59,-6530,-5069,5103,-1960,1819,-457
60,6861,5553,566,1828,-109,-1654
61,4160,2668,7854,-28,490,-1499
62,-7009,-7013,1692,-1495,736,297
63,3009,-6296,164,-690,1123,1763
64,239,-4593,-982,1119,1525,-475
65,-3045,-7190,4464,362,-123,570
66,-3493,-3420,-1435,-1032,1686,-474
67,-5143,6669,-3022,1175,1669,-892
68,4289,1617,-6798,-1927,1325,1623
69,-1091,-7607,3587,1216,-1332,-572
70,-1845,6632,-4558,-1035,-970,768
71,-1528,-1152,-7931,-408,-1745,266
72,-3756,4062,6638,1016,1732,-1243
73,7794,-6568,-3987,1578,-1783,106
74,-966,-7134,5064,724,-1062,-407
75,-3797,955,2072,1530,1374,1027
76,3807,-3966,-2970,-1892,-74,229
77,3638,1101,3558,361,-566,-1030
78,209,773,-1328,-125,407,1877
79,-6126,7596,3391,782,-1308,1888
80,-4748,-2843,-5483,296,-586,1430
81,-7248,6124,545,-249,870,-1137
82,-7072,222,-2768,-1916,-688,-1449
83,2059,-3168,-6830,-1985,-1320,678
84,-4304,3147,6349,-668,197,101
85,4312,237,-4594,759,-349,1012
86,5961,6484,-5024,1583,-184,1113
87,-7725,-5357,5824,-1426,886,694
88,-3223,-473,-5813,384,-1622,1222
89,1636,-7343,6769,-1393,1215,-223
90,-3106,-5638,5766,1863,-1401,-1911
91,-3177,6572,-4098,481,-1131,1715
92,4400,-6785,6598,-1906,-1618,1891
93,4413,2,2857,1937,-794,1392
94,327,-4754,-1164,1764,1614,634
95,-1607,-5296,459,-740,-57,1206
96,-4685,7211,-6900,-1948,-992,-1062
97,7076,2851,-2762,816,1192,-1916
98,-3089,3012,-2423,-830,-1868,1451
99,7336,-2441,-2515,-1582,1785,1265
100,2147,-264,1280,-749,344,-985
101,-4768,-6703,1021,-1348,-152,874
102,-1764,-7815,-3059,296,-1288,1749
103,-1430,4761,-3218,992,1987,-6
104,-543,7656,-5373,1939,-1563,1788
105,6284,-2017,-7305,-1766,824,-158
106,1473,-2897,178,438,-1186,372
107,-2593,-2751,-4528,-1756,-1021,-1227
108,-3438,-2467,172,1271,418,-1192
109,-5672,-1670,1922,568,-526,233
110,-1123,1480,-6587,626,-609,-1610
111,-6554,-6731,5141,-527,-958,-1445
112,-5425,-5213,-2793,286,1271,483
113,-4990,3781,-3686,1080,1921,1761
114,-6346,-5852,-3895,83,-512,-731
115,-7404,-1538,6790,-586,638,-1408
116,7381,2164,-3657,314,126,-451
117,-4673,-1345,334,-497,-583,-611
118,-516,-6805,3234,611,981,-520
119,-6183,7214,-1844,-923,-1106,-1279
120,-6925,6573,-4866,-1354,227,1344
121,5694,-4764,-1344,1913,-920,1200
122,5408,-47,-1792,-1043,-1078,-1336
123,-870,6986,5701,803,-384,901
124,7328,1646,3390,-1170,-941,-1235
125,853,683,4236,-1601,696,-590
126,-4636,7839,4713,-1186,-31,-28
127,1548,-6499,-7196,1281,-426,-805
128,-4770,-419,167,975,-554,172
129,1814,-4752,682,1715,1286,1470
130,-4135,2920,-3492,-337,49,-1953
131,-7803,-6770,-2113,-953,1480,-323
132,5007,-4184,4179,-495,99,-550
133,294,7173,-6967,1716,1783,-1209
134,-3069,-801,-5494,-293,1515,119
135,-1195,2937,4966,-481,-427,1585
136,-7271,6393,-2520,746,231,-1247
137,-3183,-4660,3511,860,-1722,1638
138,2567,-1217,7153,1372,1558,-1865
139,-5551,7156,-7885,982,-372,1130
140,-5068,3766,-5504,27,897,665
141,1605,-3292,2237,1743,1520,-1817
142,-2266,-2173,2727,858,-1291,-1340
143,-909,-3306,-4359,246,-1477,-860
144,-2963,4330,-4622,237,1265,1134
145,5590,-5129,5220,1242,1305,1229
146,-1528,5600,-3955,-523,240,-833
147,5920,4002,-4850,1466,-1036,1440
148,308,1834,-17,735,-249,1422
149,787,5531,464,-223,394,-194
150,-5817,5275,-3611,-5,-1577,-1873
151,4811,-7374,-4487,1257,-1153,-1717
152,5434,5980,-3979,-1648,984,-80
153,-6353,-2319,-3704,-660,1201,356
154,-5594,-5515,-6103,-386,1478,-489
155,2634,4368,2801,851,321,163
156,5354,-4281,39,60,579,-779
157,352,2777,-7255,257,675,-898
158,-7938,5378,447,1102,115,1230
159,4819,6297,-3209,-259,-1402,1286
160,1195,394,7689,1256,68,208
161,-6545,-4557,2585,-1752,-1232,867
162,-4391,-6509,1076,343,-689,-616
163,-5460,6427,-2747,201,-1213,-1838
164,-6589,-5592,3923,1758,1474,278
165,-5649,3356,5215,1165,-1957,1211
166,-6843,-5376,-5065,-1426,-399,-1879
167,4227,-2215,4028,1566,-1711,1725
168,2539,2446,-329,1585,-814,119
169,-6606,-7363,7820,315,910,-490
170,4077,7831,-6796,957,-1894,1639
171,2515,-1425,-4906,717,-32,-846
172,-4348,-2816,242,-1983,-1916,-1671
173,-538,-992,-691,-1713,-30,-1273
174,5036,5505,-150,842,487,-276
175,1551,5322,1901,1911,-1071,-656
176,3750,-5300,2316,-404,-615,-1453
177,4987,-1242,-1953,684,-595,1178
178,6794,1562,2367,-1765,195,-679
179,6569,-7873,1228,-1872,-576,1291
180,-5564,943,570,1552,-1340,625
181,4381,-5542,3835,1395,1289,100
182,5122,-1529,-7317,501,-1965,1978
183,-5229,-5540,2854,1534,1435,1717
184,-2081,2469,6392,-1305,1106,-442
185,-875,6088,7793,977,-492,1713
186,7815,1252,-7560,1530,656,1281
187,1900,-1377,1051,-571,-1023,-1243
188,-3057,6496,5030,-581,1001,343
189,4295,7214,-7993,1044,-1408,1583
190,3418,840,-5686,1479,1692,-416
191,-5863,-4524,4318,-27,-499,784
192,-3044,3979,1437,1548,-1905,-213
193,-4644,6814,-7646,-294,1719,239
194,916,-3774,-4235,-300,1611,-1622
195,321,7660,-1576,-70,1877,-138
196,-7128,-306,-156,-622,20,273
197,3833,-1463,7213,1761,671,1327
198,-3606,-2748,-3462,-1618,1534,-1724
199,1833,3161,-2481,436,1056,130
200,669,1984,-823,-1699,-1381,-589
201,3011,3621,-2466,-1087,1064,-829
202,1458,-6400,4703,1497,-892,-923
203,4782,2924,-277,534,-812,-1554
204,2106,5023,-4699,185,-1625,-628
205,-7148,-457,2963,1000,147,-1641
206,907,233,-884,-1377,-1537,730
207,-5662,-3227,-765,74,-1908,-823
208,1760,344,6238,-1223,592,-1053
209,-4665,6178,-6154,-1339,-1522,762
210,6160,2528,-1700,-483,1218,1440
211,-6127,6001,-6464,1717,821,1119
212,-714,-353,-4337,1528,901,1041
213,7434,-5495,-4511,-690,-805,694
214,-6112,533,-4674,657,1469,887
215,1045,-685,6687,-559,-1151,245
216,-7826,-4096,-5214,-984,-1015,760
217,6664,-6779,-2317,-1517,800,-1680
218,-7790,-1866,-6346,1460,-947,728
219,-4792,-5793,7874,412,1580,392
220,3125,4974,2265,913,-264,-946
221,7700,6460,4470,-729,-693,1930
222,-4834,5454,6393,-1224,1334,1545
223,202,7559,3005,1893,75,-246
224,2636,-1882,3107,-1035,1542,-319
225,5982,6299,-6285,-1056,728,-327
226,-5272,4673,-2505,1665,1651,504
227,-1713,-4338,4876,-625,528,-203
228,-7641,4271,-261,759,-271,-1196
229,-6928,4376,3328,-1322,1815,1662
230,-240,-6459,5575,-1714,-263,-1919
231,-5403,-1819,-6078,575,-1132,-1208
232,-2575,-3827,-7674,-191,795,-1869
233,-7287,-4123,-4632,-199,-417,914
234,3641,-808,-603,-1199,593,-134
235,-4525,-2024,2096,1738,-1281,-870
236,-1643,-2240,6128,-1826,-486,-909
237,-3814,-6412,-3936,1470,871,803
238,3681,-1246,-7357,878,782,905
239,-3511,-1686,6713,813,-1746,1765
240,1133,-5184,-4966,-1521,1823,-1844
241,1456,-576,192,1711,237,1517
242,5587,2164,-7160,-600,50,981
243,3142,-7029,1458,1178,-1417,333
244,-2122,6707,-1951,-610,837,642
245,7691,-7236,-725,-1834,-634,1400
246,-5355,-819,-5326,-357,1457,1069
247,-4166,3131,-1273,4,-1625,967
248,7599,-2991,7370,-1701,803,-220
249,-712,-5144,2373,1287,1174,-924
250,-7873,3748,2828,-1165,1355,-505
251,-4625,-1074,4947,-300,-1408,1242
252,4350,-5065,5654,-1337,770,2
253,1100,-7384,6465,-1840,-1209,1214
254,-901,-928,-36,-327,-1208,-1723
255,-5743,3809,3907,-1042,-435,-538
256,-1612,-1862,-6993,1178,99,1524
257,62,-6602,3547,1986,871,-1799
258,-4861,-1079,5463,1061,-543,-775
259,6912,6137,1017,-1674,1386,1514
260,-6513,-6624,-2863,-248,1189,665
261,5305,1545,3501,-1380,914,-323
262,-871,3695,7411,1587,1112,107
263,-1913,2433,6845,886,594,1660
264,-2801,-1913,-812,1767,-265,1074
265,471,3242,4296,171,1457,149
266,1671,4229,-5210,-564,529,-1465
267,494,-826,-3050,-1832,1674,-373
268,798,3450,-2644,-1309,504,-1643
269,5368,3695,-6585,1552,-859,1492
270,-2450,2056,5624,420,1506,-413
271,-5682,4706,6260,265,546,-905
272,-4884,-7155,-1291,1479,-1917,-39
273,3016,-6130,-3842,1370,-763,-1074
274,-3976,-7151,7088,502,-301,-1222
275,321,-2015,1596,1417,-1762,-135
276,-329,-1487,-2255,-1932,1471,308
277,2419,5101,6366,932,-47,-195
278,5897,-536,-1466,436,-820,924
279,7263,-3939,1005,-1181,1996,-370
280,-114,-2870,5121,-442,-1544,1978
281,291,-6881,-5242,1416,-1154,-1619
282,3836,-86,5210,-1978,896,557
283,-7134,-1505,2842,162,1965,-1047
284,-3097,6370,2128,-931,849,-1773
285,5988,1397,2430,971,-1371,1996
286,6660,-2668,-4679,-982,867,-1601
287,1743,5793,-185,324,-1058,1443
288,6018,-4129,-287,-344,-1061,1662
289,1759,-4342,6745,-1560,-601,51
290,-7643,-3966,-5013,906,-318,1226
291,-1663,210,4453,-1614,-1000,-1563
292,-4328,3406,863,-344,-1419,1387
293,-7683,-2912,-6400,-1614,-7,27
294,3414,5047,-754,-1290,-755,-357
295,-5400,-1151,829,1352,-294,1403
296,1049,5591,-7735,-1892,-1937,-790
297,3011,-2944,-1022,1001,1587,-74
298,-3038,-6202,6244,1281,65,-12
299,3526,3561,-6353,1095,-877,-1875
300,5992,2574,-2342,792,1531,-1889
301,-5582,-5901,-6602,-952,908,634
302,1712,-4796,-2805,-956,-1410,789
303,4799,-2192,150,1948,403,1579
304,-1500,-2932,6615,-545,-1611,893
305,3420,-3060,3798,362,-237,-244
306,7231,-1109,1411,10,-1510,-695
307,6287,5437,1261,-1971,-824,-1823
308,6848,-2366,2421,-1534,278,1579
309,1696,1067,7567,-904,499,1297
310,-4835,-3839,6924,-1176,840,1521
311,5093,7548,-1937,-1808,943,1693
312,-3938,-6042,3970,1237,-459,-1759
313,5815,-2574,-6159,-325,1062,-1395
314,5567,-5577,-6722,27,-1626,1592
315,7248,3404,3179,-487,-273,834
316,4476,-5085,-6076,1317,-1718,213
317,-7623,-6412,5588,-95,273,-506
318,-6233,6247,871,-1002,-935,28
319,-6223,-4060,-3385,1900,1482,9
320,839,7222,2769,844,-1327,-1635
321,-7470,-2189,-1612,985,798,447
322,5490,762,-4955,-578,-86,1072
323,594,-4136,3940,-1942,263,1450
324,-30,-2503,1133,-1442,-1026,1049
325,4498,7678,-952,-5,1198,177
326,-6142,309,-7494,966,1625,-1878
327,2249,1309,-985,344,293,-1494
328,-4207,4837,-4036,-729,-627,-1196
329,6070,-5864,-4591,-1273,-1012,-1861
330,-2923,6581,-988,1969,1735,-502
331,-1538,7588,1836,612,-1527,1145
332,-1074,-369,3511,1385,-1315,-1132
333,1345,7219,1338,-198,732,-1042
334,-2817,2743,239,-825,1876,-966
335,-3936,4286,-7605,972,-674,1885
336,2386,3134,-2587,86,739,1538
337,32,3527,-3398,-962,6,-1909
338,6089,-1639,-6003,1854,872,-1147
339,-2909,4992,-3864,-1515,1110,-996
340,4375,1193,-7261,-1637,1167,-1200
341,7139,6625,-2173,-1755,475,1900
342,4798,3534,-2673,1462,-1274,-1867
343,-3883,-1549,1980,-485,66,900
344,-7020,6630,5484,-201,830,-409
345,4995,5813,5234,-338,-123,-263
346,4494,3535,-6774,-227,1476,-1065
347,-6429,5521,1428,62,-1802,-309
348,2006,-3746,3110,-100,594,-1997
349,-3653,7035,-2059,1898,1872,-826
350,1530,2320,5985,622,-1916,-557
351,-1204,387,-1276,-137,1763,-613
352,-5888,-2074,3669,-452,413,1308
353,3789,1971,-2926,1414,-1175,497
354,-2951,-4293,6849,1373,-1341,-736
355,1660,4892,-2268,1267,-500,738
356,-132,3633,-7071,208,1090,67
357,5269,5734,4084,-1592,1661,1075
358,7724,-3972,4529,1322,-1522,-215
359,-6022,7687,-6014,-1160,1699,1851
360,7496,-2459,-5094,45,979,171
361,6484,1884,2340,714,-1764,1558
362,5397,7231,-1194,-1961,-1574,-535
363,-5164,6020,4831,-1126,-1081,-1893
364,-3300,-386,-4248,1368,332,-642
365,2215,-3463,-407,1891,1183,-1921
366,-258,-6320,-7602,1161,1563,1562
367,4973,2202,-1055,263,375,-1449
368,5932,-1293,-4846,-88,1375,-737
369,-2850,7866,-2055,698,1534,241
370,-2441,-5651,-6993,-660,79,-308
371,-5917,6685,-7878,-1212,1590,-1321
372,3285,5715,3628,354,1999,1598
373,1703,5377,3370,-475,-880,804
374,-1586,6992,-759,1911,1184,1682
375,1927,-10,3704,715,1354,-248
376,1731,-1584,-3137,752,-1555,-1792
377,-734,-4026,4930,-716,-1455,-115
378,862,-2937,7534,-318,291,-1068
379,6087,7587,2103,1662,879,1368
380,-6631,6307,-438,1547,-618,1569
381,5620,-2569,7347,-1083,2,272
382,-7697,-283,-2951,-206,1727,1698
383,-4980,307,6011,543,-211,1280
384,-5108,5962,-1252,-1038,182,124
385,-7920,-5762,-3936,720,-676,-821
386,1145,6577,3223,-166,-185,1543
387,3585,3107,6536,-904,-638,-1097
388,-1575,7488,-5419,318,-858,1145
389,7241,5887,-4438,75,912,-514
390,-747,-6084,5060,693,-1789,-1110
391,7595,-5112,5290,-447,813,-791
392,7395,-7610,3218,-1051,119,1989
393,-438,-1588,-4520,-1494,-1642,-418
394,260,3850,3202,-1675,1367,1568
395,4438,-2402,-4344,1554,972,-1148
396,-2386,-6259,-2412,-1315,-117,-1577
397,5285,3953,-1085,-844,1520,1580
398,-1834,1004,-1723,-68,-1774,1416
399,-2053,2557,2080,-159,1219,-1505
400,-1097,-3867,4571,-563,-1773,-192
401,382,5626,-421,-1177,834,1206
402,-596,-6971,-5133,-662,996,299
