Sample,Ax,Ay,Az,Gx,Gy,Gz
0,3981,3803,3146,-1790,1312,1488
1,4695,-3993,1326,960,1816,1252
2,-4017,-3294,4710,890,1847,192
3,-4392,4865,6736,1278,-587,-693
4,-2324,-7523,-1932,1972,-1534,1836
5,-5072,2353,-607,1143,-669,1939
6,2648,5193,2761,-1583,-595,-1775
7,7269,-3139,7532,-738,-1479,-1947
8,3882,-87,-5593,1516,1184,1586
9,-7689,7900,-2923,-59,529,-738
10,-6435,4251,-1062,-938,1834,58
11,1261,6310,2378,-495,-309,-661
12,-6366,-548,1833,-1776,101,1235
13,-4074,2197,3604,1184,1272,-1290
14,993,-1007,2787,-1005,-648,-914
15,5888,1514,3036,1417,961,1281
16,-3628,-6323,6134,519,986,-1267
17,-4927,4590,307,-1566,-1577,1447
18,-2155,6669,-1957,231,1012,156
19,5328,1529,6900,-490,-1889,588
20,-3289,-6933,3328,835,-601,1130
21,-2071,2232,-1411,-1490,-253,1143
22,-1300,-6984,-4571,494,-1312,1707
23,-2865,3734,-5279,-642,505,723
24,-5102,-5436,-1695,-57,-486,-1203
25,-428,6321,-6539,-731,-823,-15
26,2795,-3825,-1684,1413,-138,1812
27,-6321,6660,-5112,-1300,-1276,961
28,3971,4973,5590,-374,1333,1326
29,-4302,1833,-1754,-451,-1094,-1636
30,-439,6771,-5688,925,-679,1160
31,6377,-5336,-5137,-211,-900,225
32,4120,-7829,-3133,1947,-845,-638
33,-3182,-103,1163,-1608,-449,-1496
34,3136,-950,4117,-379,-446,1506
35,3109,1849,4996,-1518,1954,-1165
36,7232,-2865,-3165,1964,495,1608
37,-1806,-5154,-5067,-1363,-322,-1258
38,4577,-7682,867,1495,-1700,-103
39,4541,5716,-7473,1806,608,1831
40,-204,6291,3773,-999,-321,598
41,-3878,-5927,-94,573,-1949,-310
42,3824,7634,3797,-449,-493,-1859
43,7209,-374,3937,921,-707,-559
44,-1701,4502,4407,-1789,-33,775
45,977,-3871,-7763,-901,-634,643
46,6605,-971,501,627,-1768,263
47,-2294,-5863,3117,280,952,-1872
48,3868,-3992,5798,1682,1655,1373
49,1832,1782,7475,-1340,1130,-418
50,-6584,72,-4482,1858,-594,642
51,2342,-3510,-5802,1587,-1712,506
52,3336,-60,-4988,165,1719,596
53,-824,969,7097,79,-1643,-1975
54,-2503,-2507,3929,-970,117,1443
55,-5032,2661,2002,-637,1676,794
56,7654,-3725,-2918,1482,1383,-1528
57,6392,1669,-1415,-1956,703,-577
58,-3572,6706,-1494,1461,-375,1800
59,-4647,-150,-4331,1067,1787,973
60,2175,1457,-1074,1968,190,1557
61,-2198,-6395,5099,-1227,1927,903
62,272,94,562,1630,446,-947
63,6647,-2682,4160,-1212,-1008,-486
64,-4709,6384,-4835,1915,-955,36
65,-2556,-7144,3179,576,590,-1262
66,-2599,5647,-4587,-1376,-1340,1404
67,7814,-7929,3455,-833,1348,590
68,-255,3733,7650,-1312,-862,-386
69,-3395,5961,3920,764,0,90
70,6435,4109,5880,-1599,344,-1332
