Sample,Ax,Ay,Az,Gx,Gy,Gz
0,7735,-4723,1389,-1466,-834,1737
1,-82,5130,-6477,-1737,-7,-1314
2,2242,5711,-1880,-678,403,257
3,-5346,5488,5636,-263,1234,-72
4,7694,7154,5055,1889,-244,-1939
5,3558,-878,-7505,-1634,-48,1715
6,4969,-107,-4949,1617,-391,1656
7,-5007,7898,-328,859,-1516,-1739
8,5213,-2938,1287,-826,-976,-764
9,7509,-2533,-6265,525,1627,-285
10,-5652,-693,2161,1398,1153,-846
11,6035,-2481,-1610,-1277,-1690,-1942
12,-1206,-1535,-201,1990,-836,403
13,5495,5017,-6665,-974,669,1831
14,-1952,5224,4990,570,0,1730
15,-7802,-4029,2302,1964,1266,338
16,-4692,452,-3356,893,595,-1876
17,-3662,5012,-576,-312,1358,-135
18,1295,-2252,5431,1460,-1315,-1657
19,-191,4491,-3991,-485,1484,-1865
20,636,-3233,-4300,-1364,1727,1109
21,-5002,-4573,-3680,-1054,1746,-168
22,6217,3197,-4765,-1211,-333,-1330
23,-2924,-2539,7812,1165,1017,402
24,7692,788,-7978,-652,566,415
25,7288,5629,-5356,-1039,884,-373
26,-4020,1214,-6749,1323,-40,257
27,-6856,3989,-2629,1734,-1696,1533
28,331,-6952,4129,1172,-1520,-1986
29,-7919,5512,3804,-1493,1800,306
30,3281,5411,-6766,1594,-219,336
31,1029,1434,7206,-68,-901,1917
32,-7804,6352,1396,-392,-54,454
33,-2307,1792,4577,42,-1287,1359
34,7537,-2115,6247,450,988,1601
35,-7514,-5351,7340,1320,800,-323
36,-2747,5216,4038,-618,1690,121
37,7440,-3064,-1306,-134,-270,-803
38,2187,-1811,4320,1971,-133,1866
39,-4839,6362,2961,-571,-405,-84
40,7463,-5656,-6452,-601,1959,-435
41,-4051,6014,6263,193,374,250
42,-2718,2155,2387,-1588,1245,-667
43,3757,-6350,-1658,-369,-108,1796
44,1289,6255,4658,694,-167,-1056
45,795,-1709,-3182,423,-1590,553
46,-1487,-6396,1831,-1370,1881,12
47,6189,5129,-4982,1870,1001,-387
48,6995,5296,-4497,-1596,1112,-1203
49,3539,4291,6183,-371,-72,-1564
50,2698,7360,-3812,1452,-413,381
51,4111,-241,4580,-1366,1003,444
52,6609,-2653,6144,508,-56,-1114
53,-469,3005,-5096,1193,1042,72
54,-3827,-5533,7494,-253,-1797,829
55,3931,-1709,2934,-1211,1446,-1960
56,-7458,-897,7699,1834,-1079,834
57,6102,5570,2836,-494,1369,-467
58,2577,-6892,2227,-1431,1750,-356
59,-58,6948,-5184,-1800,-697,569
60,4359,3584,-3267,-712,-903,1564
61,-1146,-256,-672,-289,136,1503
62,15,5440,6420,117,-236,-396
63,-1408,-2576,-3449,-911,1760,-1787
64,-5462,7758,7854,792,-48,-965
65,-4954,-2892,-2289,-246,-351,603
66,4141,-345,5771,-272,189,-1107
67,-3771,-1028,6692,-573,332,-856
68,6646,-5435,-2232,-824,-1766,-527
69,5286,4481,-1131,1609,397,-645
70,3193,-3092,4000,503,-969,-1720
71,-2600,-4749,-7595,73,-1875,-1917
72,7611,-6433,1251,-1235,-1835,1978
73,-4321,-6485,1618,95,-318,1985
74,552,-443,2931,-1143,1509,1684
75,485,3006,590,-1630,-1600,-932
76,4129,-7626,4104,-964,834,-142
77,-982,5888,-6083,958,1880,1096
78,4237,7464,-4936,377,-1237,-683
79,-4058,-2413,4410,1416,1834,460
80,7795,-3433,856,1162,1528,1460
81,-2345,4535,-6124,-323,1075,1045
82,6333,-631,-3732,-1849,-50,1854
83,-2159,3463,6081,1765,383,367
84,3731,4339,-2336,-303,-1457,-535
85,3905,6851,-1983,536,-68,-1950
86,3139,2860,7527,-447,1273,13
87,-5361,1557,-7697,1286,-571,-1797
88,2576,5625,-1267,-449,-736,1400
89,7276,-1772,4289,1068,-58,-919
90,5555,4007,1329,448,948,1795
91,-3866,4465,-1460,-1146,967,-1853
92,-7632,618,-2927,1846,-616,-1025
93,-2834,-2043,5582,-543,375,188
94,2532,1674,883,1957,-1712,1648
95,-3843,7858,2785,-953,-1599,-1783
96,7141,-4791,6179,-879,1937,1820
97,-5686,-4889,4627,1627,-505,-1492
98,691,909,6354,-1065,312,198
99,-1763,6940,4184,-851,718,729
100,736,-662,-950,-1474,1920,-312
101,5597,3284,-870,1297,-683,-1042
102,-213,-2126,-7123,-1928,1114,-1548
103,4621,4620,-6980,-1857,1048,-972
104,-7729,6041,396,-475,180,1623
105,722,891,5643,1321,-594,-1918
106,1077,-5762,3163,539,1356,1838
107,6299,5201,5,1639,-1326,169
108,-7596,-7022,-3832,-300,20,-1301
109,-7961,-7522,447,-137,-833,1681
110,-2671,-4717,4936,269,963,1326
111,7619,-6397,-3843,-1631,-46,-652
112,-4674,-6929,-3889,-742,-1915,1898
113,476,-3105,-3136,1389,376,1725
114,861,-7484,-5179,-1813,-508,1116
115,3119,-2554,-6013,586,-1274,466
116,-1473,-1136,1763,-1055,503,1609
117,-4469,-6061,279,336,52,1635
118,5403,-1540,2326,1603,100,1460
119,-4064,-5141,3699,632,-1028,1833
120,-2571,-1299,549,-1584,-989,-859
121,-1593,4473,-2391,-1732,-1220,87
122,-7221,-5698,4165,-1557,-886,-1547
123,-2248,3271,-4614,1812,63,1371
124,5663,4444,5622,300,686,-473
125,-6644,525,661,1285,-653,-50
126,-333,-4715,-1077,-1578,591,-1007
127,-6389,7515,-6616,792,-912,787
128,-6998,1158,-6037,-1159,-1931,-1683
129,4320,3235,1516,604,943,-115
130,-3047,-4261,4289,52,1669,1814
131,767,-6542,-2964,-1733,1745,-1371
132,-7113,-5448,837,643,1887,-689
133,7863,-2690,4750,-684,-1852,1368
134,4130,-7262,2857,202,-468,-145
135,5515,-4160,-7821,-1379,-850,-201
136,6758,3578,-1644,1931,101,1929
137,6283,-23,-6692,-918,359,1250
138,2927,-5421,-854,523,-237,-1506
139,-1951,-756,-5074,1664,1817,836
140,-974,4511,6108,1078,211,-1628
141,6154,7912,-7908,773,-1383,1646
142,3384,209,-838,-165,-733,-129
143,6992,-3255,-497,664,1378,-1832
144,7483,-7592,7899,424,384,1159
145,2001,5518,-1815,1542,-1250,1908
146,2954,-7518,-7677,1142,-1005,1952
147,46,-3794,-29,-6,-1752,777
148,-3495,-7348,-282,444,1835,-1975
149,-6042,-6545,5066,1442,782,-743
150,-1500,-7714,-1270,-30,-672,-1235
151,-3350,-4932,-3375,783,-602,1949
152,3078,5312,-5148,-1884,248,-1238
153,-3406,4316,-1729,610,1852,-1510
154,-2956,6923,-1834,-848,851,1881
155,1475,691,-2621,353,1995,772
156,-1757,7973,-5676,1034,-702,1867
157,-5640,7578,6210,-1611,-1735,-326
158,5702,3080,7817,-1249,-1727,1749
159,874,2229,5310,-1805,-1850,1533
160,2550,-716,2300,723,-405,362
161,141,861,-4021,375,192,250
162,-7891,-1633,-5351,300,544,433
163,-2549,4461,-4018,-1560,379,1757
164,2131,-7015,6764,-386,1885,18
165,-7830,2925,7343,-1616,-351,-757
166,3516,-6717,3872,1473,353,-189
167,5083,6884,7923,-1304,1168,-1622
168,-6391,-6864,6352,598,-765,-255
169,-4742,-6594,4332,-1070,310,-1787
170,3512,120,-213,1068,786,-1984
171,3790,-5012,1108,-348,1426,-428
172,-6216,-5315,7296,-1948,-307,1861
173,-3484,-4693,-6194,472,-790,-1592
174,-5039,7321,-7552,743,-207,-180
175,-2045,4701,-204,491,-222,-268
176,4060,-7576,-2439,962,-1070,1808
177,-44,-878,-17,-1197,277,1363
178,2960,-3497,-1631,1120,-309,-1820
179,3856,172,-4474,1705,306,0
180,-3056,521,-4683,-1142,-1939,-1663
181,5224,6626,7275,1510,1627,332
182,4201,3761,-7414,1469,1785,-81
183,-1794,-3693,-6232,-357,1478,-1014
184,-4736,-4815,-6702,1865,633,-1457
185,7633,7672,6680,860,-1557,1815
