Sample,Ax,Ay,Az,Gx,Gy,Gz
0,5545,-3530,-70,-1057,655,-1487
1,-4749,-931,-2861,440,1055,1078
2,-5165,-4245,-1228,468,1038,-672
3,2540,1438,1370,1781,-1901,1998
4,5423,-4386,-513,856,1028,1610
5,-3356,-4360,7126,288,742,73
6,-4731,-5320,1248,-1579,1234,602
7,-4078,5229,-6936,-353,610,-1852
8,1577,7152,2477,1542,271,1917
9,3596,7058,-1130,-1234,621,-889
10,-758,-4168,-5764,216,32,-52
11,4184,2163,-2728,-1323,1762,1527
12,3976,4137,-5613,-1524,-1153,1952
13,-3232,-7138,3505,862,539,1852
14,5090,816,3197,1201,711,-674
15,-3885,7695,5762,1498,-1613,-1866
16,2977,-7584,-6085,422,-986,1184
17,-7213,-4489,-385,244,-975,-861
18,-4361,1411,4567,1227,-937,790
19,-7818,275,7305,-949,-25,1336
20,-857,-1148,7807,-1541,-1579,1925
21,-3849,3127,-2735,-1997,1305,1680
22,2210,2871,6575,389,972,1055
23,-1723,-1657,3931,1724,-320,1303
24,-1275,1515,-1450,-1618,-57,421
25,6124,-6950,5960,776,1556,-664
26,7123,3854,-5936,413,81,-296
27,3602,-7939,5875,-334,-920,78
28,-1868,-1655,-4261,1951,329,-1699
29,4447,6879,2039,1400,93,-877
30,632,-2856,7907,-1287,-845,1797
31,-481,1014,3186,1540,1794,468
32,700,-6315,5938,1219,-717,-1230
33,-3784,-7774,-4985,357,1408,1919
34,152,7747,4873,-1916,710,860
35,-6741,-2502,6519,1678,-787,-1751
36,-2105,-2007,-6012,-1625,101,-623
37,1128,3744,5898,449,-1072,-1108
38,-6215,3103,-3302,581,62,1876
39,-5401,-678,-7275,868,-1370,567
40,5887,-2227,-2106,1829,262,-1264
41,-7727,3530,4139,-657,1415,-1653
42,-6867,3680,6989,-1236,-82,-914
43,-2298,-281,5399,1397,849,1738
44,-3575,2467,5157,-1780,-637,1522
45,5824,1929,-5275,-601,-962,1840
46,683,460,-7934,1819,-1608,-1908
47,-2852,-4216,4293,-1227,1102,39
48,-6400,7544,-7933,-1593,-1790,-122
49,-7461,-1739,-2761,1808,-155,-43
50,-2151,-3664,-4025,-1367,-1403,-1104
51,5778,-2181,528,-1502,746,-1592
52,3385,-5631,6725,1998,1070,825
53,-4415,-1287,-721,1967,1056,260
54,-3379,-3110,-4268,-929,138,709
55,-3468,-3949,-4480,1590,-1575,1846
56,1206,-1038,2728,1443,958,1021
57,-3587,-3972,-5341,-812,125,1106
58,4932,-7303,-7295,189,1303,-318
59,3498,764,4532,330,-1927,-1284
60,5651,2061,-5153,-202,1539,827
61,3873,4642,3966,-217,-1295,-1628
62,5065,6289,-4470,68,-966,579
63,-3311,-228,-352,-1,-790,1688
64,-706,-3958,6005,-1534,664,-1361
65,-6376,6477,3610,-1000,909,-272
66,-7910,7635,-846,-118,442,207
67,4647,-2531,3068,-1711,-1356,573
68,-1248,2384,1102,1652,-895,99
69,-2905,-6369,-2124,-1437,-1529,1011
70,1414,7489,3292,-129,-774,-161
71,4218,-7418,-2742,687,-369,-1463
72,-3947,7728,-2583,-1020,1040,728
73,5934,-2472,-7338,-796,-668,129
74,5792,6570,-470,-945,1362,152
75,7905,4426,-3950,1246,233,1655
76,-866,2125,-6375,-110,1924,-767
77,5842,7201,1199,-1480,1247,-559
