Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-3070,2106,4521,753,-1984,1151
1,2915,-1385,-3148,-1305,-1913,-1343
2,5805,6620,-7274,1763,-1521,-1622
3,4951,-4710,-799,-545,-974,-598
4,5080,6380,6942,1968,1872,-1416
5,-703,5005,1772,1143,1459,1801
6,-4396,-6205,3782,1504,-258,1106
7,525,5052,4826,-1714,-1179,-833
8,-5246,5605,6184,955,-1434,-1438
9,-1979,-6245,-3617,1637,68,-1560
10,4814,-6764,203,-1812,-110,1945
11,-6339,4946,-1361,90,-462,-740
12,4184,-1421,2103,1884,1817,-459
13,1048,7787,19,1913,1440,-1858
14,-2965,7565,-367,-1811,875,-753
15,-3106,4059,-7189,951,779,1752
16,643,6494,-700,1560,843,-1355
17,-4786,-7512,-811,942,-1580,1775
18,-3422,6585,485,-1745,1009,247
19,-3518,4917,-3977,371,1208,-1026
20,-5335,-647,7538,-621,542,1468
21,6873,7046,2621,1207,527,824
22,-1412,-4779,4928,-864,-27,856
23,5401,-3638,3794,602,-1195,-934
24,-5497,1394,4134,1936,-41,644
25,-1141,-4315,-1640,-1817,569,-133
26,5334,-4476,589,882,-587,-1313
27,-2989,5327,4113,574,-1881,891
28,1729,-4887,1857,1302,-735,-1967
29,-6654,-4022,-5307,-640,-1101,-1529
30,-3738,2125,-1412,1479,-1851,-612
31,6169,7754,-522,478,-1324,-1170
32,-3416,6154,5033,-1463,1047,1234
33,853,-7454,-1711,-153,-1845,284
34,-6021,5756,3639,1619,19,750
35,-6470,-3436,-6246,1865,746,-1843
36,-6722,2049,-4545,1763,-793,1485
37,-427,6083,5343,1816,-1748,-1199
38,-2329,352,-90,-1744,-1922,-1655
39,2573,4013,-2964,1248,-1624,-404
40,-6410,1414,4128,662,22,-96
41,-2189,-7828,724,-916,1459,-1081
42,6739,1224,-7897,-791,1453,1808
43,-2413,2354,1452,302,505,-736
44,5218,-7135,2047,-254,-1507,-803
45,1380,1820,-1375,1574,476,1593
46,4854,1265,1278,413,-1600,1325
47,3393,-1428,-2005,-1714,1392,-190
48,3241,5036,-1709,-1408,-980,-1804
49,-1120,-4821,-3112,-761,1256,37
50,5612,5722,6881,-706,863,199
51,6436,3136,4335,1124,-78,1150
52,1866,1150,-3719,1006,-1619,1686
53,-7610,5669,6296,-1540,897,-1995
54,-4888,6701,3947,1263,1170,1294
55,-1548,4933,7552,214,650,89
56,2197,-3923,-6737,1232,-1583,820
57,2115,5952,5657,-1140,1668,1018
58,-3209,5233,-734,388,-1258,-1430
59,-4842,1081,-4809,-444,-672,656
60,4567,5933,63,-750,-1256,-1877
61,7087,-3989,-5721,-408,-1724,1882
62,-1559,520,5968,-1400,970,1376
63,2867,-6135,3853,1741,422,-739
64,1066,6021,-4821,128,388,-538
65,7210,-780,-1019,1070,1654,581
66,4232,2131,7120,-20,-411,-1921
67,5470,-2683,3701,-1515,-1027,134
68,7331,5679,-195,-1380,591,862
69,2807,-5531,2354,-1366,127,-104
70,-4930,4683,2067,756,-1338,409
71,3713,-5977,-6797,878,-1527,-1362
72,5378,4530,623,148,-433,634
73,-3120,7725,6764,-1047,-913,1741
74,3220,3776,-5439,1080,-1661,615
75,7371,-5292,-2385,-1593,1723,-1682
76,-5792,-268,-237,-833,-811,-347
77,-1215,-2190,4931,-719,250,1181
78,-617,-829,5585,-963,764,-1073
79,1,7462,-5962,-230,-501,-655
80,6670,-6034,874,1482,-564,-741
81,-6202,3656,-7994,-479,625,12
82,6133,7485,-6169,63,-43,1276
83,-753,2958,6642,1359,-1445,899
84,-4841,-136,-7416,-343,-331,678
85,2515,7896,1661,768,-203,824
86,-106,-6545,5255,-1549,-1219,-1273
87,-3965,1143,5757,-1131,-1690,-128
88,-1649,415,6820,565,1826,-29
89,1155,3018,-5905,1586,-1969,433
90,2109,-216,-3999,-1288,1042,312
91,1031,-7179,-7239,1219,-1480,-1751
92,-4750,3346,6198,1097,446,-1960
93,7112,3308,7572,1296,176,593
94,-5366,7540,592,1967,-157,-1054
95,-2326,6168,5499,268,320,-605
96,-1077,861,-6088,-1274,47,680
97,-5392,4460,-7898,1746,902,1115
98,5492,6055,-7265,-139,1343,-1738
99,-5382,-7300,6000,-507,-23,1864
100,4028,4131,-1863,-1127,-173,255
101,5608,-7591,-6605,1816,1976,712
102,-2923,-2734,6061,-1142,-1078,921
103,6470,1623,2545,173,-1444,1658
104,-5608,-4681,-1848,-1467,-111,-1315
105,-3492,1792,-4134,-719,-1584,440
106,-6189,2408,-5126,-1990,756,1925
107,-3291,-3714,-2400,1978,1042,1241
108,2558,832,1348,-1113,-671,-927
109,-3582,1723,3738,-140,-1943,1295
110,975,3361,-3146,1214,-1940,1766
111,4131,2334,2230,1724,-338,-1989
112,-3854,-6244,-955,-710,1014,-292
113,5115,2274,-16,-349,-1516,403
114,-1933,407,4886,-1951,-1963,-873
115,-488,2036,-2897,-1980,740,1556
116,-1212,2271,2966,-1449,527,1573
117,-4385,6742,-4462,-278,1202,1990
118,-7474,4495,3555,-170,1592,-1094
119,-1448,7865,-3450,-1000,-948,-1692
120,-7431,-6810,-408,357,-1343,-62
121,4335,7767,-1756,-373,-832,-1892
122,5888,-2515,-4678,676,1426,-295
123,-4745,-5931,5823,-1928,-524,-129
124,6800,5254,-4691,-941,-2000,745
125,3404,356,-4816,-181,-1578,60
126,1988,3261,-6973,1868,-314,-1025
