Sample,Ax,Ay,Az,Gx,Gy,Gz
0,2124,-7015,3152,1156,1687,1316
1,6261,7421,-881,1377,-1798,-1679
2,-5868,2560,4197,16,120,-883
3,-5556,-6780,-3514,484,-1437,10
4,-1924,-36,-4793,-1866,594,822
5,-5257,3417,2177,-99,152,-1278
6,-4942,-4971,160,59,1321,3
7,-4083,4056,2072,1088,1608,-1817
8,7104,6993,1101,-666,-648,-788
9,-7585,-1688,5739,447,-81,1391
10,-1532,-3105,4260,-1104,-919,-1143
11,5183,-7396,2591,1412,55,1822
12,3792,2551,1376,-1283,-1970,1882
13,-3043,2781,2328,-123,1316,-3
14,4407,225,-987,-177,-1802,355
15,4237,2046,-1013,1176,132,-434
16,727,-7646,7424,-657,-1660,1129
17,-596,2192,2009,-281,-35,1771
18,-6666,-364,-7874,-910,535,-1590
19,-2405,-7646,2060,1221,-1748,668
20,5668,-3187,-1261,-1865,-941,-313
21,-6743,17,3027,-1227,225,-897
22,950,3544,1513,1317,659,-1493
23,-6549,7131,-4154,36,730,1651
24,6644,-3552,-4897,1372,911,1707
25,2776,-3991,-2172,-942,-32,-540
26,-460,-2130,1876,-1298,-1894,1870
27,1406,4146,1807,-1438,231,767
28,2195,-7895,4207,-1206,956,-1411
29,-7597,7752,649,-394,1396,-1300
30,2103,6014,-2497,966,360,19
31,1234,-7752,2803,-1516,1928,1777
32,-1739,-6082,-1894,-1479,52,1372
33,-2325,3054,-3639,1668,-1543,-609
34,-820,3784,4568,-1844,1047,-1084
35,3057,3239,-3175,-215,1454,-808
36,-7761,5871,5598,918,1433,776
37,1895,1671,-3762,1161,1829,1003
38,-390,-1028,-159,-1080,-1550,938
39,-4900,-1503,5094,-1411,-959,512
40,-2129,7322,3713,-760,-1076,1412
41,-111,7184,6122,665,-503,110
42,2094,31,-4080,-286,-1338,-1466
43,-5249,-6882,-6348,307,-186,1447
44,2698,-7871,4404,-369,-1762,-1600
45,-1884,-2274,-3094,-1660,67,-575
46,5844,-3119,-856,-1101,1264,-664
47,-1099,-6414,-3947,1677,963,1804
48,6543,333,54,-1375,285,-967
49,1499,2303,4612,-1677,1102,-1100
50,7596,-4081,1356,-1551,-1621,-95
51,-96,-5899,7088,-1800,754,-192
52,-4749,1366,1760,-1797,-82,-851
53,-7703,6565,3498,-1062,-208,1812
54,-6377,4191,4791,-8,592,133
55,2274,-6921,-4166,-1441,1902,-1344
56,3596,6135,-4433,1465,1695,-1636
57,3191,1166,-5927,1824,-1091,1901
58,6188,-6626,-2547,98,446,1784
59,-1766,-5008,-4918,1404,491,-1564
60,-1091,-7799,7150,1549,-1250,-802
61,6354,2834,3961,1168,-1126,-817
62,58,-2811,2037,-1333,-367,790
63,-6623,1861,3903,-1456,-1432,1146
64,7293,-5749,-7931,-1031,1728,1238
65,-6140,-828,-2335,1198,-1533,636
66,2809,2718,7061,715,1207,-1632
67,4909,-7099,3965,1591,-739,816
68,-453,-4074,-5,-1412,-1620,-1354
69,-2494,7666,2498,-672,-1404,1499
70,-4932,6501,1734,-376,-45,93
71,5232,1697,-5970,1339,1823,-134
72,5538,7958,4504,1264,-80,1219
73,1539,1053,-4914,631,-2000,-577
74,5780,-2740,5594,-1788,335,-1868
75,202,4608,-2013,1010,1176,-579
76,-3974,-6876,690,-1316,-1136,-1921
77,731,6194,-4594,1678,-291,33
78,-2337,7433,-4136,-854,1194,-1128
79,-3886,4588,-3390,515,-1951,867
80,-5134,1236,2194,-381,-1470,210
81,-2664,-938,-4330,-755,808,89
82,5227,-1466,-5368,-21,-1519,570
83,-5452,1188,-1715,208,1437,-154
84,-3306,7738,-5310,557,-1420,1191
85,-5600,4120,6378,-565,-1866,255
86,-3078,485,-7844,-607,167,-1229
87,-7991,-6683,1789,222,1097,426
88,-3453,-2943,4191,-448,1139,710
89,-3348,-4514,-4493,-1536,-830,982
90,-1951,-5461,2803,1495,-281,-425
91,-5282,4643,-6900,-1076,-532,-1669
92,-1677,2410,-5940,1853,-1213,562
93,-6246,953,2579,1210,-654,-151
94,-2511,605,-4640,1032,-983,1895
95,-450,379,1420,860,1910,1876
96,-6533,70,6104,-351,-1458,-970
97,2286,2969,-6365,-829,1076,-1974
98,6797,4079,5972,231,627,-107
99,1649,-1028,-6448,1526,1293,781
100,-5937,-4843,6380,-923,-1883,676
101,-6196,4854,-2367,-1543,1056,711
102,1215,689,-6035,-143,-708,-463
103,-6732,5229,-1628,984,-982,101
104,4225,-7165,4146,-1787,1576,1900
105,6987,2674,7068,-86,-973,-1214
106,7272,-2838,978,358,1238,1419
107,-6017,3688,-1877,-1192,844,1753
108,3032,-5583,344,-624,693,-1446
109,7194,-3988,-5541,-1483,177,207
110,-194,3463,-4588,1127,1822,-1200
111,2503,4449,5727,-553,1235,-119
112,3092,2150,7644,-560,1994,882
113,-2696,-7303,6167,1580,1328,-591
114,3547,-3343,4069,-1389,-1764,682
115,1369,-1031,6077,545,-192,-1105
116,6589,5435,-418,-1460,1339,-470
117,7933,5067,1413,1658,297,825
118,4017,-2154,6096,1388,-434,-858
119,-4477,-2839,6537,306,-1541,69
120,4098,205,5492,-499,-711,385
