Sample,Ax,Ay,Az,Gx,Gy,Gz
0,1302,-3995,3842,1726,1658,-1647
1,2642,-2857,-1852,1482,140,544
2,-1235,6383,1527,974,-1367,300
3,-6744,-4552,-1723,-75,319,-1185
4,-1475,-836,-5570,-1649,1996,-426
5,2596,-2377,7939,-625,-1502,146
6,-4267,1527,-2456,477,1995,-189
7,-4382,2190,-5420,-1922,1860,358
8,-41,6868,115,-1671,-1727,-988
9,4448,-2434,-1515,1003,-12,-239
10,7092,-1546,4515,-626,-915,-427
11,5448,5991,-6769,-223,673,963
12,-5554,-410,-1619,639,1776,-149
13,-7183,-4733,-4415,-437,-1670,1556
14,-5718,2789,1145,-288,-162,289
15,-3622,-2376,4946,-1975,-857,-425
16,-5085,211,-6938,-864,1087,1032
17,-5329,-6857,-511,1548,1690,1545
18,3167,432,1240,1230,626,763
19,-4904,3817,-1280,-1358,65,-55
20,-3546,7868,-2741,95,1798,682
21,-752,-5949,-1298,48,-1852,-1206
22,-3874,-2055,346,987,-102,-892
23,-4165,-1263,1600,-378,890,-622
24,-5943,-2809,-4959,633,1068,1883
25,-2517,4619,-7942,1394,679,894
26,2460,3674,2033,-758,1276,364
27,-1339,-3364,-5361,-1482,479,1748
28,6013,-1906,-2915,-1474,-933,675
29,3918,-6472,-6905,365,-1604,1757
30,6830,-868,7188,1933,1600,-350
31,-6606,1357,4780,-38,-1187,1339
32,4737,-6533,5151,-568,-784,-486
33,7150,3275,-487,1834,-220,-244
34,3794,3588,-1744,1871,1032,-676
35,-1995,-1242,7511,365,-1543,234
36,-3420,-7329,-4059,-547,-1604,1396
37,6040,-1529,-3763,-179,-70,-611
38,1613,-3083,4923,1158,-875,-655
39,-5556,-7682,7551,-448,-534,514
40,-2138,-7484,-511,-1068,-139,1408
41,-7020,-7084,-4414,-1873,-1181,1723
42,-751,3463,1965,1187,-666,-531
43,2478,1216,7667,-1964,-1602,-514
44,4882,-2549,-750,822,164,-1452
45,5667,1777,-7203,345,118,-1863
46,2367,7452,3136,911,139,511
47,-4415,6517,-137,-682,-837,-1762
48,-4432,-1380,5016,914,714,1306
49,926,3734,5295,-1547,-1670,5
50,-2874,6834,-1839,1336,-1711,-405
51,-2940,-439,-7376,-50,289,1085
52,-6651,-2640,-1652,733,-1060,1389
