Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-6764,-1256,2723,-504,-1508,277
1,-996,5884,-4076,-416,-1007,-1279
2,-6479,-6347,-3585,-376,635,-1771
3,-6479,-6347,-3585,-376,635,-1771
4,-6479,-6347,-3585,-376,635,-1771
5,-6479,-6347,-3585,-376,635,-1771
6,-6479,-6347,-3585,-376,635,-1771
7,-6479,-6347,-3585,-376,635,-1771
8,-6479,-6347,-3585,-376,635,-1771
9,-6479,-6347,-3585,-376,635,-1771
10,-6479,-6347,-3585,-376,635,-1771
11,-6479,-6347,-3585,-376,635,-1771
12,-6479,-6347,-3585,-376,635,-1771
13,-6479,-6347,-3585,-376,635,-1771
14,-6479,-6347,-3585,-376,635,-1771
15,7260,-2204,-3270,-1831,-1083,1850
16,2735,1117,-4713,1628,-1637,-1291
17,-3462,-7927,6234,-1498,730,-346
18,-1133,7384,4167,-1345,-1291,-867
19,-7129,-1476,7379,1023,658,-555
20,3394,-6683,-4359,1986,1416,-1997
21,7218,-2743,7174,-978,254,702
22,-6353,-5944,-3691,-589,-114,-1165
23,1466,-3022,5263,-758,-1216,325
24,1222,5676,652,272,-172,445
25,-5451,3303,-5487,634,701,1711
26,6868,-1643,1817,-1765,894,-903
27,-1444,6449,6078,-798,1301,-225
28,2712,-337,-388,680,-1720,862
29,4256,-1362,973,230,1090,-1588
30,3532,-3267,7784,-1001,582,-57
31,-6275,6404,-7120,-1390,-1729,-1249
32,7844,-5901,4714,-1185,815,176
33,2123,-1820,7532,-584,798,-1531
34,4277,-6236,-6373,-1721,-1318,1667
35,3142,-1630,-3358,-1278,-1181,-1593
36,-1825,-2029,-5745,-1194,247,-1597
37,-773,-3800,3597,1487,-708,852
38,-1165,6459,-4089,-1876,-1038,-80
39,207,3935,-4449,-1766,-767,-571
40,-3241,5473,1917,-394,-1794,-907
41,4949,-7742,4539,162,-1292,636
42,-1610,-5560,2522,752,1229,-1642
43,5074,1671,-4031,-1291,637,1478
44,7844,7746,-4817,291,148,-1236
45,6961,-6099,-7584,140,-781,645
46,5839,7902,-7414,883,-651,-1676
47,-5269,-4732,-4765,212,549,-61
48,6327,6666,-7006,1693,-1207,471
49,5339,-6286,-2451,-1879,-966,1182
50,4139,-4944,66,-201,-843,-1058
51,5174,-3080,-4545,-1997,1909,-586
52,6597,3334,-3943,-817,-1036,-1653
53,7637,-2678,5178,-620,-1827,-1645
54,-5733,-193,-7348,-1887,1750,1651
55,987,-7439,2687,1013,-728,985
56,4834,4991,-7466,-1278,1388,854
57,-7132,4711,7643,1402,-688,443
58,7744,7586,-2658,-1616,1362,-579
59,-7580,816,6844,-256,868,-801
60,-6412,-1316,3158,-596,991,-128
61,-4789,4183,5623,-1615,211,-884
62,78,980,-6398,1116,560,-1224
63,4063,5912,-4230,268,-14,-1270
64,6161,-6733,-1423,-1601,-1474,-1060
65,2927,-7322,6615,-260,-56,-1828
66,-4741,-563,3465,-960,1242,-1777
67,-596,6851,-568,720,645,-1895
68,-5361,-7699,-6047,865,-1500,-234
69,-2221,-2968,6837,754,1303,1152
70,-3134,-3483,-6851,1144,872,1831
71,-2302,-5159,6386,-1576,-60,-1574
72,6576,2634,1034,1050,805,-792
73,5532,-2985,-4980,537,-708,1482
74,1625,-7896,4419,528,122,610
75,4736,4117,-3500,-917,-1050,1488
76,-2746,1387,-6770,900,-176,1919
77,2573,-4810,-4752,-841,-30,1072
78,-4614,-6743,-7974,-1367,183,970
79,-552,-3663,-3524,-1134,254,1265
80,-3003,-4295,6796,-961,-965,248
81,3773,-882,-7389,-228,1267,-970
82,-5011,3582,-1290,1480,-1091,-914
83,4333,-3193,1915,1797,-902,1507
84,-4221,-4164,-6262,-678,-1452,169
85,-6820,-6835,6392,-123,58,-756
86,-1436,-7312,-6566,-266,-1418,-1933
87,237,4270,-631,-576,1294,565
88,-471,-825,-4753,381,-427,78
89,-1768,-5104,7997,905,-1710,1278
90,7059,-5242,3180,-649,1063,1005
91,-1218,5608,-6317,-705,-704,1211
92,7204,-6517,-1007,1102,1693,1336
93,3004,-6617,1324,938,-1573,1656
94,-721,4212,2608,296,-702,-1022
95,5337,-1513,-732,-877,-63,-700
96,7808,1003,3369,57,-707,-845
97,-882,-6700,-206,274,-1226,233
98,-2524,-4574,-2266,-890,-550,1417
99,-6455,-3300,6597,-909,-563,546
100,-6780,3508,-4656,1536,842,-1268
101,1800,-7147,-7298,1247,1738,-342
102,6447,1474,-916,1011,512,-1277
103,1416,-816,-5072,-940,561,-1436
104,-7030,4099,3902,-194,988,1426
105,4471,-3708,-5343,-1042,-1859,1698
106,-2367,-1097,3816,-487,290,-344
107,-3481,-2945,2557,-1360,-1972,917
108,-692,1032,2545,1845,-288,-1421
109,-736,-6637,6473,-82,-1679,-1474
110,-188,7486,5727,476,-1674,1189
111,3242,1283,5493,-742,1520,-1479
112,7866,104,7941,1421,-256,-1871
113,-4511,6194,6598,772,-1317,-47
114,4775,-2659,-3920,-1798,-1390,-1257
115,-3937,-3959,-41,-802,-957,-462
116,3979,2800,-1713,1860,88,913
117,7175,5925,7153,-534,-887,-1106
118,-6951,-570,167,-1094,363,-364
119,-5941,-1670,3393,1196,-1944,-1686
120,-1514,-6178,-1643,-96,-860,-1399
121,-1984,20,-6237,-971,1114,813
122,-1783,-1870,-237,467,1228,584
123,-2829,-1751,3171,971,-1722,1153
124,-3160,-5012,7009,1692,681,540
125,-794,-6616,-50,1193,1842,-636
126,4576,4461,-2145,501,-715,-1847
127,6303,-7109,4808,-200,227,-978
128,-4245,-2972,-2464,-1675,-1327,919
129,-4341,431,-785,869,452,711
130,-4739,-766,-3317,-822,-1388,219
131,1505,1247,-1805,-1133,726,-1701
132,-3055,1517,-2494,516,-1873,995
133,-7937,547,-6429,25,-76,803
134,3053,-5418,-5300,-897,1649,1500
135,4724,7648,923,994,704,-1428
136,6343,-7465,1657,1226,-428,1766
137,321,2699,5975,-1412,-1059,-1637
138,-3597,5906,4276,-449,-496,-1388
139,7820,4624,5554,-1765,238,587
140,-5954,1675,-2317,1790,653,-1979
141,3463,-748,2658,557,-308,1524
142,5322,1323,-4316,-885,1485,-1241
143,1237,1064,-7647,1046,1268,733
144,7997,4985,-2042,1470,1280,762
145,-7972,6361,-3198,-1823,1254,-491
146,-2889,62,6379,-1480,-1036,917
147,1683,3989,2375,-395,1270,-341
148,-4989,-1129,-447,1598,1038,716
149,3826,1716,1916,-1299,-1241,1576
150,-5214,7595,3533,1436,-396,-1100
151,-3886,3144,6187,1043,-902,-407
152,-7936,-3502,-5540,-1305,-806,505
153,-2254,-6504,-3604,-166,-241,494
154,6527,-5312,-5405,-1098,-1737,691
155,-5230,2059,5639,436,776,-863
156,-93,5514,1371,1797,347,-1925
157,-7514,2752,6395,1118,74,1465
158,-5318,-5287,323,-1930,465,1692
159,1017,-3085,-1537,307,-1369,123
160,7611,2795,3915,-730,1971,-1305
161,-1474,-3396,-2555,-1218,1392,84
162,-1147,-3262,419,-867,1691,325
163,-5167,-3620,4659,-1050,-988,-591
164,7865,-1330,-6387,-880,632,674
165,1053,-5837,4396,-1948,-96,-1368
166,5673,3907,2156,-793,914,-1275
167,-1923,6307,3590,-1841,-399,-104
168,2754,-1050,150,-996,936,-1467
169,-5287,7751,5918,1803,-1069,-1250
170,7090,-4578,3947,482,-360,978
171,924,-5249,1856,1312,-1567,-721
172,-151,-6552,-1870,-153,1389,-185
173,-4623,-5369,-4336,195,1850,-587
174,3117,109,1428,1771,741,797
175,-893,-2275,624,-838,-1053,-1619
176,6789,-4235,6289,1106,-553,-20
177,-1574,4450,-1114,337,1769,-986
178,2761,-6229,-4724,1542,-868,985
179,5836,1278,3111,305,542,-1807
180,-4896,-5900,5575,940,1666,495
181,-1831,-5013,-1955,-738,-1988,-1035
182,-7936,-1332,3038,880,595,-1842
183,-993,-2517,7543,131,-1515,-1058
184,6489,-2267,370,-315,-900,1249
185,6056,7034,-599,-964,-408,-69
186,-4819,-7120,-1112,1727,972,500
187,-777,1458,-2866,38,-1938,-1515
188,5273,-4597,-971,700,1147,1853
189,6919,501,4555,-1750,13,767
190,4793,3302,-6380,-173,1779,-490
191,-6018,-2789,160,-796,827,-343
192,-383,-1392,-6200,361,84,1092
193,7093,3783,-5718,-33,1719,944
194,3111,3183,993,203,-1344,-1159
195,-4912,312,-6035,1556,1755,487
196,-1931,2421,2874,-1097,-983,-1351
197,-6784,7635,7336,-1334,-1345,-1792
198,-5436,-755,6638,-231,-1345,-784
