Sample,Ax,Ay,Az,Gx,Gy,Gz
0,457,299,3409,1118,1501,425
1,-6566,-286,-4945,-482,-915,437
2,-4181,1037,-3468,674,-1216,1010
3,-4181,1037,-3468,674,-1216,1010
4,-4181,1037,-3468,674,-1216,1010
5,-4181,1037,-3468,674,-1216,1010
6,-4181,1037,-3468,674,-1216,1010
7,-4181,1037,-3468,674,-1216,1010
8,-4181,1037,-3468,674,-1216,1010
9,-4181,1037,-3468,674,-1216,1010
10,-4181,1037,-3468,674,-1216,1010
11,-4181,1037,-3468,674,-1216,1010
12,-4181,1037,-3468,674,-1216,1010
13,-4181,1037,-3468,674,-1216,1010
14,-4181,1037,-3468,674,-1216,1010
15,-4181,1037,-3468,674,-1216,1010
16,-4181,1037,-3468,674,-1216,1010
17,-4181,1037,-3468,674,-1216,1010
18,-4181,1037,-3468,674,-1216,1010
19,-4181,1037,-3468,674,-1216,1010
20,-6060,4770,4756,-1336,601,-1641
21,-6060,4770,4756,-1336,601,-1641
22,-6060,4770,4756,-1336,601,-1641
23,-6060,4770,4756,-1336,601,-1641
24,-6060,4770,4756,-1336,601,-1641
25,-6060,4770,4756,-1336,601,-1641
26,-6060,4770,4756,-1336,601,-1641
27,-6060,4770,4756,-1336,601,-1641
28,-6060,4770,4756,-1336,601,-1641
29,-6060,4770,4756,-1336,601,-1641
30,-6060,4770,4756,-1336,601,-1641
31,-6060,4770,4756,-1336,601,-1641
32,-6060,4770,4756,-1336,601,-1641
33,-6060,4770,4756,-1336,601,-1641
34,-6060,4770,4756,-1336,601,-1641
35,-6060,4770,4756,-1336,601,-1641
36,-6060,4770,4756,-1336,601,-1641
37,-6060,4770,4756,-1336,601,-1641
38,-6060,4770,4756,-1336,601,-1641
39,-6060,4770,4756,-1336,601,-1641
40,-6060,4770,4756,-1336,601,-1641
41,-6060,4770,4756,-1336,601,-1641
42,-6060,4770,4756,-1336,601,-1641
43,-6060,4770,4756,-1336,601,-1641
44,-6060,4770,4756,-1336,601,-1641
45,-6060,4770,4756,-1336,601,-1641
46,-6060,4770,4756,-1336,601,-1641
47,-6060,4770,4756,-1336,601,-1641
48,-6060,4770,4756,-1336,601,-1641
49,-6060,4770,4756,-1336,601,-1641
50,-6060,4770,4756,-1336,601,-1641
51,-6060,4770,4756,-1336,601,-1641
52,-6060,4770,4756,-1336,601,-1641
53,-6060,4770,4756,-1336,601,-1641
54,-6060,4770,4756,-1336,601,-1641
55,-6060,4770,4756,-1336,601,-1641
56,-6060,4770,4756,-1336,601,-1641
57,-6060,4770,4756,-1336,601,-1641
58,-6060,4770,4756,-1336,601,-1641
59,-6060,4770,4756,-1336,601,-1641
60,-6060,4770,4756,-1336,601,-1641
61,-6060,4770,4756,-1336,601,-1641
62,-6060,4770,4756,-1336,601,-1641
63,-6060,4770,4756,-1336,601,-1641
64,-6060,4770,4756,-1336,601,-1641
65,-6060,4770,4756,-1336,601,-1641
66,-6060,4770,4756,-1336,601,-1641
67,-6060,4770,4756,-1336,601,-1641
68,-6060,4770,4756,-1336,601,-1641
69,-6060,4770,4756,-1336,601,-1641
70,7260,-2204,-3270,-1831,-1083,1850
71,2735,1117,-4713,1628,-1637,-1291
72,-3462,-7927,6234,-1498,730,-346
73,-1133,7384,4167,-1345,-1291,-867
74,-7129,-1476,7379,1023,658,-555
75,3394,-6683,-4359,1986,1416,-1997
76,7218,-2743,7174,-978,254,702
77,-6353,-5944,-3691,-589,-114,-1165
78,1466,-3022,5263,-758,-1216,325
79,1222,5676,652,272,-172,445
80,-5451,3303,-5487,634,701,1711
81,6868,-1643,1817,-1765,894,-903
82,-1444,6449,6078,-798,1301,-225
83,2712,-337,-388,680,-1720,862
84,4256,-1362,973,230,1090,-1588
85,3532,-3267,7784,-1001,582,-57
86,-6275,6404,-7120,-1390,-1729,-1249
87,7844,-5901,4714,-1185,815,176
88,2123,-1820,7532,-584,798,-1531
89,4277,-6236,-6373,-1721,-1318,1667
90,3142,-1630,-3358,-1278,-1181,-1593
91,-1825,-2029,-5745,-1194,247,-1597
92,-773,-3800,3597,1487,-708,852
93,-1165,6459,-4089,-1876,-1038,-80
94,207,3935,-4449,-1766,-767,-571
95,-3241,5473,1917,-394,-1794,-907
96,4949,-7742,4539,162,-1292,636
97,-1610,-5560,2522,752,1229,-1642
98,5074,1671,-4031,-1291,637,1478
99,7844,7746,-4817,291,148,-1236
100,6961,-6099,-7584,140,-781,645
101,5839,7902,-7414,883,-651,-1676
102,-5269,-4732,-4765,212,549,-61
103,6327,6666,-7006,1693,-1207,471
104,5339,-6286,-2451,-1879,-966,1182
105,4139,-4944,66,-201,-843,-1058
106,5174,-3080,-4545,-1997,1909,-586
107,6597,3334,-3943,-817,-1036,-1653
108,7637,-2678,5178,-620,-1827,-1645
109,-5733,-193,-7348,-1887,1750,1651
110,987,-7439,2687,1013,-728,985
111,4834,4991,-7466,-1278,1388,854
112,-7132,4711,7643,1402,-688,443
113,7744,7586,-2658,-1616,1362,-579
114,-7580,816,6844,-256,868,-801
115,-6412,-1316,3158,-596,991,-128
116,-4789,4183,5623,-1615,211,-884
117,78,980,-6398,1116,560,-1224
118,4063,5912,-4230,268,-14,-1270
119,6161,-6733,-1423,-1601,-1474,-1060
120,2927,-7322,6615,-260,-56,-1828
121,-4741,-563,3465,-960,1242,-1777
122,-596,6851,-568,720,645,-1895
123,-5361,-7699,-6047,865,-1500,-234
124,-2221,-2968,6837,754,1303,1152
125,-3134,-3483,-6851,1144,872,1831
126,-2302,-5159,6386,-1576,-60,-1574
127,6576,2634,1034,1050,805,-792
128,5532,-2985,-4980,537,-708,1482
129,1625,-7896,4419,528,122,610
130,4736,4117,-3500,-917,-1050,1488
131,-2746,1387,-6770,900,-176,1919
132,2573,-4810,-4752,-841,-30,1072
133,-4614,-6743,-7974,-1367,183,970
134,-552,-3663,-3524,-1134,254,1265
135,-3003,-4295,6796,-961,-965,248
136,3773,-882,-7389,-228,1267,-970
137,-5011,3582,-1290,1480,-1091,-914
138,4333,-3193,1915,1797,-902,1507
