Sample,Ax,Ay,Az,Gx,Gy,Gz
0,6632,26111,29556,18976,27765,12832
1,7260,-2204,-3270,-1831,-1083,1850
2,2735,1117,-4713,1628,-1637,-1291
3,-3462,-7927,6234,-1498,730,-346
4,-1133,7384,4167,-1345,-1291,-867
5,-7129,-1476,7379,1023,658,-555
6,3394,-6683,-4359,1986,1416,-1997
7,7218,-2743,7174,-978,254,702
8,-6353,-5944,-3691,-589,-114,-1165
9,1466,-3022,5263,-758,-1216,325
10,1222,5676,652,272,-172,445
11,-5451,3303,-5487,634,701,1711
12,6868,-1643,1817,-1765,894,-903
13,-1444,6449,6078,-798,1301,-225
14,2712,-337,-388,680,-1720,862
15,4256,-1362,973,230,1090,-1588
16,3532,-3267,7784,-1001,582,-57
17,-6275,6404,-7120,-1390,-1729,-1249
18,7844,-5901,4714,-1185,815,176
19,2123,-1820,7532,-584,798,-1531
20,4277,-6236,-6373,-1721,-1318,1667
21,3142,-1630,-3358,-1278,-1181,-1593
22,-1825,-2029,-5745,-1194,247,-1597
23,-773,-3800,3597,1487,-708,852
24,-1165,6459,-4089,-1876,-1038,-80
25,207,3935,-4449,-1766,-767,-571
26,-3241,5473,1917,-394,-1794,-907
27,4949,-7742,4539,162,-1292,636
28,-1610,-5560,2522,752,1229,-1642
29,5074,1671,-4031,-1291,637,1478
30,7844,7746,-4817,291,148,-1236
31,6961,-6099,-7584,140,-781,645
32,5839,7902,-7414,883,-651,-1676
33,-5269,-4732,-4765,212,549,-61
34,6327,6666,-7006,1693,-1207,471
35,5339,-6286,-2451,-1879,-966,1182
36,4139,-4944,66,-201,-843,-1058
37,5174,-3080,-4545,-1997,1909,-586
38,6597,3334,-3943,-817,-1036,-1653
39,7637,-2678,5178,-620,-1827,-1645
40,-5733,-193,-7348,-1887,1750,1651
41,987,-7439,2687,1013,-728,985
42,4834,4991,-7466,-1278,1388,854
43,-7132,4711,7643,1402,-688,443
44,7744,7586,-2658,-1616,1362,-579
45,-7580,816,6844,-256,868,-801
46,-6412,-1316,3158,-596,991,-128
47,-4789,4183,5623,-1615,211,-884
48,78,980,-6398,1116,560,-1224
49,4063,5912,-4230,268,-14,-1270
50,6161,-6733,-1423,-1601,-1474,-1060
51,2927,-7322,6615,-260,-56,-1828
52,-4741,-563,3465,-960,1242,-1777
53,-596,6851,-568,720,645,-1895
54,-5361,-7699,-6047,865,-1500,-234
55,-2221,-2968,6837,754,1303,1152
