Sample,Ax,Ay,Az,Gx,Gy,Gz
0,679,5375,-2689,-489,1474,230
1,-566,-4129,6085,126,1231,1262
2,2748,2754,-3418,-1065,1778,-1068
3,2748,2754,-3418,-1065,1778,-1068
4,2748,2754,-3418,-1065,1778,-1068
5,2748,2754,-3418,-1065,1778,-1068
6,6785,5821,-32342,-17126,-21994,6785
7,6785,5821,-32342,-17126,-21994,6785
8,6785,5821,26097,29556,18976,27765
9,7260,-2204,-3270,-1831,-1083,1850
10,2735,1117,-4713,1628,-1637,-1291
11,-3462,-7927,6234,-1498,730,-346
12,-1133,7384,4167,-1345,-1291,-867
13,-7129,-1476,7379,1023,658,-555
14,3394,-6683,-4359,1986,1416,-1997
15,7218,-2743,7174,-978,254,702
16,-6353,-5944,-3691,-589,-114,-1165
17,1466,-3022,5263,-758,-1216,325
18,1222,5676,652,272,-172,445
19,-5451,3303,-5487,634,701,1711
20,6868,-1643,1817,-1765,894,-903
21,-1444,6449,6078,-798,1301,-225
22,2712,-337,-388,680,-1720,862
23,4256,-1362,973,230,1090,-1588
24,3532,-3267,7784,-1001,582,-57
25,-6275,6404,-7120,-1390,-1729,-1249
26,7844,-5901,4714,-1185,815,176
27,2123,-1820,7532,-584,798,-1531
28,4277,-6236,-6373,-1721,-1318,1667
29,3142,-1630,-3358,-1278,-1181,-1593
30,-1825,-2029,-5745,-1194,247,-1597
31,-773,-3800,3597,1487,-708,852
32,-1165,6459,-4089,-1876,-1038,-80
33,207,3935,-4449,-1766,-767,-571
34,-3241,5473,1917,-394,-1794,-907
35,4949,-7742,4539,162,-1292,636
36,-1610,-5560,2522,752,1229,-1642
37,5074,1671,-4031,-1291,637,1478
38,7844,7746,-4817,291,148,-1236
39,6961,-6099,-7584,140,-781,645
40,5839,7902,-7414,883,-651,-1676
41,-5269,-4732,-4765,212,549,-61
42,6327,6666,-7006,1693,-1207,471
43,5339,-6286,-2451,-1879,-966,1182
44,4139,-4944,66,-201,-843,-1058
45,5174,-3080,-4545,-1997,1909,-586
46,6597,3334,-3943,-817,-1036,-1653
47,7637,-2678,5178,-620,-1827,-1645
48,-5733,-193,-7348,-1887,1750,1651
49,987,-7439,2687,1013,-728,985
50,4834,4991,-7466,-1278,1388,854
51,-7132,4711,7643,1402,-688,443
52,7744,7586,-2658,-1616,1362,-579
53,-7580,816,6844,-256,868,-801
54,-6412,-1316,3158,-596,991,-128
55,-4789,4183,5623,-1615,211,-884
56,78,980,-6398,1116,560,-1224
57,4063,5912,-4230,268,-14,-1270
58,6161,-6733,-1423,-1601,-1474,-1060
59,2927,-7322,6615,-260,-56,-1828
60,-4741,-563,3465,-960,1242,-1777
61,-596,6851,-568,720,645,-1895
62,-5361,-7699,-6047,865,-1500,-234
63,-2221,-2968,6837,754,1303,1152
64,-3134,-3483,-6851,1144,872,1831
65,-2302,-5159,6386,-1576,-60,-1574
66,6576,2634,1034,1050,805,-792
67,5532,-2985,-4980,537,-708,1482
68,1625,-7896,4419,528,122,610
69,4736,4117,-3500,-917,-1050,1488
