Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-1972,-6962,898,253,694,1060
1,-656,-5169,5751,1719,-728,-823
2,-656,-5169,5751,1719,-728,-823
3,-656,-5169,5751,1719,-728,-823
4,-656,-5169,5751,1719,-728,-823
5,-656,-5169,5751,1719,-728,-823
6,-656,-5169,5751,1719,-728,-823
7,-656,-5169,5751,1719,-728,-823
8,-656,-5169,5751,1719,-728,-823
9,-656,-5169,5751,1719,-728,-823
10,-656,-5169,5751,1719,-728,-823
11,-656,-5169,5751,1719,-728,-823
12,-656,-5169,5751,1719,-728,-823
13,-656,-5169,5751,1719,-728,-823
14,-656,-5169,5751,1719,-728,-823
15,-656,-5169,5751,1719,-728,-823
16,-656,-5169,5751,1719,-728,-823
17,-656,-5169,5751,1719,-728,-823
18,-656,-5169,5751,1719,-728,-823
19,-656,-5169,5751,1719,-728,-823
20,-656,-5169,5751,1719,-728,-823
21,-656,-5169,5751,1719,-728,-823
22,3282,4558,4408,693,1003,-14589
23,3282,4558,4408,693,1003,-14589
24,3282,4558,4408,693,1003,-14589
25,3282,4558,4408,693,1003,-14589
26,3282,4558,4408,693,1003,-14589
27,3282,4558,4408,693,1003,-14589
28,3282,4558,4408,693,1003,-14589
29,3282,4558,4408,693,1003,-14589
30,3282,4558,4408,693,1003,-14589
31,3282,4558,4408,693,1003,-14589
32,3282,4558,4408,693,1003,-14589
33,3282,4558,4408,693,1003,-14589
34,3282,4558,4408,693,1003,-14589
35,3282,4558,4408,693,1003,-14589
36,3282,4558,4408,693,1003,-14589
37,3282,4558,4408,693,1003,-14589
38,3282,4558,4408,693,1003,-14589
39,3282,4558,4408,693,1003,-14589
40,3282,4558,4408,693,1003,-14589
41,3282,4558,4408,693,1003,-14589
42,3282,4558,4408,693,1003,-14589
43,3282,4558,4408,693,1003,-14589
44,3282,4558,4408,693,1003,-14589
45,3282,4558,4408,693,1003,-14589
46,3282,4558,4408,693,1003,-14589
47,3282,4558,4408,693,1003,-14589
48,3282,4558,4408,693,1003,-14589
49,3282,4558,4408,693,1003,-14589
50,3282,4558,4408,693,1003,-14589
51,3282,4558,4408,693,1003,-14589
52,3282,4558,4408,693,1003,-14589
53,3282,4558,4408,693,1003,-14589
54,3282,4558,4408,693,1003,-14589
55,3282,4558,4408,693,1003,-14589
56,3282,4558,4408,693,1003,-14589
57,3282,4558,4408,693,1003,-14589
58,3282,4558,4408,693,1003,-14589
59,3282,4558,4408,693,1003,-14589
60,3282,4558,4408,693,1003,-14589
61,3282,4558,4408,693,1003,-14589
62,3282,4558,4408,693,1003,-14589
63,3282,4558,4408,693,1003,-14589
64,3282,4558,4408,693,1003,-14589
65,3282,4558,4408,693,1003,-14589
66,3282,4558,4408,693,1003,-14589
67,7260,-2204,-3270,-1831,-1083,1850
68,2735,1117,-4713,1628,-1637,-1291
69,-3462,-7927,6234,-1498,730,-346
70,-1133,7384,4167,-1345,-1291,-867
71,-7129,-1476,7379,1023,658,-555
72,3394,-6683,-4359,1986,1416,-1997
73,7218,-2743,7174,-978,254,702
74,-6353,-5944,-3691,-589,-114,-1165
75,1466,-3022,5263,-758,-1216,325
76,1222,5676,652,272,-172,445
77,-5451,3303,-5487,634,701,1711
78,6868,-1643,1817,-1765,894,-903
79,-1444,6449,6078,-798,1301,-225
80,2712,-337,-388,680,-1720,862
81,4256,-1362,973,230,1090,-1588
82,3532,-3267,7784,-1001,582,-57
83,-6275,6404,-7120,-1390,-1729,-1249
84,7844,-5901,4714,-1185,815,176
85,2123,-1820,7532,-584,798,-1531
86,4277,-6236,-6373,-1721,-1318,1667
87,3142,-1630,-3358,-1278,-1181,-1593
88,-1825,-2029,-5745,-1194,247,-1597
89,-773,-3800,3597,1487,-708,852
90,-1165,6459,-4089,-1876,-1038,-80
91,207,3935,-4449,-1766,-767,-571
92,-3241,5473,1917,-394,-1794,-907
93,4949,-7742,4539,162,-1292,636
94,-1610,-5560,2522,752,1229,-1642
95,5074,1671,-4031,-1291,637,1478
96,7844,7746,-4817,291,148,-1236
97,6961,-6099,-7584,140,-781,645
98,5839,7902,-7414,883,-651,-1676
