Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-7453,-3732,5203,1009,1580,-1798
1,2166,3987,-4974,-1185,83,-1719
2,682,5546,-5369,-291,-568,1554
3,-4162,-4734,7367,681,-836,-1480
4,4624,736,-299,1764,1705,1368
5,2440,-63,-4150,-1559,-614,776
6,-4489,1606,-2197,-204,451,59
7,7288,-1637,-6878,216,-61,1464
8,-6568,-7629,-2339,929,-1432,1426
9,-7078,1181,-7975,-326,1684,-603
10,582,7273,7773,-1351,-124,322
11,482,-699,2275,-1603,235,527
12,3187,894,135,-1665,974,-942
13,5344,-3723,-4270,483,870,1947
14,3090,71,5183,1045,590,130
15,-2555,-1941,-4346,1708,725,-324
16,-2889,-6527,-5927,1432,-1724,312
17,-3938,-4527,-3037,-1327,-1232,-1493
18,-7814,3392,1602,-352,-825,-742
19,-2227,-6689,1141,876,-1983,-982
20,-6067,-828,6151,1724,1697,-270
21,1857,-410,3584,-150,-476,-602
22,1197,4115,3420,47,-575,846
23,-2883,-966,1217,401,-1679,-1315
24,-2140,6290,-1708,737,1327,1106
25,1936,-6745,-4876,-764,-1359,975
26,555,173,2313,1892,290,-1607
27,4122,7031,-2648,-486,-1617,-1339
28,-5628,-4176,-2949,458,-1538,-1258
29,3366,-1850,-1488,-1455,777,-649
30,6035,3210,6847,-1012,488,20
31,-2632,5673,-6168,698,-1967,251
32,5687,3754,425,-1913,-177,1497
33,3951,5252,6893,928,-1377,790
34,-7862,-5114,285,1795,-449,-1639
35,-37,1742,-3048,1078,-1872,174
36,6449,54,3513,276,-1135,-1897
37,1219,-2514,2796,-1866,979,-1062
38,-7788,-2120,592,-1088,1871,307
39,2418,-110,-338,624,1318,-973
40,-4313,-6484,-1497,-1198,-1907,624
41,-4275,-621,7036,-297,1778,-1476
42,4862,2998,2308,1587,1473,-405
43,-2515,1692,3798,-1510,-1003,-956
44,-7356,-7542,4199,-1133,-1988,-1867
45,7120,-1787,2435,1460,-1343,-1118
