Sample,Ax,Ay,Az,Gx,Gy,Gz
0,3696,-1183,-5351,-1146,1585,1689
1,-5939,5354,4286,-366,-267,256
2,-7066,-7746,5244,300,1235,1554
3,-5527,1251,7779,502,-1356,-1280
4,377,7721,2460,-915,-350,-1433
5,2715,6849,5050,-1766,-1361,1015
6,-215,-1817,6163,-1994,523,-1169
7,-3322,-3771,-7221,1801,-654,171
8,6004,7417,2570,-1756,546,441
9,-3134,-6071,-5984,1398,1926,1433
10,-2910,-466,-6944,-1550,220,1514
11,3245,-7278,-4831,-1788,-95,-570
12,-6029,3246,-3989,1878,94,-1531
13,6814,-2407,-429,1496,-1253,1013
14,2324,-6363,-7075,-508,-1702,1755
15,-3891,7859,3122,1457,-139,822
16,2803,5779,2807,1859,-604,189
17,-3669,4384,1291,207,-797,384
18,-5767,-3119,7796,223,-1644,399
19,-3066,-3336,1283,743,-484,74
20,127,66,-4375,-534,-235,1756
21,1308,2902,-2394,1582,-1302,329
22,2184,-4323,239,-1170,-5,1527
23,-7401,6560,-6478,1229,-520,-1369
24,-7982,1413,4457,-856,-815,-206
25,6571,6160,-5754,-335,-1810,606
26,3084,-1070,-6786,-693,-957,510
27,-157,-7998,-7200,-570,459,-9
28,2060,-7725,2670,12,-1500,-1070
29,6012,389,-2784,326,1556,141
30,93,-7919,-1230,-417,660,-770
31,1341,-3682,-7302,1430,419,-1472
32,4650,3647,-1999,-783,-1918,-591
33,-4222,-1068,624,847,-29,-1582
34,-467,-3454,-4675,-1019,1384,-1255
35,2109,-1711,7457,-116,-469,-212
36,5213,7081,49,-1501,286,-1166
37,-7094,-5813,3152,624,1664,-1970
38,-6796,-5156,7320,180,-103,879
39,-2390,-5699,4823,1959,-389,-192
40,-7116,2699,-4211,-334,129,-98
41,7246,-393,1990,1670,1386,102
42,-5683,4532,-819,-1863,-265,-107
43,3371,7262,237,-1847,-1187,1831
44,-6596,1852,-3771,-1498,1280,1467
45,-3385,5958,-5631,-1467,-1930,735
46,898,-7498,-6315,-1860,106,992
47,5040,4763,-4633,1784,-876,-154
48,934,5970,2400,433,1263,106
49,7979,-4456,-2446,1271,-1885,1426
