Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-5946,-6549,-5964,-49,-1547,1729
1,-3710,3709,-1144,-1900,418,-376
2,3767,-6253,5179,1393,-191,996
3,6261,7258,-1653,-983,-635,-1021
4,-4553,1991,5249,1246,1418,1382
5,2889,-492,-5968,1473,-1872,1955
6,7229,-656,-3367,-369,-1665,49
7,-1311,884,5544,1341,1256,-72
8,1947,-734,305,378,517,1916
9,-5433,-2969,-5007,-952,-1408,-1308
10,1731,5339,-74,-971,-129,-395
11,-7710,2429,2470,794,-739,-1028
12,-509,-2178,496,990,1277,1668
13,1826,1285,4976,-410,1981,-1829
14,-600,5841,7754,947,1198,839
15,-5291,-239,7615,720,1454,-32
16,2406,902,-7988,-1886,1625,-1304
17,7756,-1436,-425,-409,1697,-711
18,1188,-3184,1453,-1540,772,1223
19,4308,-3302,-3994,1674,-1064,-1108
20,-4399,6532,-3394,1160,-1537,-18
21,-5298,-7910,1243,373,-1003,313
22,6786,5055,-122,-368,-1130,1332
23,-6210,-6538,6573,1665,1582,545
24,-4688,4051,-2513,1740,-725,-1208
25,5460,-1813,5021,-610,-1082,1298
26,-7999,-505,-350,1884,-946,318
27,-4340,-5391,-6677,58,-801,1506
28,-6239,6478,7796,1288,1483,-12
29,6653,3255,-5647,1434,-1130,649
30,-546,-4479,-498,541,549,-41
31,-2697,826,1733,1200,1562,153
32,6291,5337,-4770,-988,1092,1737
33,-2848,3755,-155,-1429,-4,-1944
34,-7723,-76,-5389,1514,-425,-1324
35,-6393,5104,-2962,324,-559,1925
36,5527,2578,4031,365,1845,1447
37,3703,5887,-5710,928,-1154,1411
38,7433,1519,-83,1441,1243,-318
39,-1434,-6612,1818,-917,-1233,-674
40,-4233,-1760,-194,-1584,-1349,-1977
41,-2497,-1342,-6321,-380,1776,-1818
42,-2502,-7229,2436,-1506,-222,158
43,-5804,5106,-946,633,-1529,-990
44,2660,-6500,6994,600,1689,1278
45,-5870,-5232,-5227,434,-386,-605
46,3610,-5554,6105,-1316,-306,-363
47,-7378,-2222,-1999,-417,505,-1625
48,-5129,3015,510,240,53,1098
49,-2216,-1313,7476,-572,-428,-1799
50,-1176,-5237,-7619,-1698,-1856,872
51,2277,4249,-6237,-20,-1243,-505
52,3778,3557,-6490,877,128,1712
53,3161,-1607,2882,-1782,275,-962
54,-1205,-6872,-2728,1676,1339,247
55,-7333,-3808,6344,646,-79,1725
56,-5444,4709,-676,61,1638,466
57,2116,-574,5013,74,1961,-357
58,6014,-7294,5651,1578,1368,1276
59,739,7382,6657,754,-1479,1639
60,1225,-449,1509,350,-1629,562
61,-438,-6374,6448,-1376,-1592,-917
62,4703,3517,-6949,-486,-460,1361
63,-1602,-2454,-7134,1291,136,-620
64,3547,-4055,-7028,-1368,-452,1704
65,2443,-2208,2847,1348,1919,247
66,-5272,-5807,-3061,-87,-965,-921
67,7017,3271,2731,342,-1588,1158
68,-10,2681,529,-1844,-1076,-1370
69,5693,-710,-5732,932,880,-743
70,-4179,7013,4122,1907,-1903,-1554
71,5348,463,1419,-1399,-969,701
