Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-902,5782,3317,-764,1447,654
1,1244,904,2342,427,-1136,-1095
2,7236,695,4800,-434,1505,85
3,-635,-6888,-5760,-1155,-1886,895
4,-4950,-2920,502,1321,1908,-707
5,1839,-3268,7851,463,-1236,-1550
6,-4572,-1023,1859,-825,158,1742
7,3042,3278,7775,1251,-216,-48
8,388,-2308,357,1126,763,1831
9,4028,5195,-3071,-1265,1420,1915
10,-7094,4299,3027,1060,1962,-1405
11,324,-4891,-5773,-1510,-1365,864
12,349,-3710,3150,309,1485,425
13,-5341,-7364,-7780,-1056,1136,-1099
14,1801,7606,-4701,-187,-1314,-39
15,1976,4774,3174,-1301,-101,694
16,3865,7614,-6821,-1557,-897,-1951
17,-2429,-6211,-3600,-186,-340,1320
18,-5589,5490,7559,389,-853,-1680
19,-6964,-4764,3754,1703,1833,1118
20,-7394,2898,-2929,488,-37,483
21,-3220,-4131,2042,1670,1600,-1985
22,3621,-4763,-213,-1435,-1684,-1968
23,671,468,2892,99,1520,566
24,-3178,5638,1821,-507,442,433
25,-2795,6393,-3226,1295,511,854
26,3929,-6687,3815,1755,-1452,947
27,-879,-4462,-2509,-515,-1382,1964
28,5057,-473,2162,1349,-606,-877
29,4571,5460,6204,576,-975,1505
30,194,-6553,848,998,1760,-805
31,7527,-2120,5861,1977,-291,-431
32,-5006,-5658,7419,-633,164,195
33,-3867,-1115,-7898,1469,879,-508
34,3416,-7679,-6675,-206,-1883,737
35,1260,7980,4056,721,271,-925
36,4887,-4706,-3317,1590,-198,675
37,1260,-6163,3737,1181,-943,-573
38,-5800,-5542,404,1239,-1513,1748
39,7443,3562,-7456,-402,-1841,1370
40,-3329,6873,-3204,-1939,-547,294
41,-1269,2123,-3263,1007,-1007,136
42,6561,6540,-2278,971,-479,1572
43,5985,-7217,-5739,-1096,-11,-1276
44,-4378,1971,-1641,-1464,-1205,1657
45,193,-5840,-1947,-870,-1240,-679
46,7739,7929,-5054,-226,-787,1004
47,-3104,-7678,1684,-1707,217,1156
48,-3865,-1245,-3283,-1326,-1539,-1007
49,-668,6150,-299,1945,450,166
50,-6162,-1487,189,-814,-1081,-1817
51,4363,-295,-6823,-1171,168,1434
52,-5839,6437,-3270,-1415,1356,1266
53,164,-6698,6983,1076,1469,-1621
54,1881,-3991,-1388,-345,-1478,-931
55,2519,-1104,-4503,28,-844,-841
56,1623,-4154,-1259,789,1566,-1161
57,6189,7877,-6965,624,-386,-1078
58,-2118,2525,-6700,-389,-583,-209
59,-677,5739,-7019,1990,-1900,-1280
60,2032,-4992,-6492,-1305,-809,-522
61,-7273,-6660,-1101,951,1351,-1041
62,7296,3563,-1269,186,-904,-1026
63,-3114,3995,5831,1510,1823,-1524
64,452,6478,-3783,1437,43,-1624
65,-1407,7020,7147,50,1929,1323
66,2100,2113,3087,-1973,771,-1445
67,-2160,-4801,566,-1762,330,-1141
68,1867,-6465,452,819,1459,1324
69,-7435,115,-5153,1697,624,-1635
70,-5879,-1431,847,-1619,1320,1785
71,-2669,932,2867,1904,1361,-869
72,-1335,4260,-4012,691,-327,-146
