Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-2339,2284,-3676,-927,34,-872
1,-6622,-3295,-7839,747,-870,-1715
2,-2663,1006,-7486,1983,-589,-179
3,7975,-937,-3320,-1495,1507,-414
4,6850,761,-5825,1164,382,29
5,-226,-1410,965,-1804,-1328,1542
6,4302,-7162,7799,486,792,-1775
7,-3914,-6844,6212,1903,1887,301
8,-3127,6013,4577,-1914,863,-1338
9,1085,-6480,-4528,-1154,-473,400
10,-1469,406,5424,-718,-1553,1984
11,1588,5803,-3364,966,-1223,-239
12,6461,2302,4814,-573,1867,1609
13,-5325,-5054,-586,1805,579,-981
14,-3926,2577,4675,-1396,-1600,1845
15,-6344,5735,-5620,-1167,983,1537
16,-6154,3540,-4289,-1710,-293,1718
17,6374,5519,-5997,1948,1505,-838
18,4518,-7333,-6067,-557,-1359,519
19,-5812,-3911,7217,-1561,686,-515
20,-956,1680,5809,945,1602,915
21,-2211,6583,-1567,853,1879,-260
22,-5706,-1405,1173,-291,230,-1086
23,-7594,2024,-55,-1936,366,-1543
24,2152,-118,-1383,-410,1717,30
25,6660,-1788,-6661,-1675,285,-155
26,-591,-3590,-3708,1100,-962,579
27,1233,-3120,7703,1830,28,730
28,7050,-7925,-2651,185,-979,1446
29,-7820,-4923,-2411,1463,1372,-32
30,1800,7838,-6756,-1123,1481,1656
31,-1185,-1355,6959,509,-1929,-1325
32,-2365,7728,3028,-917,1202,1369
33,4979,1472,-2695,-416,-1410,1636
34,-1166,1264,4096,631,-448,-759
35,-2788,-2806,-6011,1526,193,515
36,-5504,-5911,3790,-658,1755,543
37,5125,6256,-6735,1760,1261,-1977
38,-7389,-3288,-6111,-1467,715,1843
39,-6275,-890,-4992,-1330,-1360,1030
40,-4188,433,-7063,242,1560,652
41,219,2890,-3351,-1132,-1320,-1432
42,1686,3530,-5412,-1575,1051,477
43,7277,6559,-7563,-747,668,1693
44,-3600,4720,4657,1600,-452,1842
45,925,1998,1540,1540,-1922,1953
46,-5821,7695,-1820,40,1205,-885
47,-1686,3192,6684,-858,1656,-1524
48,2128,521,-5602,-549,1087,345
49,-3919,4418,-7443,572,-243,-1639
50,-2977,6297,735,860,-70,-1623
51,-2275,-1272,2841,-970,-1434,-1259
52,3383,466,-6303,1217,-270,-708
53,-6700,1847,1386,651,1514,348
54,4987,-273,4933,299,1214,1648
55,6987,-3666,-2599,768,-1080,1101
56,-6550,-5436,-3986,-1401,-1396,-745
57,-1836,-7019,5120,1272,-1876,-1723
58,6943,1459,-7055,1077,94,-1345
59,4852,-2380,-2225,466,274,211
60,-2466,1336,-253,1667,464,1530
61,-7932,4279,-1813,-1903,-196,656
62,7544,-5272,2826,-1338,1495,1661
63,1741,5467,215,1027,1148,1332
64,2555,-6033,-5783,924,758,-1978
65,6032,2466,2778,1729,-161,34
66,-3497,7069,6380,-670,-815,-1625
67,-978,-2735,-2355,1044,-1934,260
68,7679,3791,-1752,-1182,-578,-86
69,7735,-3621,-3353,-1127,57,-755
70,2075,3553,2163,-841,660,-1945
71,-1408,6558,-71,-748,-542,1185
72,2413,-3795,-3644,-1463,-1496,266
73,-3667,4201,4439,1467,612,-1638
74,3892,-1385,3232,1612,-1762,-290
75,63,-330,-6012,-781,-1316,589
76,-1347,-3018,-4850,1617,595,-394
77,398,560,4407,1245,885,-706
78,5444,-6500,-6999,1776,-574,-356
79,-2220,4898,-11,-433,1189,-1227
80,385,585,-6876,1039,1527,-1742
81,-2675,-3959,2091,-1037,1165,1931
82,470,7163,-4278,-1973,-1795,-1133
83,76,7207,-270,656,-576,-363
84,-6327,-6275,6541,-540,1345,90
85,-6663,-4760,-6828,-1992,-1901,-1767
86,6844,5462,4767,-1859,193,-29
87,3179,-4743,-3389,-398,112,-1160
88,-3283,-656,-3853,-442,1762,-422
89,-1832,846,-2620,-425,-599,418
90,2948,6115,-5575,1684,-278,226
91,6034,-2886,-3958,1680,-55,-376
92,-68,4615,3930,-1806,1384,764
93,814,5503,-5081,1060,905,383
94,-126,-2758,3164,-358,-898,-360
95,-7558,-7925,-7200,412,1381,267
96,3000,-5347,-7689,1436,-194,-486
97,-1652,6567,4531,1974,1681,235
98,-3470,2385,-7275,-994,-1571,1517
99,-1071,530,6841,-392,-1492,204
100,-4309,4737,7368,-27,-1963,601
101,-3311,1963,27,1729,-1035,1840
102,-1973,-1228,-6863,341,1452,1863
103,-1637,5471,7709,-1650,1339,-1538
104,3164,1404,-7478,-720,-536,-418
105,-251,-1172,-5328,398,-1348,21
106,4648,5665,-7297,925,-31,-1949
107,-2109,7921,789,1959,-1228,1397
108,4419,-2989,-6482,1035,-1526,-900
109,7990,4117,-4191,-741,1365,1292
110,-5921,-4715,-6038,1189,306,854
111,5656,-1590,1717,1072,-988,-122
112,-1816,7275,192,-924,1597,1799
113,5867,2865,-967,1203,1693,867
114,715,2560,-7434,1052,-160,1047
115,-48,-5265,-5190,-659,503,-1277
116,-6173,-4283,5672,-1348,1120,-923
117,-222,-1740,-169,-956,896,1408
118,-4094,7179,1096,-1398,1238,-287
119,-5910,1995,5500,1350,1947,-709
120,520,2356,-1075,-1551,-863,-1724
121,-7036,711,3323,-476,937,113
122,-4148,-5848,1416,1295,-1692,1311
123,-2362,1192,6397,1018,355,-1831
124,7808,1333,-99,1573,79,-1268
125,5816,492,-7060,1242,-1131,-918
126,2302,2510,4099,1471,1860,1086
127,-4490,832,2614,163,1079,228
128,6056,-3632,4969,-811,816,1234
129,-1908,6588,-6952,1652,929,-1592
130,345,-3795,-4223,1741,609,-815
131,-2367,-1320,370,633,-676,405
132,-7762,-6552,-3119,558,-1702,696
133,-758,5932,-5783,434,1486,925
134,-5521,-5283,6363,-1101,1746,1702
135,7365,-7970,743,890,-410,1679
136,3939,3732,-4552,1731,-806,-422
137,-1390,-1834,-6038,631,1461,-540
138,7973,5568,5211,-1036,-1158,-1919
139,4787,1307,5603,1982,-247,-646
140,2385,-4957,7917,-164,81,-1201
141,2871,-4774,-1682,-283,1520,-1972
142,1421,3777,-6090,-157,709,-782
143,2585,-3631,7435,122,531,-1191
144,5782,5743,-1618,1886,1171,-92
145,5025,-4765,-1306,292,-3,1074
146,7723,-6259,7300,-830,-296,1657
147,-6070,-1876,-6802,-699,294,57
148,330,-6342,6770,1912,-1439,1278
149,-2036,-5247,-7055,-728,-1780,519
150,-6973,911,-1596,-46,-475,-1490
151,-784,-3191,3679,893,-1355,-1677
152,-1313,-6559,-6799,1991,-939,1851
153,4123,3656,1735,1104,-278,-1885
154,-6245,7772,-7554,1022,1051,1994
155,7931,-1367,-4960,1921,-1643,916
156,-6148,-1467,-6653,1127,526,954
157,-7041,3696,2217,220,-544,-855
158,-6386,-1615,702,-33,-1501,1980
159,3091,-2614,-7285,-1794,421,1313
160,-2481,-855,-5582,-1710,-463,860
161,-616,288,-273,432,-1122,1723
162,4618,7800,2645,1708,-297,399
163,-7624,4531,3460,1515,-1182,471
164,6886,1102,-469,-346,615,-1383
165,5968,5774,-4383,974,783,-1167
166,7169,1127,4179,636,-120,447
167,492,-1954,-7010,-1943,836,297
168,5741,-4928,3938,172,-232,593
169,6274,2140,6589,1194,1975,-193
170,-1373,362,-7088,-412,1894,-681
171,3007,-1434,-2898,-644,-1107,-30
172,3118,-4316,3265,-1927,-319,696
173,7525,-3405,6251,1005,210,-1104
174,7495,944,7159,1361,-536,-1868
175,-1465,77,-3085,1685,-323,1007
176,4373,4079,2470,-1035,-1797,606
177,-1542,372,-2481,-958,-991,676
178,1403,2373,1521,-934,810,1832
179,2236,5839,6817,426,713,-382
180,-3512,-6082,-3673,-1119,-821,-367
181,2103,-6588,7166,909,-1236,982
182,5500,3203,-4408,1883,-1229,-1044
183,-2087,4531,5251,374,1582,390
184,-2631,-1407,-1310,-730,211,-1034
185,-5285,-864,-4336,-447,198,468
186,-3354,-5336,2340,-845,-458,-1475
187,3456,-2250,1847,-868,1740,177
188,2044,4491,-2482,337,1083,-969
189,7800,3767,399,-522,-1746,1604
190,-3001,1044,-5372,1464,491,758
191,-71,-6822,-6543,-1105,1064,-1067
192,3682,6659,6287,-5,-92,1382
193,-6017,-6842,35,-1005,-270,195
194,-3990,6081,-3186,499,-971,-137
195,6971,-1129,7063,734,-655,1496
196,-457,4055,1578,-893,1634,1915
197,-212,-6523,4963,14,-1056,1176
