Sample,Ax,Ay,Az,Gx,Gy,Gz
0,5148,-5401,-4853,-1646,-782,104
1,-1360,7742,7920,-1095,-720,884
2,-1557,-4185,2164,835,695,583
3,-5441,5663,7200,-1778,1651,1773
4,-5753,5932,-4270,-565,438,1905
5,-6335,-322,-6486,-115,-1493,-611
6,-2077,7973,-3945,-376,655,-1171
7,1312,-7744,2235,-1180,-515,1927
8,2547,2661,5941,-634,424,-1198
9,-5223,3563,5235,192,905,-128
10,3694,-5327,6153,357,-1546,-1613
11,6148,3077,6056,-1972,-652,-521
12,-5495,-2906,-6788,-684,17,-1038
13,4938,-2850,-4944,-862,1148,137
14,7356,869,1151,-1565,1318,770
15,-4743,-601,-557,-614,613,480
16,6807,3246,7995,366,-1447,-1359
17,5953,199,-3735,1861,-1828,170
18,-6423,4642,2448,1252,1212,681
19,6234,870,-1143,1894,337,242
20,-4286,-5684,-5244,195,1149,1973
21,7135,2803,-3418,-82,1678,852
22,2224,-6784,2774,1077,1907,553
23,-1607,872,7266,1707,163,-868
24,2594,-7364,-5442,-275,1649,-161
25,-250,-6877,-3534,-1653,-446,1513
26,7687,3237,-1626,452,-279,786
27,4149,-2295,5728,1039,1547,1589
28,3242,-7202,4071,-657,1339,-824
29,4662,2253,4464,1082,1808,-325
30,-5807,-2405,-4251,-1836,-1549,-1967
31,-6433,1974,6314,-75,-402,-1708
32,-2913,944,6649,275,-1856,-586
33,-3594,7012,-2057,-107,1397,-1653
34,-4401,2473,2301,-603,1662,-12
35,6540,6,-488,1768,918,405
36,3857,-7567,-1616,-95,1955,576
37,-6916,-5335,-2784,1597,-766,-92
38,-6889,2492,4894,1538,1415,-282
39,3002,-7460,1266,-1560,-1603,-1166
40,3964,3519,6299,753,-198,-1408
41,-4179,5723,6545,1415,581,411
42,2134,283,-1724,-1716,452,-657
43,1360,-6757,7751,-1198,1349,169
44,2441,-6392,-6457,232,-729,-55
45,-2154,-1284,-613,-179,-1119,-1577
46,3639,1785,7221,-249,-802,1253
47,3332,4867,3219,-1636,1998,1978
48,-5287,-419,-1047,-1222,-1452,-1016
49,1305,-2176,7391,-662,35,1968
50,-7600,6462,-168,776,-1669,1446
51,-1537,2244,-7807,99,241,1318
52,-5982,-5889,-4096,-1506,1803,286
53,-427,5456,1257,1864,1031,1066
