Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-4758,-7068,-1416,-1091,958,1477
1,7363,-1841,3798,818,-582,201
2,-1638,-2351,-3743,1904,997,1588
3,681,-6823,3713,308,1958,-658
4,-3075,6386,-3759,-493,170,-640
5,7021,-2556,4613,-1027,-303,-768
6,3328,-3934,-4823,1095,-1599,1512
7,-3037,-1300,-442,826,1447,-972
8,-474,3019,7247,173,330,1755
9,4238,2704,-812,-271,1532,-264
10,-3534,3187,-2181,1933,853,-459
11,-5608,448,-907,-623,2,248
12,-7254,-2777,-6342,1587,-1762,-1317
13,-3352,-3977,-4305,-973,-689,-621
14,3456,5618,-4613,1642,1277,-810
15,6480,3930,6486,876,-163,-242
16,-2860,-4020,3771,-553,785,-1444
17,-2728,-6824,7221,-1074,-1269,-1275
18,2356,4013,3520,-1243,-741,197
19,-6599,5282,7864,-248,-127,-830
20,3797,-7331,-1033,-814,-843,713
21,-4903,-3783,7454,1952,-584,660
22,4162,2342,1570,1860,-257,-486
23,6504,-2370,4393,521,1242,412
24,-824,-2983,5671,797,-439,-1358
25,3317,-3235,5260,-101,1810,1914
26,5404,-4635,3385,189,1558,-1330
27,1501,483,-5443,-1107,453,237
28,7435,-5537,-5502,-1223,791,-1678
29,-1000,1414,-1845,-1308,1014,-1694
30,-7729,6512,-1413,1137,-1012,-1166
31,-5589,-6645,-7477,-877,-1333,1381
32,1076,-2716,2005,-20,-589,342
33,-2503,-5347,-7604,-150,-1024,-1659
34,7762,-1992,7267,362,-1459,-1254
35,5563,540,2969,-269,419,457
36,-6346,2375,-5525,-541,596,1474
37,6575,3231,-5980,-243,-1204,1721
38,89,-25,-1636,-1854,11,-33
39,-7214,-4779,3948,1089,482,907
40,7766,-7783,-3353,745,350,-1008
41,2743,1540,5338,1974,1353,1875
42,2008,-7072,-7399,-1673,1980,767
43,-3572,4924,3775,-788,1170,-383
44,3851,816,-6810,-1832,-604,1182
45,-5188,-7047,4397,399,-1749,1305
46,-6115,-6960,7320,-932,1456,-1671
47,2829,7419,-3779,91,524,-1369
48,5660,-1679,2212,1841,709,-974
49,-5452,-5757,-6314,-1630,375,-1330
50,-5968,5455,2070,39,-678,454
51,-2878,3694,6997,55,-1617,61
52,-1498,-6785,-507,-1845,1158,-1545
53,6459,5090,6391,-443,588,538
54,2972,4905,5141,-1077,1759,1255
55,1385,5134,1430,108,-1767,1220
56,839,-315,-686,561,1335,1819
