Sample,Ax,Ay,Az,Gx,Gy,Gz
0,4310,-6196,-351,-153,-982,600
1,6389,-4874,-328,1571,-793,-683
2,291,3423,3410,327,1603,506
3,-549,471,5945,3,761,1021
4,6106,3504,-7246,1607,412,1293
5,-2836,-4089,-5018,159,-1605,1666
6,-6254,-668,707,894,-1790,819
7,-6562,-948,4569,113,-1380,-134
8,-5495,1584,5123,980,1677,-1649
9,6224,4470,3674,299,1518,-995
10,-4073,-2309,-5951,-1572,1932,1237
11,6480,-5053,-7627,-637,-549,1129
12,7552,6669,-6330,1692,1069,-367
13,4630,-2378,7075,-1420,-136,-391
14,-4537,6128,7229,1672,-699,-860
15,-4940,-5385,1813,655,-1545,-1434
16,-2602,-7141,1663,862,1917,-1660
17,3861,-7167,-790,278,1984,1648
18,-2096,-419,6129,881,1214,1645
19,-1138,4843,7117,1230,-383,396
20,125,-5948,819,850,1698,220
21,-5471,-665,-7597,249,861,1961
22,5726,-2221,-3887,1312,-1266,1491
23,-2933,4190,-6549,593,-1649,239
24,6057,-6757,7934,1398,1086,1239
25,1359,-5014,1896,942,-1651,858
26,4060,-1885,-3171,-583,775,629
27,-4066,7103,-3169,555,1557,-1041
28,-5314,6394,-3096,264,-572,-625
29,-287,-4725,7482,-1709,-1505,-1931
30,-1697,-5599,2358,316,767,869
31,2547,6225,533,1097,-348,1266
32,6234,-2756,357,-124,-579,96
33,-7276,-6242,248,733,-360,1870
34,-897,-7193,-7838,1066,-904,358
35,7785,2928,5408,-1656,1557,-337
36,6197,7581,-6553,1788,-857,980
37,3298,-3888,406,-1319,1349,-124
38,-6801,4101,1737,298,560,-813
39,-7457,637,4592,-510,-945,-452
40,-7265,2308,3858,1187,-288,-1316
41,6325,6245,-5306,-444,840,-370
42,-2463,1112,-353,-785,673,-1846
43,-4237,656,5004,-43,79,-1173
44,7251,5574,2092,-515,-1596,-350
45,-575,-3660,4789,-486,-1665,1823
46,7938,2524,1708,-1770,-1500,-230
47,-4605,7672,-6200,-380,-1683,-169
48,-3564,-5195,1545,1782,-855,1271
49,3258,-1618,-4024,-488,327,-1661
50,4778,6864,108,1259,980,1091
51,-3991,7089,6950,-621,-1233,-1067
52,3794,-1692,7102,663,1552,499
53,901,4222,-3674,-1927,-265,-1286
54,-4742,-7698,-1148,1591,-406,-263
55,1008,-922,3140,158,92,1543
56,-2845,-7697,-4493,1979,595,881
57,104,-4459,1602,681,-613,534
58,3855,-4326,4990,91,-1588,-198
59,-7123,1814,2924,-762,914,1839
60,5235,-4337,2477,43,773,1267
61,-5456,-734,-742,-1359,819,-1023
62,-1994,4785,528,-1940,-30,1726
63,5361,-6247,-4443,-16,944,1104
64,1173,822,7169,-1577,521,-304
65,-2877,2676,-3311,1723,-1120,-134
66,4143,-7858,-4620,1196,-400,-1022
67,7516,-3184,-6174,445,-163,-1838
68,7699,7923,-7449,-1787,-240,-715
69,2690,5490,1499,-1941,-1132,-1150
70,-7994,2743,-3816,721,-1255,1901
71,-2203,2079,5735,-621,304,-213
72,4436,-7671,1809,1204,-985,-738
73,1394,-4244,5156,465,1267,-701
74,1007,7419,-1042,1051,-107,1666
75,-3744,1061,4602,966,1310,-1991
76,2659,-7767,-2999,1360,1816,1232
77,-3225,7138,4460,-1913,1640,1969
78,6569,7193,-1935,1089,720,-242
79,3692,-946,-5913,1194,-1891,-773
80,6647,-5317,374,-537,506,262
81,-6780,6583,5285,355,-1685,-776
82,2745,-7233,-4308,1517,-402,888
83,-3286,6864,6,-781,-1566,-397
84,5210,-4824,1001,589,-644,727
85,7010,4690,4352,-1348,494,1088
86,-3387,9,7033,-859,-1660,-14
87,4919,-3984,-1946,-1714,675,811
88,3488,2317,-5624,504,-1400,-739
89,6513,3167,3779,270,-1078,-1367
90,-3894,-5048,5872,-1339,1174,-1624
91,-4853,-6099,-6629,-1857,-938,-501
92,7778,2330,3340,-1751,-1635,1284
93,590,-1741,-5547,-130,-1215,-1245
94,-3059,-2973,-5185,412,-758,83
95,5267,-6699,4078,1704,-1030,-1152
96,6029,-1798,7421,-413,1433,-1710
97,1283,985,2298,-46,-1302,289
98,-2283,-6534,730,1875,1195,-306
99,-2531,1623,-226,1078,885,1591
100,268,685,1102,-967,1519,-26
101,1860,-7076,2599,1681,300,-733
102,2754,-3346,4938,-782,1428,-1028
103,3428,1621,-4147,1871,-529,-795
104,-2813,-3265,1616,1251,-1015,-1054
105,2946,-5670,-7674,-659,-382,691
106,958,7607,5299,1683,1181,511
107,-2274,6653,5955,1877,-863,320
108,-566,2187,5302,504,-1567,-1719
109,3914,1191,-1938,489,-827,627
110,1243,2190,3732,-1997,-1040,565
111,1066,-4312,-1153,1812,248,-712
112,6650,5707,6413,1481,1806,-279
113,1361,6774,-2179,1838,208,-531
114,3278,-2185,6502,855,1795,1654
115,-3915,2194,3443,-1348,-1643,-1790
116,-7495,-1368,1420,-1033,-892,1227
117,2678,7985,-3015,-1392,1657,631
118,-5040,-3532,-4781,698,-776,864
119,3804,2985,-220,441,1392,1767
120,-6213,-1581,-4291,1764,-331,1856
121,399,-4316,-6986,761,1583,929
122,-4716,4097,-6925,-379,807,1036
123,-4627,6054,2584,1124,1961,248
124,3612,2200,-6888,-1705,-1122,1597
125,-2514,2213,6616,-847,-1781,-1297
126,-3970,6423,2589,-1385,-361,1504
127,7830,3153,-2492,-1995,233,-1314
128,-3792,3606,3820,-698,-213,677
129,2003,979,-2837,-1329,525,844
130,7242,-1084,-1771,1517,559,414
131,-1013,693,-823,1842,-1389,-1713
132,-615,1602,-4934,-1320,-552,37
133,7496,6490,-6204,-1650,356,-1885
134,6566,-4688,-3533,204,578,1599
135,3222,4216,2190,-626,-1478,-305
136,3247,-1745,-1255,-53,1005,-609
137,-5215,1347,6329,-1479,-41,542
138,5769,2582,-1083,1637,-1183,1437
139,-5953,6767,-4489,1692,359,-26
140,-1070,-2447,2842,771,292,-1024
141,5460,7413,-7651,1991,-1593,-421
142,-6005,2842,5022,-1319,304,953
143,-7219,1393,-5424,1262,241,-206
144,4703,-1392,-6912,34,-158,-194
145,-3605,-4593,1686,1291,1220,-493
146,212,6847,982,-951,752,-1912
147,-1034,7895,-3956,1008,567,640
148,-7489,-4407,6167,1919,-1078,-763
149,868,3055,-501,-1267,-33,-425
150,-2678,1018,-4314,1473,532,1874
151,-3920,-2000,5915,1979,-511,-800
152,7479,-7531,7760,1817,-416,1525
153,927,3551,-7554,-1150,-1715,256
154,-6596,1176,-6936,-102,1796,1102
155,4553,-2266,-4487,-95,1186,618
156,-909,6434,-6462,1447,531,-806
157,3865,-1879,-7383,-677,-361,-1930
158,842,5318,-6660,-126,-1299,-604
159,133,1533,-7956,-1647,1464,-21
160,3582,-7592,4028,-1094,-224,733
161,-7630,1547,5270,1249,-1122,307
162,4154,-5755,-7179,1162,-1762,1026
163,6215,-1648,7195,1758,229,1884
164,3628,7501,-3944,-1649,-954,-796
165,5968,-4356,162,1154,101,10
