Sample,Ax,Ay,Az,Gx,Gy,Gz
0,117,-1338,4904,187,-501,250
1,6956,-6205,4887,-1120,-1789,-875
2,2520,380,2237,-1754,1512,477
3,3068,-5224,-1638,785,-1501,1290
4,-3493,-473,-5090,-1155,-377,-982
5,2378,-1686,2566,288,-245,-1014
6,-7851,239,3535,1608,-1027,-920
7,-320,-2345,-958,1393,-242,1455
8,5899,2385,368,-765,-1046,-211
9,3090,-6608,7541,-1476,258,-1575
10,-3635,-4683,-4568,454,58,1835
11,-5661,2184,4606,-1694,-639,-643
12,-6576,7190,7831,3,1582,1546
13,-7998,-786,-965,1121,454,-963
14,-2206,898,5241,-1193,1759,1980
15,7199,-1218,-5878,1781,-1998,-1742
16,2002,2946,290,-1395,-720,-1689
17,7943,-3178,2137,1064,30,-1131
18,262,509,-7215,354,-1404,878
19,5905,-6230,778,-1104,1332,-117
20,-283,-1694,-7651,-13,1026,489
21,3510,5456,-3765,-180,-911,642
22,1510,-7832,-1301,-135,-1738,949
23,-254,382,-4931,873,-1858,28
24,-3740,-6688,1397,-29,-1227,-1402
25,-6017,7064,6028,-1473,1041,-241
26,-5432,7445,5730,1172,-334,-1178
27,-5527,-1978,7582,-950,735,-993
28,-7898,-6399,-4655,749,1078,160
29,-2297,2320,-1482,-330,-487,-452
30,1589,3601,2020,1044,-1598,-1594
31,-7073,911,5738,410,1476,18
32,7475,477,-7140,1931,-326,-328
33,-4648,3537,6707,-1930,1062,1931
34,-2895,-510,5190,2,-728,-653
35,3043,1916,6823,-1546,298,-152
36,-1167,6284,2452,-1422,977,-1247
37,-690,7704,-2183,1747,760,810
38,917,1758,-4252,-1389,1718,502
39,1740,-1018,-2927,-253,1072,-1138
40,1707,4270,4732,877,1849,314
41,-137,-1638,-634,1175,1654,-1108
42,7147,-1616,1686,978,-1383,1079
43,3381,-1717,2341,1528,-504,884
44,-4503,7654,3312,1281,1538,1055
45,-1982,5115,1917,619,1662,275
46,-1079,1687,-3267,1300,1594,1809
47,4886,4425,-2427,632,-1338,1585
48,3049,-4847,-6296,-812,-1334,857
49,649,-5004,224,1179,1814,-1070
50,808,-4757,-5795,-1928,-1422,-1557
51,-1519,-6495,7676,477,1899,966
52,2285,3011,-1821,-1123,-1905,63
53,5161,4576,-6957,-1637,-1111,1727
54,-3026,5602,-7764,-379,980,1630
55,2241,66,5675,1245,180,-301
56,4534,-5427,6656,-454,-429,-389
57,1573,-7975,-5159,1694,-732,442
58,228,2487,-4520,-518,-1655,1392
59,3475,2246,3217,-1052,1548,1979
60,-2478,-2938,-6877,-631,-516,-1093
61,-915,5848,7051,-1183,-46,712
62,7104,-1765,-4491,1615,-1524,1768
63,-5259,5284,1951,-2000,-471,-332
64,998,-3431,-5548,-185,-570,1213
65,3460,-5923,3292,746,1371,1739
66,-3817,-2149,-3404,341,-1130,1326
67,53,119,4769,-803,-515,1561
68,-7470,-2015,-6070,1405,-1560,-1852
69,-2112,744,1234,386,-1892,-424
70,-2487,-4825,6962,-1183,-1179,-370
71,4026,-7480,3488,592,-385,-1568
72,-5410,90,-2414,-1925,1306,553
73,1941,-5957,-7842,-1593,518,1823
74,-1464,-536,-633,-1179,-1788,-822
75,6933,1126,-2445,1659,-822,1472
76,6378,-1863,-4996,-753,-1700,938
77,1429,1362,-2855,-1581,301,1664
78,-2590,-3448,2716,-1325,1860,1105
79,-6857,-4809,6311,1463,1241,585
80,-6366,-515,-6921,-785,-1252,1318
81,-6673,4423,-223,-975,-934,797
82,-1391,-2675,1182,1314,-1704,-1889
83,-2927,2781,-3131,-1338,1009,1874
84,-257,1754,-2222,1183,1104,-797
85,-7515,1680,-163,-1749,1914,-1885
86,-3958,-1594,-7607,1157,-1518,1290
87,2041,-1185,-3145,-1009,291,1721
88,7565,6964,3849,-278,-1905,1744
89,4649,2303,2469,464,1401,-1630
90,1952,7327,5723,-836,98,-1154
91,2313,6592,2486,1829,-1634,422
92,1133,-6318,1434,-1882,-415,22
93,517,1873,-2231,-205,-1614,-1481
94,5896,-641,-1341,937,-144,-108
95,7530,-1856,-4620,532,1302,-1200
96,6755,-1800,794,1487,1543,-220
97,-3435,5220,7680,-1103,-1353,-322
98,-2626,-1968,-3326,-105,-434,-1973
99,6442,7799,-5746,1684,1364,-1803
100,-2438,2700,5826,307,-1324,1124
101,-7794,2852,67,294,-717,1447
102,6724,-2534,-333,-85,56,-984
103,780,-1014,-231,-393,705,-23
104,-67,-4572,1672,437,-1129,-1923
105,-97,7834,-3764,-716,1010,-137
106,534,2365,3218,-632,1320,-1372
107,1750,6042,4985,-74,-1755,1312
108,4540,-2889,7714,856,-307,1963
109,-4340,6071,6238,967,-1694,-82
110,2406,123,-2078,-589,1535,1325
111,-6779,-6911,3121,1485,-666,1339
112,-13,-2450,-7676,234,155,1480
113,-1730,4244,7329,500,746,-1995
114,6353,-5005,-6758,1847,626,-1823
115,-5632,4587,6840,-1693,-1900,-602
116,112,3058,4849,-712,-1461,-660
117,5061,-2558,6356,-1548,1443,-1764
118,-2330,5760,7738,497,-161,792
119,6408,-4990,-5006,-1910,87,-859
120,5800,-1809,-1324,-197,-1122,-1945
121,-3465,2324,6901,-1148,831,-810
122,-5884,1070,-7470,1028,732,-70
123,-3610,2347,4210,929,1346,-592
124,-4565,-5447,3020,-1902,1156,1921
125,5590,-3825,-3248,255,-514,1180
126,4578,2205,6932,1303,1462,875
127,5605,4872,-2582,1484,1439,-359
128,-5660,6534,6743,-289,1534,-109
129,1101,-4501,7095,1680,-123,-584
130,408,5535,4755,1887,1181,434
131,7973,3373,-6832,475,479,1147
132,5657,-5629,7825,-423,-1585,-1024
133,-1960,-2680,-7245,-58,357,356
134,7855,-4232,-3736,1951,-1500,-1180
135,160,5781,7834,1241,1047,513
136,7280,-534,3669,366,1745,-664
137,3049,-2285,-5295,1506,815,1443
138,6191,5334,868,855,-1394,1989
139,-833,-3970,5475,-1858,-777,-492
140,3312,2142,6277,-23,264,1771
141,3511,1148,-4716,-1896,-161,545
142,5268,-3235,-2853,356,-988,1623
143,7980,1517,-1771,136,-643,-1880
144,-2556,-517,-6082,-1046,9,-717
145,-152,4543,-581,464,-100,654
146,1972,749,-4659,-1880,-1637,-762
147,2487,-7683,-3907,-1023,-706,553
148,-6195,3371,1873,-1730,-1433,910
149,-844,-4996,1780,635,472,-1151
150,-740,4228,7666,-1668,-592,-570
151,3202,800,-3442,1343,-1803,401
152,3609,4996,2618,1303,529,1564
153,4433,-4040,-962,-820,-1865,713
154,5195,-5955,1650,-1041,-1727,-795
155,-2824,6652,7148,-1400,264,-39
156,-7643,6529,-3230,223,-1817,-1830
157,4612,-1502,6305,799,1936,-1283
158,-3095,6813,6482,-421,-1703,-239
159,-2884,-1541,4547,65,-1418,1149
160,4372,3682,7474,14,1698,511
161,4095,-4349,-7131,-788,-928,756
162,-2606,5646,-6827,-1296,-468,683
163,2412,-3927,7251,-184,1565,691
164,-4789,-1328,-4640,1181,-1571,-130
165,-4117,7965,-7198,389,1761,-367
166,1409,4581,-6271,-1181,786,-1968
167,2125,3775,-5237,-925,-1596,473
168,-4156,3130,-513,-124,1556,-224
169,166,3074,-14,-861,90,684
170,4509,715,-4231,-887,-1154,1474
171,-4062,-3072,-3924,1641,-1075,-345
172,-2485,-3884,7215,-1604,331,1699
173,4965,824,5540,213,1473,1917
174,-2136,-5564,-5464,-565,-1272,726
175,4939,5372,7659,148,-326,-1217
176,-41,-4343,5412,513,1483,105
177,3237,303,-1466,-114,-48,716
178,-1018,7275,-2668,1750,-1100,1941
179,7363,5397,6318,-1343,-669,383
180,5716,-6249,-2406,1968,220,67
181,-7443,-1277,-2071,1310,689,-714
182,-7489,1492,-6707,-446,230,-492
183,-4194,-1530,2326,944,789,-1462
184,-7899,-131,7051,768,1329,-225
185,6345,-7488,1359,354,-1085,985
186,-4217,5767,-4588,501,481,-1173
187,6562,-2483,-6199,-1724,140,1722
188,-259,5642,-1528,1666,-1712,-692
189,6148,-1586,-2563,-1265,-1093,-1145
190,-7924,-6180,6134,1297,-734,-1259
191,7951,4024,-7130,-563,178,345
192,5508,-3983,6218,533,-1355,72
193,1640,428,5727,816,-1726,-1211
194,3809,-2733,-3438,1484,-1367,84
195,-2246,7339,7633,703,814,348
196,140,-5408,3205,1371,134,-1377
197,1288,2025,606,1531,-626,31
198,5932,-3544,-6531,-1960,-1675,-1931
199,-129,5207,-7933,-674,-103,-636
200,6922,-488,1101,-683,1786,349
201,1090,1786,-2153,-532,1744,-1009
202,-6100,5842,2928,-771,1163,828
203,6739,-5006,-6747,450,-1354,561
204,-4973,3353,6709,-623,787,-1052
205,582,471,4834,1026,1301,1100
206,-94,4180,4066,-1622,1838,-1526
207,4252,-5061,2224,-965,1467,1129
208,-5059,1173,7826,1789,1802,166
209,3729,2845,-5821,404,-291,-1286
210,-7533,-1815,-5127,-1466,-1007,607
211,-322,7308,-2604,-1460,-940,42
212,-5732,-1000,-2296,797,-733,1781
213,-3750,-6499,-1422,-1144,1630,1516
214,4120,2027,-3415,-1418,-1597,925
215,4227,-4568,-7980,1502,-806,207
216,-6464,-1942,-4262,557,804,-1286
217,-7592,2649,5656,-338,209,888
218,1317,-2457,5819,1843,940,1353
219,-813,-6268,4150,-1050,1560,-426
220,7418,6216,928,478,-1375,-1282
221,-2643,6901,-6590,-631,1668,124
222,-3044,-3195,-611,-190,-254,350
223,-4429,-240,-7585,1345,-275,-186
224,-2000,-6662,-2352,-1368,-185,1015
225,233,-1028,4146,1486,-1233,-500
226,3963,3023,-2218,-537,1757,-338
227,-734,-5594,7549,-70,-1944,-1005
228,1426,7759,1692,1961,1806,-693
229,32,6411,-3391,-1151,831,522
230,2134,1202,7777,1404,1061,1938
231,1834,-2212,-6867,-351,723,561
232,7695,-7447,4364,1618,1447,1310
233,4927,-7513,7586,-512,-1673,273
234,7818,-2733,6033,252,1306,1431
235,-6552,850,-6132,-299,466,141
236,2195,-6335,-987,-143,-1576,-1999
237,-7123,-2555,-3313,-708,604,-373
238,5409,-5910,-6020,-205,-1638,-391
239,-7264,7348,3359,1006,-830,-523
240,6764,-6728,-490,677,1976,798
241,3849,-3541,1617,735,-813,-75
242,-4323,-1136,-3415,916,359,-1094
243,5007,4387,2903,410,-766,-1918
244,1357,-3359,-5160,1157,-1613,509
245,1014,1407,-2396,1652,11,-1915
246,-4507,5025,5757,-1594,565,-1752
247,7640,-1112,-5907,-1378,874,-1442
248,-2486,4214,1216,-1682,1980,-393
249,5680,-4266,981,1803,-910,-698
250,-7116,-1314,-3518,-1006,-219,1967
251,422,-5339,6883,1714,743,-1236
252,-2202,6968,-3529,1646,-1089,179
253,-5669,-5844,-4472,353,-46,-1799
254,7571,5083,-2193,-668,-269,1786
255,1443,-5170,647,491,-1053,456
256,-7820,5084,112,-1441,613,-904
257,-6218,-6583,-2359,143,1215,1116
258,-2003,-1618,882,631,928,399
259,-4463,-6603,1116,1272,767,-1320
260,3427,-2557,2091,1121,1226,-35
261,6309,-3231,-3241,1367,1346,65
262,-7560,5144,-1801,599,-423,-1277
263,-6207,7275,-2676,-1101,45,965
264,-3358,7544,-1667,-1159,1808,-1587
265,4218,5978,-1517,439,-103,-136
266,-6888,6448,1670,1495,430,384
267,6686,786,-7681,508,1832,-163
268,-7486,5837,-1606,1336,-1452,147
269,-3729,-807,-1351,-416,355,-241
270,-2962,6765,674,-95,1862,426
271,-7236,1674,5351,1830,772,1448
272,-7811,-4658,-614,-557,-415,616
273,4816,5162,4966,1981,1798,-329
274,-4289,-6017,4598,-280,-1135,-605
275,2220,7949,6581,1671,244,1277
276,-5001,7958,6384,1410,-970,1421
277,6680,-3070,387,511,1482,-732
278,3898,-6550,5740,469,1804,1736
279,-3637,6247,-507,-1332,30,652
280,5057,-3101,6587,-1700,-1603,615
281,-3587,-4788,-3321,1496,-323,-1716
282,773,-7685,-5941,-1751,-626,-309
283,6546,-3358,-7077,-1630,-850,-419
284,990,-4845,-4362,778,485,860
285,7525,-3441,-7401,-721,-1319,-1211
286,5560,-4392,-5151,1720,693,97
287,1191,2124,4352,-1202,-488,406
288,-6684,1524,6761,-35,1157,1494
289,-4733,5020,911,-267,1084,497
290,3079,-7292,-5820,-225,1129,-1751
291,6186,6290,5124,170,-1936,-1264
292,-7156,-4740,-1447,-1575,1567,-1181
293,-1828,3208,7802,-403,-1441,-1958
294,4355,166,5196,1484,-118,-882
295,412,-5343,-605,904,-281,-624
296,967,-7797,-1356,-1674,441,-1849
297,-3841,-3427,-1727,1351,725,946
298,-1439,5527,2942,-1519,1446,1905
299,-3822,7880,6118,687,1088,-841
300,-4980,-5046,432,-1297,1211,-293
301,7234,1263,-3309,-171,-1744,626
302,-4306,-1116,-3893,-518,1244,1543
303,-2480,-4783,-1076,-1365,1445,-978
304,2298,6632,-7532,-1256,1336,-1884
305,-780,6514,4549,-1635,1754,828
306,7639,-1910,-7459,1308,557,509
307,-7396,4158,-1983,732,1887,1940
308,-764,1021,5118,-1580,-392,304
309,-6672,2512,-1627,-660,-995,238
310,-4882,-7018,6480,364,1062,-414
311,607,6061,4939,-933,514,251
312,-3415,1547,4258,281,-1857,710
313,759,-7294,-7814,-294,-707,-185
314,-7971,348,-6591,912,-1060,1310
315,523,-6378,-2029,118,-1828,-1494
316,964,2760,-1348,238,1900,271
317,3601,5150,7875,835,-850,-1979
318,3454,-5521,1300,-579,-838,999
319,-4484,-6824,-1678,-554,-1233,-808
320,536,-1567,7355,1496,1665,1187
321,7308,-2992,-5356,1367,1404,-1150
322,7802,4674,-221,528,-1533,607
323,1827,6695,7370,711,-1435,-261
324,519,-5773,2592,633,1869,-607
325,-7394,-4022,-1590,1584,1109,-1482
326,-4085,1381,-4544,1249,-961,1780
327,-3096,3146,4033,1699,447,54
328,1226,-650,-3405,-780,1165,799
329,-6619,3382,-5737,-263,1425,-1765
330,-2639,-3161,-3370,-1199,368,-349
331,4911,-6528,-5620,-1277,1772,-29
332,6007,2957,-6300,1854,-817,384
333,-5412,732,-3733,1968,655,930
334,-4004,-1713,3228,1821,-1804,967
335,-2358,-2010,-5502,-715,1723,1742
336,-3440,3808,-4971,1283,-705,-585
337,5497,-2826,-5394,-1155,884,462
338,-1836,-6409,-6213,-558,553,-783
339,-1907,-841,-5226,991,-596,238
340,4944,-6108,-5997,641,1759,-1910
341,-6757,776,-4799,271,284,1658
342,-3119,-5484,5079,-584,224,236
343,-3253,2961,7202,790,440,561
344,3696,-5501,-770,-1325,-1435,681
345,-7909,2404,-1066,-984,1303,695
346,-7987,-3117,1666,-399,-35,460
347,-6140,4410,1628,-1207,1602,600
348,3603,-4866,-5407,176,1964,1320
349,4027,5507,764,1642,1105,1
350,-3774,-1433,840,1154,1315,-325
351,-2728,-4660,-1166,-1160,1731,580
352,-6558,2716,4281,407,772,1257
353,-7824,3948,-6315,-1020,1641,252
354,872,-2498,1883,-1690,463,-147
355,5654,-3436,-5189,-1728,-576,-100
356,-1138,-2910,-4643,-1923,-1513,-1040
357,2741,-5608,2803,-969,-650,1211
358,571,-7035,-2503,-1795,-1815,1103
359,-2459,7943,-7205,1661,-1267,-493
360,-3386,6597,7863,1786,1455,-769
361,3181,3954,-1851,1103,1478,-1935
362,1226,6982,581,849,-414,274
363,-1218,-4439,-6128,1521,798,-2000
364,4278,3710,3269,555,951,1213
365,-2134,5727,-7276,-996,1599,1385
366,7497,3182,6332,-1222,-575,-130
367,6851,-1375,1859,1377,-339,22
368,2648,7229,-3376,-806,-1576,-1569
369,-6915,-2221,-4117,1879,1187,1851
370,2750,3446,3470,-515,-1841,-1797
371,-4097,1505,-4979,-1165,-619,1383
372,-204,-5263,-3104,-461,-1963,55
373,-7607,4472,1524,1477,1325,745
374,-1281,-6579,-5106,1595,182,-250
375,4691,940,2969,-347,-1845,-462
376,7130,-2769,4324,-523,-1245,1470
377,5991,-866,2759,-1007,1257,-1244
378,5147,5017,-5812,1264,560,-343
379,7707,-850,-5504,-1715,-554,-982
380,-166,4141,-2809,-834,-1172,1846
381,6772,-5000,-267,1931,-392,-490
