Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-6717,-1110,-632,1281,1507,-1950
1,708,6628,-7078,797,189,-257
2,699,-37,-4054,-258,-251,-1186
3,-2969,2459,-6359,1280,-810,-1764
4,4716,1867,7507,160,597,-197
5,-3111,4173,-6617,841,-1931,-426
6,5747,5536,-363,94,-792,-1129
7,7627,-715,-3928,-973,-533,1765
8,7547,-7122,6188,1794,1236,-1741
9,-830,2393,-648,-1451,1184,880
10,359,5977,5758,150,226,712
11,-4579,4748,1592,1654,-284,-188
12,2520,3502,-7544,-1706,275,-362
13,-4980,-7489,6513,782,-1281,-822
14,-4290,5253,-515,1906,-1375,1935
15,-6313,-833,3646,-1458,139,-1521
16,-4127,-5345,2431,1010,1498,621
17,-6456,-6624,1177,80,-1526,-482
18,1326,-1167,-3643,-259,-1353,-742
19,-2425,-6557,7767,1583,463,-1494
20,-4995,-1166,-7923,-1268,1334,293
21,2503,-290,1385,-78,1286,272
22,-4070,838,-26,-1708,785,1195
23,1937,-2705,3818,-133,-1413,423
24,2720,-1149,-7027,725,-907,1047
25,-561,-2510,-3975,-964,476,-1116
26,-5852,-6295,998,1079,-1634,1109
27,-1224,-1499,2685,-115,-1891,1480
28,6110,-5087,-6981,837,-1570,-1266
29,-4376,4661,-6171,-1058,1026,1998
30,4931,-5599,-1636,315,1483,-658
31,-4992,459,666,1841,-1510,-1937
32,7038,2187,2192,-266,-799,-940
33,5473,-4790,157,-1316,-257,-1032
34,-2595,-4955,-2941,-653,1501,-613
35,7244,6702,1079,-881,-1829,942
36,144,-4486,1346,-366,-1263,-114
37,7700,7900,1745,-209,-1287,-1078
38,-7978,-6909,34,1724,-1898,1426
39,-2647,115,-1083,589,421,656
40,4089,-5245,4223,410,1107,-1929
41,-3169,-4458,7570,-1876,-1628,331
42,-2572,6023,-4347,-1132,1691,-1197
43,-1186,-3266,1051,545,1680,260
44,-3134,5634,1100,-710,631,1989
45,-1617,2690,-3902,345,1329,911
46,6824,6228,2895,888,-933,-310
47,1259,-4332,2950,631,663,852
48,-4817,4664,-7595,1771,1121,1278
49,6321,-7112,-3049,1223,767,1415
