Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-1574,-5668,7067,317,-1211,1350
1,-4160,3188,3910,-791,948,-502
2,-6436,7463,-4369,-1901,-46,-1887
3,-6782,-4939,-4333,-369,827,317
4,2590,296,1579,-421,-1791,911
5,-6580,2003,-6956,334,-1807,-122
6,1421,5211,1679,-804,-1848,-962
7,5942,-4467,5235,919,444,-662
8,-5206,5511,-6083,-1338,-1244,1905
9,696,5671,5459,-1058,681,646
10,5545,-3849,2245,1007,64,-1189
11,-557,1022,-4040,-1111,247,419
12,5075,4755,3240,987,-823,-1170
13,-4972,3697,-4726,485,575,260
14,4146,7999,-1314,259,1087,1246
15,-6106,686,-2155,-746,867,-1818
16,2043,-7427,-4452,-817,775,617
17,5803,1016,453,736,20,-1936
18,-6503,-3939,7916,1301,1467,1728
19,2020,7814,-135,836,841,845
20,2063,1229,-3690,-4,-48,-967
21,1394,965,-5970,-823,-682,-1983
22,-5367,-5293,-5469,1628,1109,390
23,-4627,7016,4088,410,1937,-215
24,-5522,-1349,-2035,339,-1326,322
25,-6680,-4513,-1599,368,1809,-1586
26,-1853,-5331,6477,-1566,-638,1862
27,-3053,7623,-6885,-26,-1761,-993
28,-2746,5209,5758,-1273,1330,1175
29,625,-7653,-3913,329,-1218,-859
30,2575,5107,-3882,1019,640,1331
31,4673,5690,-893,1135,1152,-623
32,-6385,2483,-5135,-1560,351,1964
33,-6418,-2905,-3522,-1227,579,-1683
34,1554,2713,-3581,851,450,179
35,-7850,2530,-30,-838,-61,1669
36,-4774,-1252,-280,-1158,-1807,1756
37,4054,-4054,3316,-1612,-22,1072
38,-5319,-4059,-7881,158,-1068,1712
39,5434,5046,-7688,-1527,-1937,1031
40,1599,-3677,-7370,-229,-1406,1271
41,7231,7820,5754,1718,-1939,-1208
42,-5443,4179,-2172,-1838,875,-316
43,-6833,-3025,-631,1069,849,999
44,354,-6253,3047,-1809,1096,-697
45,-5494,7674,7945,586,1256,-1899
46,2942,2077,-2946,-172,-1565,-965
47,7175,-2184,1407,-1528,780,499
48,-5425,-2241,5329,-615,-684,1222
49,7773,5834,1139,915,-20,-191
50,759,4570,-5112,780,-1923,-626
51,-2230,-2767,7167,-1584,-1985,-664
52,-5598,-3405,7913,1777,-286,-375
53,-4025,1246,2468,122,928,-57
54,3361,3999,3399,208,1970,1825
55,-6641,-1702,3548,492,-1973,830
56,-6026,-1971,4218,-1735,947,1884
57,4960,808,2505,-539,-852,846
58,285,-2686,-3762,-1114,-227,-1484
59,-5213,1941,-7576,-1129,1553,289
60,2352,7837,3357,1907,-161,1423
61,-2597,-4942,-3633,1546,-725,306
62,-1176,2508,7735,-1411,-719,1137
63,-4375,-3915,4577,-1852,-1274,-1462
64,2837,-7529,3654,1655,74,454
65,6185,-7799,-6353,1067,-1303,-118
66,655,-2107,6814,351,904,-648
67,-1475,-2853,1133,1434,774,1778
68,4208,-4923,-3923,-19,1213,826
69,6814,-1304,-438,-1553,-38,-75
70,-7425,-3399,3801,-1292,1121,-978
71,1091,2551,-1303,1937,-1588,1549
72,-3260,1956,6113,-227,-1005,-439
73,-1259,4715,1042,1228,1215,-722
74,-5115,-1679,-5790,501,1137,-81
75,-2160,3775,6794,1229,784,-1859
76,-3597,7580,-1072,-946,-571,-581
77,114,3864,-5977,244,704,1703
78,-2640,3664,4639,-1533,-722,865
79,-568,-7930,4837,-1906,-1728,560
80,7964,-1807,-371,1268,274,-1124
81,-3253,-143,4480,1915,-424,-1964
82,1786,-832,5286,-890,-1877,415
83,-1985,4144,-4032,-1888,-1727,1081
84,-7137,-4650,5238,-737,-1534,-598
85,-3115,-2106,-2999,773,658,-1170
86,3997,5044,-4839,-148,764,1858
87,-5813,-5582,-802,-869,-483,1274
88,-7247,1757,2671,-59,1257,-347
89,7795,-3507,536,-732,982,586
90,5830,7,3284,14,-125,557
91,7604,-7703,-724,-1738,-858,1705
92,-1096,6935,-3109,-1795,-689,198
93,4756,-5852,-7786,1691,-637,1635
94,-3432,369,5242,1953,-100,-1352
95,-3560,2426,5869,1108,1632,974
96,-5143,4915,-7175,-92,-1008,-847
97,4853,-3215,-6835,-1406,1698,47
98,-692,571,1391,-736,-1180,1805
99,-5192,-4748,461,343,1983,-845
100,5950,4091,7702,-404,1955,-1472
101,5330,1514,7842,-887,-1987,-1004
102,1583,6419,6396,-1674,803,-815
103,276,4012,4473,762,-1161,-1995
104,-3725,-4983,4443,-1232,101,1103
105,7223,4736,2250,1181,354,322
106,1595,-7950,2068,691,814,-1496
107,-843,-5407,5657,620,-604,938
108,6407,-6729,1124,342,-948,1746
109,-7854,-5601,3055,1873,-518,1718
110,7148,4067,-1983,163,-1900,1306
111,-4812,3188,-2671,-1180,-92,320
112,4667,-411,-3149,-885,825,-1775
113,6291,1162,-7751,1161,-1874,-1207
114,-7806,7551,6230,-1764,1009,1229
115,4757,-7667,1491,1468,1100,11
116,1234,-118,-4663,1207,1675,-862
117,-2767,6079,4169,1029,-1839,409
118,-7536,3525,5992,1502,-144,318
119,-2774,-7432,-1880,-288,-1191,-72
120,913,6709,-4743,-1880,635,25
121,-4424,-2468,-6567,-626,-438,84
122,7805,-3277,-2797,-1900,-1132,846
123,907,-2545,5500,-131,1236,501
124,1953,-7558,5809,-949,-1740,352
125,502,3265,-779,-1017,130,-1455
126,5898,-4857,-2310,1406,720,-1608
127,2638,-52,903,-459,903,-994
128,6436,-3739,-3675,1466,-694,1286
129,175,4332,646,658,-891,1617
130,1582,2541,7166,-425,-1520,-1782
131,684,-2442,4883,435,-554,-1484
132,318,5989,-7283,-560,-913,-932
133,-6357,-2660,166,716,-1855,800
134,-1753,-6762,2846,-1620,938,-671
135,4752,-4747,-3724,-718,-117,766
136,5752,2499,-7654,1591,-1646,343
137,-4727,-4141,-6751,-1100,-1555,1099
138,-6975,-1778,5793,301,-1254,-1437
139,7205,7997,-5777,1233,-100,-1805
140,3016,75,-3602,807,197,-1167
141,6683,1150,5649,837,-971,-1703
142,6887,-1460,235,-108,-1582,-423
143,-3616,3741,-6774,1416,184,212
144,-7270,-6482,7811,1220,1493,179
145,655,4185,104,-36,-749,570
146,-7904,-2677,2812,1480,-969,61
147,-7289,-6607,1447,-1521,1834,1120
148,-3123,-4652,4112,-1569,1410,-665
149,-881,-3505,-1498,1546,-1706,1396
150,-511,-1945,5259,-615,-449,36
151,4480,3071,891,386,1998,762
152,4290,-2150,1414,864,1948,740
153,2205,5275,3628,-1255,944,726
154,-1757,-7453,7509,-990,1799,-657
155,4993,-2507,-7050,-1466,-1328,-31
156,-1678,7238,-4280,206,881,-545
157,-2566,2491,3417,1009,-1678,532
158,3729,4644,-7923,-550,977,-195
159,-3824,-4865,1934,-1619,-1942,-1137
160,-2093,-2365,-6578,-1733,675,228
161,222,-6005,3243,1574,1265,100
162,1846,3042,-2481,1324,-902,1908
163,88,-7294,3423,1249,442,-1743
164,6968,5098,-7861,1775,-1538,202
165,6987,6758,4765,597,1347,-355
166,-2849,-1697,4811,565,-222,-1827
167,2135,-2443,204,355,-1570,974
168,1688,-4781,-1419,-1899,625,-825
169,6249,-2042,4920,1614,-1133,4
170,7968,4507,-1995,-1287,-1582,660
171,-118,1431,6216,-655,-1528,-363
172,-181,-7148,4604,-1133,-829,-232
173,4120,-7740,5715,-863,-628,116
174,6727,-1532,7131,-1486,940,377
175,-1778,-6612,2532,13,1074,703
176,-1253,5501,-3562,-1466,1150,2
177,-7041,-5235,5417,-513,1067,-1805
178,156,-6000,-3308,1798,1983,867
179,-4673,-2424,-3227,-1286,1458,200
180,-5059,-1290,-2079,688,1869,386
181,1198,-3544,6816,37,-233,-1546
182,-1194,1464,5106,-103,872,781
183,3,-3051,-1835,-133,691,1064
184,-2819,3629,5970,1070,-1075,1628
185,-7913,-1415,3230,310,-1368,-758
186,343,2320,7420,413,1084,-933
187,6106,7351,1910,1795,1998,-306
188,-7640,2970,1259,-1580,-777,-1552
189,-4407,3887,3821,1917,-242,-597
190,-2312,-7215,6239,-1317,1006,1185
191,-880,-1260,2632,1578,-1559,-744
192,4562,3934,-3587,-1268,1720,-1204
193,-1520,-3068,1507,1484,1966,1410
194,710,-4104,3582,-584,-1409,-392
195,6188,5657,9,1399,1981,1366
196,-185,5400,1329,432,1057,-77
197,-4524,4099,6460,-1360,37,575
198,3476,3454,-686,-608,70,-484
199,5062,7171,6239,-1996,11,-1298
200,3438,5084,7687,-1518,407,1669
201,5042,-702,4229,1736,-1150,-797
202,7876,-7264,3331,1018,203,-1759
203,2353,-5080,7318,1724,-1909,-14
204,-2370,-4011,-2606,883,-694,94
205,139,-7298,-4486,-1675,1583,-402
206,-3145,-6148,-5673,1116,5,1082
207,-1686,3420,-3759,-794,-545,-1855
208,-2059,-4804,-7667,-470,1652,826
209,-4690,6087,-3401,1973,83,613
210,3608,-2617,3778,-347,892,-1153
211,-3505,-3218,7744,1346,-1341,-1268
212,4048,5431,6444,1573,-1894,-1643
213,-2304,7705,4523,-215,-604,1816
214,902,-3404,-4107,728,161,1423
215,-1841,3786,-5191,-700,273,872
216,-2570,-936,4621,1874,-1954,1330
217,-3119,4700,-6589,1704,1744,-818
218,-6348,-4931,6239,-1628,-194,-1497
219,-766,3493,-1116,-856,-768,55
220,840,2687,1626,-1559,-193,1569
221,5661,7549,5595,-882,795,-840
222,5811,2288,3044,-1716,1715,-87
223,4130,3386,-3466,-276,-151,-1885
224,-411,-2463,4414,1968,1681,-772
225,5633,-5336,1770,1166,-524,476
226,-4234,3261,-5402,-1639,-339,-8
227,1352,1977,-6349,-406,973,1251
228,-2116,-2494,3360,1929,775,1084
229,1799,7023,-5762,-952,-1848,950
230,-6533,-6072,-2997,335,-1506,1689
231,2682,6965,-1462,-150,-1092,-1690
232,-5579,4422,2283,-1202,-1994,148
233,5976,-6500,2805,-1251,1513,302
234,-1958,-2172,-5800,1160,-375,-1327
235,4109,6224,-5505,-508,-643,1818
236,-3195,-3268,1351,544,-1900,1538
237,-5760,3704,-3848,-1048,-1703,-831
238,-7655,-2264,-7563,1774,-407,816
239,-5529,837,6004,-1239,-833,-1384
240,2797,-5479,-4809,-1706,-1395,1972
241,-174,1663,653,288,-963,-1353
242,-156,-1235,-5459,-1453,-240,-1596
243,7810,-4262,6870,707,-166,-522
244,694,-3144,4679,-1182,630,-935
245,2872,-6533,-3720,831,1667,1720
246,-2925,-3994,4252,-1865,1660,-605
247,2549,29,7657,1445,1705,1582
248,-5045,-27,-3311,1597,34,-1615
249,-6414,-3818,5556,-1009,-777,-1609
250,801,-4588,2342,-82,631,-358
251,-5923,6009,7482,-1830,1256,256
252,4937,-6710,-4151,1876,427,-70
253,-3735,3176,-7306,-827,-130,-1350
254,-2169,1280,1660,764,743,1340
255,4329,5020,-5589,502,1838,1195
256,-729,-3406,4902,-1577,-1338,-751
257,3367,-3252,-6625,-905,-1191,-102
258,-1075,-4401,-7343,215,1699,94
259,1539,2982,-4795,1749,-690,-426
260,-733,4400,5783,297,-1334,1882
261,-5856,-4195,815,1496,-1585,-1303
262,5028,2632,7229,-510,-1054,1279
263,-1032,-5598,4310,-169,1889,1364
264,5472,5772,-1797,1850,1835,-202
265,5383,-4401,7497,-1175,-1044,1887
266,7941,-463,3426,-1498,841,-1151
267,1893,7034,919,125,-272,-801
268,-7262,34,-7043,-1488,9,124
269,6316,6127,-1761,977,46,296
270,1253,-1033,3798,1058,-640,66
271,-5033,-2897,-4075,379,1910,476
272,-4977,6658,1814,1019,1047,-127
273,7094,5243,-7656,-1938,1424,1165
274,-5463,-6637,2592,1890,1091,-650
275,-2566,7909,4831,1489,-735,-706
276,6881,-705,-3120,-1811,-1698,-207
277,6445,-2090,-7605,-1687,-651,179
278,-5497,-166,-1099,681,648,1292
279,-1883,981,5635,-1909,537,-315
280,-3291,-6135,-4895,-141,371,74
281,-7815,4032,-1511,-1223,-1415,-1645
282,-7135,-3169,7090,725,-1046,92
283,5632,6044,1518,-1423,-379,1180
284,1684,-7820,-2932,-9,1624,-1081
285,-4632,-393,4005,-159,-1949,1416
286,2790,-782,3812,411,-1315,-1495
287,4341,-4895,1262,417,511,212
288,-4350,-7561,4251,139,-1306,1822
289,-3169,6710,5098,-1677,1185,1982
290,-6387,6310,1650,-1472,1839,-467
291,5938,-5360,-7627,-1180,-364,-1100
292,-3575,-742,-353,-437,1234,-1629
293,7942,-130,-4535,-1868,-44,-1221
294,7826,-5234,4036,256,-1049,-1970
295,4620,702,-3915,-779,-217,1353
296,-4058,3195,-471,1236,-1928,-1891
297,-1832,1895,6441,-562,1232,-34
298,4222,-1550,-4675,-784,-1278,-99
299,-4552,5957,-4716,-848,-540,-643
300,-1884,-1405,-5638,172,1774,-734
301,6208,5384,-5697,587,-1603,1566
302,-206,-5140,3318,-616,668,-738
303,6624,-6296,4728,1071,274,-1739
304,2712,7092,429,688,-1084,1169
305,-1350,-5796,424,-442,1458,697
306,-7823,43,-7033,-1446,-417,-990
307,-7438,6802,-1152,-1080,-442,124
308,-7272,-5622,2462,677,-861,1964
309,-1267,6850,-66,1451,-1774,-1602
310,2048,-6460,-189,525,503,-1656
311,-5059,-1483,3862,313,-1944,1268
312,3258,-1969,-3519,-1463,1808,316
313,3585,6370,-5659,1677,1023,-146
314,-7579,5822,4324,-1469,1926,152
315,-7550,4830,4806,-1753,1737,-564
316,-4473,-894,-2251,463,729,-626
317,6727,3014,-257,-1029,153,123
318,-1895,-5536,-6154,1754,140,-1017
319,-2515,5559,-1958,88,767,-1262
320,-4504,-3404,-5594,-784,-1621,955
321,3926,-5463,7082,-922,-883,-1995
322,-7421,4078,1294,-693,-1797,1969
323,-7352,-1314,-799,-1737,-1245,1234
