Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-4891,-7139,-3628,486,1063,1925
1,6547,-1940,6337,740,-777,1811
2,5255,-3032,-304,54,-274,686
3,3632,-3493,334,-1265,1173,-830
4,-1465,3565,5923,828,156,1971
5,4028,735,7753,841,1718,-255
6,-4802,-4317,7628,-650,1462,-1432
7,3393,-3431,3477,-985,-731,-815
8,1954,-1444,2307,1983,-92,-1550
9,6146,-3457,3995,824,1756,1093
10,-3048,5905,1803,-1571,861,84
11,7451,-2344,5104,-1652,-1823,-623
12,-5722,4584,3015,1027,-1397,-1961
13,-4632,-5974,-1021,-1291,356,-1949
14,-862,2160,3881,942,-878,1299
15,4055,-2526,7814,-205,-1134,1887
16,5117,-7866,-581,-891,-1773,-248
17,-6818,7493,2410,-700,457,1666
18,-3343,-7698,-5681,812,-1130,1863
19,5804,7479,-5554,808,294,-251
20,-4709,-6070,-5475,-335,-1402,-1392
21,4898,-4338,-7888,-1114,782,1204
22,2954,-4518,5493,1576,-1086,-341
23,-7783,7085,1831,325,-74,-1248
24,-1167,3136,2127,-173,-1047,1012
25,3688,-4515,-7194,57,697,1702
26,1641,-3272,-307,1727,-1942,-1978
27,-5356,-3596,-4853,1540,-628,926
28,977,7474,1366,-261,-1458,-193
29,5530,-7374,-1740,-499,-820,318
30,6987,7595,5294,-929,927,705
31,4484,-5300,-3528,-466,-1585,-931
32,-671,6412,4229,43,-1645,428
33,-6789,6647,-2398,1402,-493,-1010
34,-5796,4761,-6950,-1570,1997,1000
35,-56,-1030,2164,591,-395,-1645
36,-209,2692,-734,-983,890,-1844
37,1263,-489,7754,-338,-1719,-927
38,-2084,1817,82,836,-1406,-739
39,4757,6142,5383,536,-1444,1607
40,-4287,-4521,1173,644,784,1235
41,-5025,-3560,2629,-664,-205,1922
42,-6703,7149,3221,-692,1269,-1888
43,6422,463,-3736,-394,-1240,1037
44,4452,5270,7664,-1566,885,-1870
45,-2347,2501,5925,450,-1681,698
