Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-1425,6417,-3228,1513,217,-1949
1,-924,-1761,3175,1930,-1902,-1404
2,6971,-3971,1654,1996,1383,1940
3,-3975,-3764,973,-1831,115,1496
4,1606,392,-2001,-1996,673,-1452
5,7555,3379,1640,-1607,-1429,1593
6,968,611,-7781,548,-195,-249
7,-6470,2317,-5694,1021,392,1723
8,-1574,5636,5222,-1600,-484,-456
9,5839,214,-1242,1731,1690,1927
10,-3045,-2039,-3598,-1391,406,6
11,2141,-7601,4502,1915,1889,800
12,-3229,3138,5448,1697,701,-1002
13,-1044,-4644,4956,-1383,1261,-1482
14,-6454,-4038,6523,-276,-638,1229
15,7668,-6953,-2464,-255,404,1450
16,-7766,-5236,-5800,533,237,-1081
17,-4215,-6882,-4563,-824,-597,-441
18,-2866,-1305,2687,-59,1294,1470
19,799,-7300,335,-1107,1137,-1269
20,1944,-5858,-6378,-504,-1264,307
21,2819,-397,-6252,-772,2,-1920
22,-6019,-4161,-1208,-189,-18,172
23,-4623,4380,-2706,1291,-358,1409
24,-4517,1162,4058,-1744,1355,-1056
25,-541,2956,3377,-553,1264,-1348
26,-4723,6188,6713,-984,-1841,395
27,-6641,-3432,-936,-1694,829,-576
28,-854,-3664,-2418,-493,1473,582
29,-7654,7121,5930,-252,-1269,1720
30,-4953,6953,5780,-395,1200,-1199
31,151,1753,7911,1604,1021,-1689
32,-306,120,-1560,1723,-641,-1767
33,-3660,376,19,-1786,-111,1432
34,1067,1864,1110,972,1982,-390
35,-5631,2242,-7978,-1310,-144,-1436
36,-3482,3821,994,-1877,-1088,-1741
37,-5420,3196,-764,1775,59,1547
38,523,3830,-2650,1779,1728,-1984
39,-4725,-1064,3447,423,1312,-1528
40,2746,1639,4609,-1625,-185,1972
41,2942,4894,-4122,-531,-127,258
42,-5424,-4261,-6319,-780,-287,1369
43,3827,-6496,6684,1725,-1178,687
44,-2967,5662,5977,1848,463,883
45,3420,79,-3320,1926,-728,-1725
46,4405,2595,3385,-1082,-247,1830
47,4839,-3201,4090,910,397,835
48,-1006,1038,-3897,1031,1458,345
49,-2047,2618,3827,-145,-804,1368
50,2540,-3801,466,188,-413,443
51,-756,6086,276,1174,457,870
52,-1130,-3308,-6219,171,-658,-18
53,893,4365,5379,-671,1559,768
54,2444,2996,-3218,-1970,1346,140
55,5336,1109,2367,-1,1169,1473
56,4647,-7701,3223,306,940,1858
57,-7292,-4248,-2185,1486,349,244
58,1710,-499,5263,91,-1566,465
59,2658,7417,7138,-587,1431,-93
60,-2473,-2735,-6119,553,-1796,-534
61,-5533,4496,3323,-1857,213,-727
62,-6369,-6248,-7893,-1437,-882,-1631
63,1630,-1771,-5145,1902,-1055,-1113
64,2281,-7146,-1218,730,-1774,1685
65,-4850,7752,3309,1211,140,-350
66,5163,-2130,-7148,-967,-694,-1824
67,-7759,158,-955,196,1419,792
68,-3108,7680,-3717,1767,-1341,-1129
69,5948,3255,-2080,506,1604,-1081
70,7974,3952,1947,1195,1094,-529
71,4060,4907,290,-1150,1122,1468
72,5762,-1586,7204,-662,1808,-840
73,5397,-5023,4456,-652,824,1832
74,4011,-5879,7222,-940,-1449,-653
75,-1816,-5203,-5081,648,1978,1418
76,-1158,7799,6566,729,1983,-491
77,-3050,4733,3724,1453,-870,1440
78,7679,-1816,-4785,1758,-1799,1821
79,6606,-1476,-5410,-73,-931,-119
80,235,-4562,-2533,-777,1188,746
81,-7124,6784,-128,1919,138,1195
82,-3107,-7844,-3404,1484,-1737,-61
83,4637,-3733,-2478,-930,1632,-1002
84,5741,-6914,1532,144,1982,-322
85,-1884,-3876,2852,613,1887,338
86,-2313,-5037,3313,1463,-57,-399
87,599,3459,1542,-1041,541,-1602
88,-5758,-3087,-7748,1410,-1912,1639
89,2187,-7348,-1484,-598,1858,-936
90,1207,4500,-3872,1655,1539,-366
91,4977,-6665,129,1382,1098,1187
92,-3060,7328,4910,1358,-1576,405
93,-1901,-3917,-2938,-359,-452,1420
94,-5507,-486,3541,-692,-1573,816
95,-161,786,1974,-1479,-579,1526
96,6663,-7000,-7735,907,1210,-291
97,2096,-5338,5584,-481,474,-1600
98,-6278,504,2164,-1902,302,1967
99,7601,-7895,-1291,209,1337,-1367
100,751,6416,-3407,1975,729,1071
101,1425,7302,-2543,-1400,-1368,-1344
102,-3852,-4690,1746,-1556,-1075,1911
103,3373,3425,-1783,1082,1891,-1917
104,-5819,815,-189,-1711,-430,-324
105,-4709,418,3916,1582,220,-197
106,-2588,-7609,-6042,230,587,106
107,7413,-2636,-1810,-1293,982,1928
108,-3132,-5076,-4134,-1839,-1652,-1982
109,-4730,7068,-7227,935,-256,1262
110,-2794,4197,841,1578,283,149
111,-340,7752,3830,23,-284,169
112,-5391,3616,4303,499,-144,1339
113,111,-3642,-5819,103,1391,954
114,-1224,6644,4458,-281,-834,-1845
