Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-7060,-4285,4076,150,661,327
1,-2446,3901,-3187,-405,-781,1682
2,4951,-3820,-661,-1740,563,-1361
3,1491,6635,166,-284,176,-561
4,1109,7440,-6960,1158,-1900,-1386
5,-5787,-7167,5836,880,1916,356
6,-5244,6775,-7575,550,-1476,-509
7,-1805,-297,-7000,-1758,-1421,-1023
8,5506,5924,3756,1030,1673,-1216
9,-7742,-4083,-3506,-1665,-431,-1040
10,-2711,-6532,4531,716,-935,-25
11,569,4523,4468,42,-559,-1145
12,-338,-7474,-2709,732,230,181
13,-1566,7691,2846,-1551,1108,1837
14,6415,-1779,5985,257,-1826,-1878
15,-4291,431,-6130,1047,73,76
16,4944,6082,-4477,-1516,-1181,-79
17,-7900,-31,7693,-1863,-1471,185
18,-3922,244,7011,-582,-1201,-268
19,-3498,2490,-3428,-1998,-856,-979
20,2662,-5670,3407,934,1234,1178
21,-2792,2368,-5615,-1562,-1500,-920
22,2608,3159,416,26,-1377,-1601
23,3256,3845,-5741,-447,1748,596
24,-7242,1365,5210,1131,-711,766
25,3199,-2714,5934,740,1469,210
26,5988,986,202,1027,1412,1947
27,-5886,-5819,-4231,1061,1433,-903
28,-7705,-4686,4989,1842,-343,-1833
29,-946,6919,-3300,-552,687,-909
30,-6588,-5506,7823,1714,673,555
31,-6559,5309,-5333,1829,376,-1336
32,-1005,-370,-5787,-196,-842,-1300
33,6114,5938,6118,1084,-1978,897
34,-1966,3478,2987,-172,-1480,-322
35,4326,-3485,470,583,1486,1251
36,3976,-4099,-5435,-1011,1329,807
37,1644,-3796,-1221,-138,926,-1162
38,-137,4916,-7768,1638,-819,-1916
39,5987,-7808,-4306,1008,-1809,-351
40,-3931,3075,-5869,397,855,769
41,-4659,2209,4355,-507,1780,-1476
42,6104,-2162,-4021,-547,1515,-1163
43,6807,72,356,906,762,-911
44,-5661,-261,-4299,-1571,1868,-1289
45,2691,7261,5533,1361,-369,1772
46,2712,-6960,4263,452,-1311,1847
47,5919,7772,-4207,1401,1634,379
48,3828,-833,-116,1352,1917,985
49,-4381,3814,3818,1838,-1816,-714
50,-2682,-6291,3877,-1278,-1445,-766
51,4685,6735,-1544,276,-238,875
52,749,-7505,-6832,20,-170,-1450
53,-7037,5183,-1746,1903,-740,1830
54,6355,3342,-2572,-319,-829,72
55,4673,7369,-5955,1109,540,1521
56,7851,4485,-1383,-734,1219,-488
57,-62,-2731,4399,-1924,-1822,-969
58,3382,1687,-7669,362,409,539
59,-6349,-3980,-152,1857,1115,-208
60,-522,-1845,4655,1946,-702,-1307
61,-160,5317,-7101,1410,397,858
62,-3601,2556,-6766,-1826,-1573,1385
63,-1868,2957,-326,-1884,756,1242
64,-119,-1693,-2006,-1763,670,-1625
65,4192,5450,1596,1166,1273,-1065
66,-3612,-3550,4483,-1242,-914,-1221
67,-1996,-4144,-5963,745,829,298
68,-159,-6593,3273,-843,127,937
69,-565,-7502,-5795,1207,675,1014
70,-5423,3285,-2683,-759,69,879
71,-3435,5182,-4032,1187,-151,160
72,4266,7171,7802,481,-493,1590
73,-7828,7327,4188,-488,1,1001
74,-1554,-5559,2924,871,-1110,-515
75,2310,584,-596,-1890,-1362,14
76,7505,384,3511,-169,-1114,617
77,-3534,-5400,-6968,-1689,-1905,-1706
78,5060,6985,-4441,76,-802,-1375
79,3146,1590,-1075,1421,-533,285
80,903,-6773,-7476,1466,555,1631
81,-7896,-4835,3555,299,-1298,-322
82,5281,6089,5325,-1252,1887,-23
83,-7346,1345,-4088,-1244,-273,-740
84,4076,-3277,5695,-1675,1835,-445
85,1532,-5547,6131,472,1476,-1867
86,5660,1232,1444,-1986,80,-491
87,-6106,-3682,-1118,1152,-174,-1325
88,3321,-2163,315,221,1181,-953
89,-4841,130,-1730,510,-493,366
90,7965,4434,-7615,-1667,46,-1783
91,7651,3262,6096,-1515,884,-42
92,-2185,3851,3976,1115,-1534,1369
93,-282,7080,2709,-113,-1395,-1672
94,-4502,-2378,5443,1248,1681,-514
95,-6219,5230,1172,-580,-132,671
96,595,7625,2816,672,1407,-1429
97,-7812,-1947,2901,1170,-1648,1626
98,-1607,-4902,2335,-1984,355,1209
99,6259,2027,-968,-1140,-1078,-190
100,2582,7541,-2549,1112,-207,-562
101,4891,6786,-5195,-578,-782,-1049
102,5233,-1262,6072,-1340,1197,1383
103,-2189,7289,-4969,-696,1076,412
104,-2276,-1982,2376,1141,-387,712
105,4190,-3776,-3944,17,-1740,-693
106,219,-4526,-4725,-1435,-1078,-1532
107,-6026,6542,-1997,-1997,847,576
108,-6579,2034,6146,1498,-867,1150
109,2965,-3063,6991,-953,1033,237
110,4346,6582,-6537,469,-699,-1051
111,5425,4915,-297,1190,-1544,1229
112,2608,7348,-5045,729,-729,-623
113,6083,7007,2590,1160,1203,1136
114,-3406,-5189,-3403,-1572,-944,1848
115,-2325,-3362,4241,893,-1778,-1204
116,-6829,-601,3721,1465,707,-1337
117,6417,2725,2445,1431,-1015,1764
118,-659,-5482,-2591,1932,-775,-1052
119,-5165,7870,1203,136,-522,1997
120,7044,-6764,-5616,1117,-195,-19
121,1609,4242,4865,185,-451,-1594
122,4331,-1359,116,596,-1476,267
123,1452,474,7029,-913,-624,1033
124,-3716,7684,578,1892,-1041,1706
125,1671,-4816,-4789,-1115,-1430,1864
126,-2978,-902,-6645,163,245,900
127,-6972,-5004,-665,-467,511,-1466
128,3411,6143,-1252,-678,-164,-1943
129,-5399,-5145,-4257,-809,1131,26
130,6444,-5676,6075,902,17,1083
131,4682,-3177,6383,1150,1687,-446
132,-6361,4934,664,169,821,-963
133,-928,-5044,-506,-1358,-1198,-320
134,-1429,7547,-3654,816,1988,-1755
135,-2366,-4079,7484,988,1684,1045
136,-6738,2984,-6465,-1776,1800,810
137,-7693,-7202,6860,-705,-1716,-717
138,-7220,3541,7142,-1233,-530,1105
139,5483,-6170,7223,39,783,647
140,3241,3835,931,1747,-1358,-1900
141,678,-813,-3694,1349,-142,-1847
142,-194,4973,-813,-1727,168,224
143,-7000,-4817,-7670,1109,928,894
144,-6745,3649,-6911,616,-10,-109
145,6946,-2831,694,-1261,-1992,-655
146,694,1022,3977,118,-1542,-1820
