Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-6061,461,-1565,-1977,355,-1929
1,7914,-1039,-7032,-955,-484,1138
2,-5532,-6367,2053,-368,-956,594
3,-2451,-2921,-1121,-1313,-172,1217
4,3762,1546,-5998,-1099,1611,-1616
5,5586,2969,4895,-664,1553,1462
6,-7868,-6768,-3465,-1210,99,1077
7,-919,841,-5850,-457,627,724
8,811,2566,7753,-1919,-1352,129
9,-5353,-1157,-7848,-1696,448,499
10,-4584,7130,3280,-874,625,-593
11,-7403,7544,4027,-1468,-1472,42
12,-6717,-2405,2917,-460,290,940
13,1851,7268,2353,1527,786,-1841
14,1915,-5227,-2847,-908,-226,-63
15,-4965,-7790,-7184,-550,228,-1801
16,-6929,-5299,127,62,601,-711
17,1601,-6554,4463,-776,-182,1065
18,-4229,435,-405,-588,81,53
19,2558,-2317,5440,-1479,-271,-1093
20,7897,-2721,7673,46,-739,-1332
21,-1535,6218,1974,-392,-1436,1439
22,3741,-2864,-2281,89,1887,-778
23,1274,2152,257,928,-1682,1139
24,-3282,-6476,1927,261,363,-1674
25,5571,-2233,4849,1901,-197,659
26,-6384,-1676,-6559,153,1476,-558
27,3863,5325,-6608,-1582,1161,1952
28,2863,-6957,-2266,-1270,1411,-1927
29,5649,6973,-7446,1609,1899,-1769
30,2303,-7735,-1356,233,-1970,-580
31,4350,-5820,7936,347,785,635
32,238,-445,-7607,-1306,-1918,-1465
33,2650,811,5774,1494,-925,1062
34,-7833,2100,-2337,1679,-876,866
35,2981,-4442,4285,288,-257,-154
36,1812,3394,-3232,-601,1868,1884
37,-5792,1944,-3054,-724,646,-1217
38,2995,7483,-2317,1567,590,1479
39,4963,-4869,2138,-1265,1851,-1361
40,2643,7722,4881,385,1838,490
41,6180,-2545,5109,1167,-1147,-226
42,-661,-489,6771,-1614,-1197,-1562
43,-1257,4631,1411,498,-704,-546
44,-1656,7442,-6611,-744,1156,-637
45,3166,7005,-33,-750,1156,297
46,3775,-4778,3156,1464,146,-1487
47,2557,6842,-5435,-1154,20,-1160
48,2877,-2027,-1956,1569,-683,-1546
49,-4653,-412,7199,-1085,62,-46
50,2797,5236,-6059,-413,-543,517
51,5962,-7121,3949,-1654,-60,-1363
52,4566,-759,-4433,1224,972,937
53,3176,6516,7518,900,1503,1906
54,4238,-4254,-1824,-25,1419,-1129
55,6872,-6850,-4859,-791,-202,-1390
56,-4789,-4823,799,809,-1880,-436
57,4536,6981,-4367,-1890,-1650,313
58,7148,7809,-2471,1121,544,226
59,1461,302,-6356,-1663,159,-454
60,5610,2798,-4600,616,1203,698
61,2943,-2069,-1408,1206,181,-1811
62,-262,5416,3663,-1667,280,-1982
63,1471,-3756,2243,1088,1842,397
64,1711,-1105,3985,-1131,-861,1106
65,727,-2018,3201,876,-233,-1960
66,-3530,3286,-409,1273,-1018,1378
67,-7994,-2485,2264,728,1680,1848
68,4444,-4196,2397,-644,-27,1903
69,3438,-7140,6517,178,1188,-973
70,6832,5486,3204,1240,-1797,-806
71,996,-6527,7534,-853,-484,50
72,-7602,5079,-342,1107,-638,274
73,4082,6656,1662,1087,-1547,790
74,1450,-5041,3759,-1474,-47,1944
75,-644,72,-6688,1218,-641,1522
76,-1978,2871,-1720,-755,1453,-1368
77,2001,5358,-3046,463,362,1911
78,6940,-4255,-6705,-273,-710,427
79,-4005,928,3032,388,-590,-854
80,5474,-1251,-1007,-1276,1549,-746
81,-1314,-7232,6229,1339,-1499,-1985
82,3301,6284,291,-1241,-252,-1211
83,4557,-5751,5176,-989,-1847,-1976
84,7218,-4644,-5744,-770,1572,-1641
85,439,4138,3200,-316,-1308,557
86,3,-1098,-3423,1497,287,-589
87,7767,7168,6000,-195,-572,-772
88,5680,-3633,2146,418,1279,-289
89,1910,-6143,1525,-1373,-638,-851
90,872,1506,-7021,-1518,1515,-1436
91,-5107,460,-2499,622,1412,-247
92,6598,5507,2977,1542,677,-357
93,-6498,-1686,-3255,180,148,-1173
94,4677,-4213,-2384,-1227,511,435
95,3629,-7512,2581,-1073,895,-1554
96,3770,-5191,6316,1264,-35,-435
97,-48,-7101,4253,-1640,1553,1114
98,-6850,-5813,-3396,-1777,-1656,1627
99,-3965,4182,-3944,-1327,873,-1619
100,1570,-3130,-1512,-1868,-248,612
101,2855,-5507,-6474,49,-1107,1405
102,2570,5102,2900,-1529,-515,785
103,7861,3633,-3100,211,1679,-301
104,4143,-6,3410,1738,63,-622
105,4626,-2026,381,1367,-370,1162
106,5488,7350,5628,485,302,1549
107,-4498,-7744,1392,-623,-972,1421
108,-125,-1038,-2057,-78,1872,1807
109,2484,-4042,-586,-444,-403,934
110,6416,-444,-3899,1088,-1402,242
111,6352,-5622,-3164,1632,-986,1535
112,-5997,-3069,2376,222,88,1894
113,2520,-573,4724,489,-697,-1220
114,3974,2686,3188,580,-1089,1675
115,5862,403,-4785,-1260,1155,196
116,-2739,-200,2231,84,199,-689
117,7189,4424,6416,628,-1608,1887
118,-2077,5375,2708,-1110,-1861,-1494
119,7070,6609,2933,1517,-753,-1604
120,-7507,2308,-4666,1317,-435,1430
121,-5245,7853,-4223,-1222,-259,-621
122,5644,-5943,-3162,-1707,1938,-1056
123,4585,-300,6781,115,972,34
124,-4847,5150,3169,-327,-1461,1278
125,-4438,4401,1798,-356,161,-1318
126,5007,-551,1208,-921,821,1036
127,-1830,-7668,-1609,839,-18,-100
128,-641,2255,2672,-47,-1617,-1389
129,-5471,-4296,1409,1434,-397,532
130,-2891,-2458,7416,-1117,955,-246
131,816,1300,-1642,-693,747,937
132,-3431,6756,-7055,1866,-1731,-711
133,6068,-4782,-661,-764,-1427,1243
134,785,57,4566,1165,341,1398
135,747,-7709,7694,-660,845,-1642
136,-5988,-155,-148,959,-1960,-948
137,7545,3098,5518,-396,1534,-479
138,-6107,462,3196,-1702,-1666,1197
139,5451,-5814,-5004,-1123,-1599,-109
140,6440,-6851,2346,485,-831,-893
141,-7748,-4950,-5089,403,-96,-1052
142,-6433,3084,-3930,1419,488,1469
143,5834,-3601,-704,822,-1012,783
144,-6234,5622,7261,-1246,8,1942
145,5856,-439,-1667,-748,-1901,1243
146,7377,6257,-6665,1258,1272,1670
147,-2568,-3251,798,1998,-750,-985
148,-7597,-7009,-4046,-880,-227,-1389
149,7821,-3729,-7385,-886,70,-798
