Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-4605,-1146,266,-1465,-614,915
1,-5434,3024,1919,-1194,213,-1404
2,7390,1710,4405,1113,-1592,-887
3,1465,-5042,-1646,-1791,1967,-1830
4,-2900,7383,4442,1415,-1433,-552
5,-4027,-2732,-5820,-1691,803,1458
6,3904,197,-1097,645,-1448,1333
7,-547,3180,1578,1591,339,1692
8,-5531,-5771,3956,-45,-327,487
9,-6759,6733,1365,873,-940,100
10,-2408,6716,-119,-1975,813,1076
11,-4895,-753,-6687,-1998,-1709,1106
12,6896,6683,-4823,-1765,-369,717
13,-6997,-1346,-4657,-1475,-1044,-1827
14,3087,2638,5118,-395,1559,-1407
15,-1653,-2595,-5005,807,864,-1683
16,678,-3703,-2656,-906,633,-631
17,5276,-2976,1520,1019,1387,1483
18,1903,7331,582,1808,1081,416
19,7532,-5006,-3306,1917,-1072,1389
20,2062,-3808,2962,446,-838,-966
21,-7414,7475,3566,180,-1802,937
22,7670,6365,-120,1293,-1261,-635
23,476,376,-5752,-1355,-116,-240
24,-4760,-3167,-476,-1810,-603,335
25,-534,-3366,-1259,-1964,1824,-1302
26,-2379,-6883,-7684,-113,308,-226
27,-2100,-7880,-2845,-294,1482,1835
28,-7466,7269,7676,489,1346,402
29,1435,6952,1443,-1866,-856,-537
30,-7677,4419,-1349,1942,1982,-1460
31,-2888,-7670,2087,-1390,-1932,11
32,-5370,5467,-7500,1738,1870,1481
33,4239,-3615,7514,-333,1833,760
34,-4066,2153,-4753,224,423,1097
35,-5433,-369,6891,1811,-978,-1458
36,-6677,3737,-4266,-932,-768,1161
37,1082,-1407,-1195,1329,554,1217
38,-6436,2347,7798,1847,-82,-1039
39,7410,4442,3015,19,-1585,-46
40,-1920,7132,-2801,281,1794,450
41,-7501,-7748,-2573,-488,1689,4
42,-6890,-3048,-1705,1518,1811,-1442
43,6401,6626,-2466,833,-44,-1060
44,5303,-7124,5378,-235,-1313,859
45,-6503,1094,-6764,-1971,470,252
46,-4198,-5649,-2945,-601,-1830,-450
47,2417,7032,-3933,1463,313,-1498
48,6055,1768,-6972,-530,1582,1627
49,-3440,5079,-6383,50,-1654,-927
50,-4247,-6654,-3144,520,-497,104
51,-7204,3870,-7276,-32,1014,833
52,3482,-928,-6115,-440,1306,284
53,6750,4556,-342,-673,1406,-818
54,-7019,-1050,7278,-1190,-1227,1028
55,-2086,988,-936,-391,-1281,914
56,-7106,-7666,7579,614,750,-836
57,-6154,1373,-4175,1649,1766,1878
58,-5641,1461,6093,73,1836,1636
59,-6067,-3945,6449,604,-1283,-421
60,2032,-4191,1159,788,1558,1136
61,3597,-6126,-939,-766,326,-743
62,-1875,2911,-4203,-1617,770,-1517
63,-4177,6469,-2090,-944,1328,-1709
64,-3668,-2100,7134,-1024,-126,-197
65,2815,-6899,3481,264,-1771,-1158
66,-3613,-3434,4726,-1878,1178,665
