Sample,Ax,Ay,Az,Gx,Gy,Gz
0,6238,-240,1348,400,1591,1519
1,5501,2043,-5581,1031,-1912,-1391
2,-7521,-6393,-4986,1544,56,325
3,-591,1925,-7305,1614,-1302,-1551
4,3404,-369,3949,548,-872,-1874
5,-2585,1890,-7404,-194,1138,-1849
6,3492,-4696,5035,-1976,-896,469
7,-2791,-7477,4722,-208,-1353,-740
8,-5131,7859,1994,-115,1068,1977
9,-3813,127,-4822,-1415,472,228
10,-4285,3987,-2421,1021,160,1880
11,-161,2100,6024,68,-1244,765
12,2411,-1585,3516,499,1969,-1208
13,791,7680,7502,993,-457,570
14,-5079,-1909,-4822,1203,-1364,-103
15,-1154,6395,4247,140,-1339,559
16,-7517,7019,2981,-1332,-1616,1733
17,5213,3300,-7550,-317,-1307,401
18,4903,4243,1799,-1809,-536,507
19,-3420,-3793,-5878,-878,-675,1561
20,-6416,-1076,-799,-1269,-1823,-925
21,3683,-3794,3579,-1062,-580,842
22,-4930,7596,-6362,-1799,-1824,-344
23,3863,562,-1698,-636,446,1073
24,-4571,2081,3465,-130,-390,-1920
25,-6239,95,1985,1914,-980,1102
26,1800,5562,2157,-1654,-1245,564
27,-7685,3903,2840,-1937,-1015,-1547
28,-4478,4106,3496,1569,-166,-140
29,7287,4364,1870,-371,-776,164
30,4159,4957,-2460,-996,-1892,-365
31,4841,-6167,-7824,-1738,-1336,694
32,-1649,-817,-3654,1949,1583,-1542
33,5474,-1360,-6231,-493,978,-933
34,5114,-4014,6125,-1516,-430,-375
35,-6772,-656,3403,54,-841,-715
36,4895,-1347,-7185,-1496,-1494,-1067
37,-2109,-3350,-7936,-124,38,-1277
38,-7505,767,-2353,1242,1152,-1124
39,1189,-1645,-2216,782,503,1219
40,-7348,-5855,4496,-1060,-1423,302
41,-6441,739,-3176,-1081,-1718,226
42,-6693,4180,-4870,1210,-660,190
43,-5484,4275,-1514,1294,577,-1778
44,-4123,4960,2837,113,408,1571
45,-5013,5418,-5564,657,1748,1681
46,2684,2714,4715,742,-1854,19
47,5523,-4647,-279,-497,-1196,-1746
48,-5341,-2982,7651,-1903,-302,-1828
49,4547,5266,4016,-1475,1897,-1600
50,3312,-114,6083,-1330,-1899,-1847
51,4289,1256,5301,1907,-171,-582
52,6536,-7723,4344,650,-313,1334
53,-5118,2021,-5409,-1958,-71,-1638
54,2596,7890,4869,158,1371,370
55,-4559,2668,1641,398,-840,-144
56,-498,-7016,1806,-1781,-98,695
57,4490,2405,-4599,1247,237,-867
58,-3800,7012,-5704,-1887,1599,1846
59,1777,-7586,-1338,-1087,-1783,-701
60,1484,-5041,5494,1512,-1264,-1349
61,-535,-6313,-5532,-882,61,-1275
62,4960,4957,6511,-1194,-222,903
63,-6628,4465,4289,-350,848,-1319
64,5753,-2517,-2154,67,1227,821
65,-3165,5456,-628,809,-1849,-722
66,-3189,-7315,-1705,1773,-1920,-1947
67,-162,-3098,-327,1124,-702,-1326
68,-7428,-117,-7282,1973,-1103,1940
69,2148,2957,5473,-546,-457,152
70,-174,645,6764,-36,1461,-777
71,5711,3781,6954,3,44,871
72,2083,4417,-1062,-720,-613,-1879
73,-7283,-2195,-3792,52,511,1568
74,3987,-745,-416,-1580,895,1522
75,1530,-6685,-2104,-1847,-1167,-377
76,-5892,-2069,-5390,1718,279,-1334
77,4526,-1818,2421,411,-38,-218
78,-4989,1833,-2512,677,1027,-1918
79,-7832,6244,1612,843,852,329
80,5308,1298,6442,389,-1894,566
81,-1826,-1419,57,-503,1479,-641
82,-1823,-6225,6697,1123,1889,424
83,582,2977,502,811,-105,-1956
84,-7847,6713,-7343,163,1424,-413
85,-4106,-1066,-3530,-1506,-1323,-929
86,-6618,746,-4303,-1869,63,-2000
87,-5730,-6508,1117,-1910,83,-584
88,-5445,-6184,1437,-983,1572,560
89,-7626,-2750,3755,-493,-1958,-431
90,-4128,605,2888,236,-488,1541
91,4619,6627,-140,-917,-193,1881
92,-1801,7343,-473,1549,-661,-1473
93,857,-3461,-5235,585,1444,109
94,6317,-1785,-4179,-87,1049,1991
95,2850,7451,5240,631,1163,-542
96,4215,-6919,-6981,-176,-539,-1558
97,3783,997,7684,1200,-804,1617
98,4563,-5815,0,561,23,1787
99,-985,-1842,2010,1715,-390,373
100,691,-3526,-412,-351,-1743,450
101,-7402,-3488,-5444,594,249,-1989
102,-4041,5465,-2899,-1639,963,888
103,3637,2615,2335,465,-1013,-1798
104,-3904,6588,-621,5,514,1741
105,3826,-6514,1630,-1518,-1353,-475
106,-7643,-1916,-4995,-1758,955,-1150
107,1165,590,2718,239,-1071,1704
108,-3494,5624,-2830,523,1539,713
109,-5456,-966,6650,-968,-713,-1524
110,-840,-2744,6421,1865,-421,1164
111,158,5909,860,432,1575,-843
112,3145,1264,-3796,255,1315,-709
113,-6337,-6405,-4876,39,-720,1202
114,6851,-2139,5955,-1269,-1314,-540
115,1840,-3337,1637,-194,-1026,568
116,2331,-1021,-1812,1238,1138,-202
117,-7067,5797,3665,659,-443,-1468
118,595,-6628,-7303,-423,-135,1520
119,-1250,-1857,2444,1041,1934,-180
120,4414,1959,2649,-544,1442,-1204
121,303,576,-710,-1390,-1053,1749
122,-1852,2480,981,267,-772,421
123,-1719,-4832,-650,1974,-1621,469
124,2861,-3766,4814,254,-1350,-1580
125,-7419,-1977,5124,1036,883,616
126,-977,-6033,2169,-1645,993,149
127,4771,-4200,7820,1964,1380,1149
128,-379,-3821,6982,1169,1720,1074
129,2975,-3443,1092,1301,-507,-1293
130,-3198,-2295,-5712,413,-1513,-1475
131,-5907,-5816,-998,-1095,1187,1279
132,-2853,6038,-6961,1481,698,-1884
133,-342,6101,-5651,1677,-1273,-1899
134,1880,3979,2548,-515,-1107,-969
135,5456,7238,-7541,-674,672,1922
136,-4155,6851,7644,-1915,-1453,839
137,-2247,7392,6381,-1162,-1809,-590
138,1525,6278,-6948,1771,-1578,-210
139,-895,1694,-3989,689,229,-641
140,3217,-2155,-3977,1098,-123,-1036
141,1441,-342,-7395,-444,1211,1741
142,3017,-3383,-2174,-1233,-732,11
143,-7562,-169,-4114,-700,119,-193
144,-3296,2423,818,1522,-951,-1445
145,-1039,-4988,7042,1823,1783,1355
146,6768,149,-176,-146,1942,-1128
147,-3811,-6176,-15,267,1954,732
148,6031,3117,1054,-834,401,-1548
149,-4862,1558,-6379,570,-1748,-1319
150,-3794,5851,-5270,382,1222,370
151,-5965,724,-7742,-869,1249,-111
152,378,7431,4972,-1880,-310,1949
153,6538,-2514,-6213,853,1734,-853
154,702,-3093,2659,649,-37,-625
155,5270,-1544,-5340,424,-89,-1026
156,-3790,1230,-6491,600,-540,-1127
157,-4269,-2998,1606,-67,449,1663
158,3794,-3857,-5766,387,1953,1642
159,-6848,1018,4668,763,-1655,1839
160,5228,-2073,7540,-759,1279,1607
161,-2573,-5685,6548,138,-307,1118
162,-469,3385,-1862,388,-484,-1949
163,-2208,1755,149,-932,861,-705
164,5843,7855,-147,-12,1211,747
165,-3000,3952,5910,-1875,-297,1005
166,3917,-7875,-539,760,-944,-746
167,1444,-7353,-6371,1897,-1937,-1384
168,6485,-266,3636,-421,-1254,1605
169,-3039,7648,-5610,-1185,380,350
170,2573,6237,4501,-1004,-483,-209
171,2864,7155,-4674,-85,86,1353
172,-5324,4849,-5589,-891,-824,-1451
173,3650,-4993,4714,-534,-1557,1604
174,6588,-6320,4210,102,60,-1744
175,993,-5458,2099,1094,79,1332
176,-503,-3938,-1042,251,1208,-693
177,-776,-1610,-6343,1717,-884,1443
178,-5094,-7141,-7392,676,785,38
179,1227,7983,5693,212,-507,-912
180,5054,3662,3684,354,807,-504
181,-7421,-3467,3241,-1865,-1188,-931
182,-6772,-440,1439,1363,-267,1903
183,103,275,3531,1389,-326,366
184,-6986,2480,-4087,1630,115,230
185,-5645,5308,5651,-1689,-76,-1530
186,-4482,-3605,-3368,1003,-120,910
187,-818,-5372,-7253,-384,1713,-769
188,5331,7051,-7892,110,-309,-330
189,1702,7884,5972,907,120,-1327
190,2562,4828,-3736,-133,-976,-1255
191,-4791,-3339,-609,-1684,1418,-561
192,-7682,-2550,-4758,167,903,-1522
193,1783,4355,3271,1053,-1270,694
194,-3464,5793,-2011,-1985,-570,-295
195,-4957,4304,6416,-1721,-329,1508
196,-1381,-7947,-7233,-844,76,-1786
197,-6335,-5181,-4830,-1175,-1548,161
198,-7907,4380,-3405,-314,-1563,-678
199,4891,4954,4903,-75,-1468,-344
200,4899,-5372,7057,-1526,-1739,-1175
201,-7489,-3219,-7975,-623,-1449,-1648
202,-1052,-3451,6133,-1099,-483,156
203,-5926,3676,1387,536,-992,468
204,2034,2142,420,-68,-412,-1173
205,-4872,-7758,209,-1983,-1423,810
206,4996,3111,-1453,-37,-1924,1577
207,-4486,-6236,2537,1527,-1168,264
208,2113,2662,-2010,1692,47,1155
209,6824,6194,897,649,-257,-522
210,-74,-1871,-6277,-1339,-1038,-1583
211,6075,-7867,5670,-11,-920,-669
212,4047,794,-4971,-848,-1542,515
213,706,334,498,1732,-416,1512
214,-4340,-1685,-7000,33,1155,-997
215,-4567,1526,-2620,-771,1928,427
216,7835,1788,2578,-1488,-477,776
217,-2646,-808,-7391,1107,-1932,-766
218,6342,4805,3259,1473,-1732,569
219,5704,-4940,-1485,-22,1975,-1759
220,2956,3059,-2236,-107,-503,432
221,-2216,3038,-5534,-1187,-1561,662
222,620,2524,5637,-1615,1658,-1396
223,5422,6427,-6371,-472,-85,-1439
224,-3534,-7881,1989,-1056,-1158,222
225,-2256,7015,-6377,-1979,-208,-1350
226,-2651,-3992,789,-1731,1076,1994
227,603,3689,6145,-1879,1132,-1633
228,-2924,1613,-1085,1314,1328,-275
229,2475,-5408,2390,690,-862,1131
230,4387,1050,5802,1820,-109,746
231,7253,-2801,5901,-799,1951,238
232,5285,-332,3071,-1999,-1563,-172
233,1279,-3257,-2764,1538,1346,616
234,-4043,1517,-5171,-148,173,-1429
235,2107,-1620,-1485,-785,-972,1616
236,5361,442,4916,1359,-958,-780
237,3161,7094,7229,-390,-1340,-1288
238,-4946,-1186,-5661,697,889,1408
239,1712,2160,-5144,1482,-839,-1200
240,7763,2016,6630,-1892,89,867
241,7043,-7543,3952,1327,215,933
242,2888,-2849,-5277,-851,312,-931
243,-3601,-6068,5886,-1226,-498,1968
244,-3420,4855,-4271,-437,38,1093
245,1570,4121,-7070,-1225,1977,-931
246,-4892,4852,1842,-534,-672,1003
247,1999,6027,-1298,132,938,1267
248,-7357,3909,-7631,1510,-749,-1064
249,-3984,-6820,5262,-677,-526,-1419
250,-4568,5617,1121,-430,-1171,1399
251,2172,7067,905,-308,-1630,-1702
252,7782,6929,6622,1222,-71,-685
253,5705,2163,3623,-924,268,1671
254,-3499,3945,-1325,1266,102,1260
255,3738,6429,-4895,61,-727,-1221
256,2985,7405,-527,133,296,-1539
257,-1089,5495,647,-1545,-1826,-1516
258,-2483,5311,6217,309,-738,1166
259,-5792,856,-6540,-898,457,327
260,-5553,-1674,-1463,104,-494,-19
261,7491,1793,-1356,1273,-254,-367
262,-4665,-5368,-6796,565,655,1699
263,2481,-2553,4449,-1381,-441,572
264,6296,-6594,2056,503,514,-1187
265,-6792,-6784,584,1823,-1814,979
266,-3241,2864,-1737,-1950,-1286,-1166
267,-4236,3434,6649,1873,1996,1764
268,-7182,-4484,-7905,-1413,-943,817
269,7110,4311,4644,175,-179,-688
270,-2061,-6805,-5214,108,773,-340
271,1588,6863,3008,-1596,-978,1551
272,1135,-5740,-1483,481,-59,-1686
273,4940,-3067,-3444,-1721,-1093,-431
274,3582,4943,391,739,129,-1597
275,-3611,4164,-2742,1958,1035,315
276,-3236,-3558,-5904,-190,1867,-1543
277,5065,-7418,-6757,708,-1073,-66
278,-4932,721,-5865,-301,1974,-876
279,6469,128,-7265,-1355,-463,-911
280,7089,6982,3339,1271,1217,313
281,-1541,-4317,1546,-1864,432,1014
282,-1855,-2098,-2660,1433,-748,-204
283,2938,-2871,-3125,1949,348,-1657
284,-742,-7117,-4688,1371,458,215
285,3041,-6623,-4466,-871,-597,-1605
286,1913,-6137,-4408,1353,1644,840
287,3840,-6714,7664,-1844,97,573
288,5850,5671,-4723,703,826,1193
289,6927,-277,-7662,973,-1251,-960
290,6186,6308,-99,-506,-599,1672
291,-692,284,7160,627,1629,-766
292,-2703,-2843,-7096,-1037,-1264,1813
293,4447,-7969,-4715,1903,-1095,7
294,2001,416,4871,160,-484,-1512
295,3176,-3613,-3539,1251,870,378
296,-5671,-1434,-1827,1258,1201,-1121
297,5861,440,3689,-1113,-1156,388
298,-1219,5146,-6739,-267,-1653,1649
299,5453,-7502,-7645,-1029,560,-70
300,5235,-5100,5622,1212,-116,-1347
301,-4716,6413,7765,-48,-974,574
302,1683,-192,2990,-1110,575,1259
303,1397,3206,7135,634,45,1016
304,6386,-3253,-5845,-1564,1204,-939
305,-3138,5466,7964,704,-72,-1110
306,7753,-4211,-5940,-1946,-55,-1827
307,2864,-7583,1324,-1983,-1231,-1610
308,2134,6808,4624,-1573,-49,-1656
309,5201,-3158,-4350,-457,-185,802
310,4678,-6301,1205,-382,-1336,1722
311,110,-1186,-4175,-1209,612,670
312,-1159,1321,-1930,1026,232,1846
313,6543,-1908,-6024,1918,944,-84
314,263,3059,1666,1997,-877,1570
315,5384,4375,-3819,-159,-1789,-283
316,3241,-42,-6005,585,-479,533
317,1523,-4651,-7007,844,1498,-141
318,1877,1092,6927,-619,1146,792
319,1508,-844,3038,-452,-1980,525
320,5398,2075,6751,-368,1114,1461
321,3521,1871,-6215,176,1873,-751
322,1950,-2414,-3798,-301,-1326,946
323,-1457,-3298,2971,382,35,1988
