Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-2349,5774,3250,-1238,-863,893
1,-2105,-6347,6401,-1075,297,-1487
2,-1111,-3016,846,-1576,-422,578
3,4169,-5186,-5738,1586,-1829,857
4,3317,3259,7997,-1824,-497,-1001
5,-2353,-5290,7863,-891,33,-772
6,-5328,-854,-6541,1704,-1758,630
7,-3802,-2885,-3176,283,-1790,1441
8,1817,-2475,6231,1027,1077,-226
9,6087,-3859,2730,1683,-1933,1603
10,-4174,-6483,6065,467,-618,804
11,4737,2696,-7397,1467,-855,-1060
12,-4617,396,-876,734,-887,-247
13,-4443,-205,-5016,636,-504,-841
14,-6252,6113,-3747,415,214,956
15,2334,-6679,1071,1857,-225,-1168
16,-2863,7010,-2652,1331,1535,-606
17,-6046,1664,-4511,943,-57,771
18,-7547,-6994,-2774,-212,-1045,927
19,-825,-6669,-5979,-859,-46,-1618
20,1569,-6833,-4060,851,628,984
21,6181,-6310,-2906,936,1511,1171
22,-2760,3557,-7283,-922,206,-2000
23,-5479,-6524,-5477,-971,-1166,-1073
24,5696,4513,-1307,1129,617,-433
25,6530,-4275,6731,-1521,103,125
26,-3991,-1794,3585,-1560,948,-1786
27,1010,-5677,-3093,821,1059,1310
28,-4926,2579,419,684,-1249,1966
29,1395,2282,-3832,1996,-408,-329
30,5623,7889,2923,-1896,-1459,1079
31,5212,-719,-2008,692,-154,407
32,2313,1163,-6553,209,1534,-1743
33,-5865,2115,5538,1241,-2000,-394
34,1509,7605,240,958,-1546,-916
35,4451,-1711,-6436,-1593,193,-568
36,4414,-3879,-2121,478,-542,1286
37,-2629,7748,-6588,1381,-682,-364
38,-3430,7023,-828,-1595,-1085,67
39,-1470,3455,3032,1220,106,-12
40,6807,2174,3540,286,-1457,-1958
41,911,-1401,-508,321,-368,-631
42,2614,37,1654,1035,-1870,1198
43,-502,7938,-312,1905,-231,1601
44,-4033,-4467,-1884,1342,-914,-1280
45,1436,5484,-6976,858,-1498,-1690
46,4339,5949,5728,-242,14,1175
47,-2436,5405,517,732,1690,-687
48,-373,-3780,3353,1226,1290,1187
49,794,2980,1299,-4,-1682,190
50,5484,-5421,4323,738,259,-1862
51,-7252,-6617,6470,897,1049,-1312
52,-3082,-2694,502,112,-1159,1435
53,1658,6617,1124,-340,-1145,-924
54,7230,3590,-896,-264,-876,1364
55,-7531,-6478,-3785,723,1225,-1136
56,7568,3440,477,771,790,192
57,3007,-7071,-1231,-1673,866,-1257
58,-3992,3215,432,1972,247,-1687
59,1060,7607,2844,1845,656,-1884
