Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-3710,7632,4891,-881,-1484,257
1,-27,362,-1614,-912,-829,-23
2,6608,-5637,6396,1583,937,-1833
3,1149,4711,7628,-1842,-1459,-8
4,-5912,4516,-5414,792,-479,-106
5,-2499,2531,-6779,600,-1371,1632
6,-1327,-735,2501,130,-575,560
7,3088,5971,7980,-1676,-1403,1789
8,-7849,4204,-5306,722,1747,-1543
9,3738,553,4319,746,-1602,-1084
10,5389,4569,-2513,49,1657,-1579
11,-6392,-3244,-6175,1595,586,-1951
12,6278,3415,-2335,-1066,-149,1244
13,-1198,4977,4889,51,817,697
14,3452,4673,-7800,-1972,379,-1977
15,-6185,-4340,-6335,-1589,1325,-697
16,5374,7180,-7095,-1980,-613,1093
17,1547,-5801,3533,1436,1024,1150
18,6332,-7002,4863,-1893,1392,-479
19,-687,-3720,-772,-1705,520,415
20,-5739,-6952,7346,29,-469,-1199
21,5204,-608,5772,-86,1289,-338
22,4881,897,4787,-1114,322,-1962
23,102,-6560,-667,595,1615,182
24,-7216,-3319,-996,1151,-1253,531
25,7977,-6878,-485,312,-564,1274
26,2947,6237,-2362,171,583,-1628
27,-4611,271,7362,-1131,-539,-926
28,-1488,-490,-2739,1574,-1387,-391
29,-4493,1170,2869,1525,-422,-496
30,-6266,3405,1865,27,1634,207
31,-4726,-1453,-7399,1232,1210,-1831
32,6358,1602,1378,-1303,-1006,-751
33,6137,-2902,787,-1720,1255,-544
34,-7339,-6860,-4499,-683,783,-965
35,1567,-3478,2910,1162,1714,651
36,-6118,-2623,1578,-604,-1153,-1692
37,-3561,-2246,-3725,388,1989,-1616
38,2655,-2949,4736,-1527,1915,-1203
39,-4778,-6548,-3471,818,1149,723
40,-3066,-7897,-6804,1608,470,-1877
41,6024,-7308,-5141,1671,1210,1371
42,1067,-7889,5682,-628,-78,-1498
43,5822,567,2214,-931,-1661,1166
44,7850,5536,6397,-1986,946,-935
45,6877,-1879,-2979,608,599,-1044
46,3956,19,-2328,-353,-1992,-433
47,2506,426,-48,-815,871,-1490
48,4250,6523,-7676,1994,1465,-1964
49,-6196,6014,-7393,-1500,-983,-1146
