Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-7780,2366,2915,1490,-1749,1160
1,7074,-1696,3495,-950,396,872
2,2652,3011,-2895,-1026,1621,-631
3,2238,-4587,-5443,-1188,1696,1639
4,6012,3304,7875,-459,1764,1227
5,-2667,261,-6220,-1957,-633,-1793
6,6373,2514,-6498,-920,1425,1414
7,4039,5738,2430,-1832,-1431,1607
8,-6469,1456,5,1326,1919,-398
9,-3792,-3553,-7340,-299,1858,-314
10,-4986,-3422,1006,-508,-187,-1551
11,3666,-4712,-4543,1575,1970,1607
12,5337,7467,3505,918,-693,-1220
13,-6202,5604,-1197,-1496,898,-873
14,4788,-2231,-1842,1186,-760,37
15,771,-6400,-3803,-632,-1656,-1056
16,-5133,2144,-7174,98,773,-476
17,3095,2016,-4210,1895,884,-97
18,-4890,-7304,-1475,-247,495,-1027
19,-2764,-7808,-2770,381,-254,-294
20,93,765,7002,-571,-1523,553
21,-1350,-5743,7967,1857,-1556,407
22,2514,2312,-2002,460,1687,1696
23,3674,6536,3398,1509,-1854,-438
24,-1379,-1683,-2312,-43,790,-1922
25,7138,-5441,6774,530,552,369
26,4143,-7559,-5365,-1330,-58,-1564
27,-2988,-928,578,-1161,1102,-673
28,1059,702,-1653,98,1597,776
29,-292,-2541,-5959,1481,424,-1128
30,-2753,7393,-7450,1877,-870,1618
31,5439,-5499,-3333,-534,1646,804
32,1520,-7598,-5950,810,461,988
33,-2394,6344,-5976,-1337,-671,213
34,5809,-267,-899,1056,147,-1733
35,7557,5051,577,1290,282,-1726
36,4224,-2671,-864,-1619,-1270,1920
37,5831,-3959,-3670,-17,-64,925
38,7881,-6923,-6500,1772,-1685,-491
39,-4294,-6339,715,236,-175,-570
40,-833,-605,2163,1126,-1614,-804
41,1858,-7372,4670,-556,-551,-1613
42,-7866,-1402,-5513,1101,-671,1880
43,3079,-7475,-910,1104,1876,-802
44,-1824,6560,-7346,-854,340,578
45,5687,-6638,4223,-1150,1753,-1049
46,-6006,2762,886,270,-1252,-1766
47,-3517,-210,3465,-663,1841,900
48,3943,-7863,-2276,-12,1897,-458
49,5753,-5089,-2417,474,-813,1030
50,-3718,5345,-1045,1083,302,456
51,3063,-1953,-3325,-554,-1879,-1452
52,1741,-272,-262,-554,-413,-702
53,2071,815,-1426,884,557,-1930
54,4941,-4062,-5579,844,-1969,1157
55,5710,-5634,-7007,-195,1683,1495
56,-120,-1254,3521,1464,-288,-1698
57,7440,5099,3882,-501,-1119,-1677
58,6356,-3804,-1509,212,1587,428
59,-5492,-176,-263,-1433,43,-1934
60,1659,-5966,-6539,46,-1101,1461
61,5848,-2793,7973,-1116,1929,1730
62,-6526,-7732,-2753,1136,1621,-1969
63,1775,454,6175,-1645,273,235
64,-3631,142,316,575,-1236,-132
65,-6668,-3683,5281,-1725,134,823
66,-5212,5868,2321,1266,-1558,1863
67,-7414,10,3824,1345,363,-1490
68,2771,-1631,-4237,-1658,-1144,198
69,5486,-6662,-111,-206,1863,-1259
70,-7289,-4343,-5727,119,185,-1019
71,-1752,-7254,-7734,-1372,-1986,-1443
72,-3310,6009,296,-1895,-1050,1023
73,1437,498,-4301,691,1154,369
74,-5896,6914,-1625,-1739,-1168,-1757
75,-6642,-2259,1367,-1831,-1438,-1037
76,-1286,1802,-7142,-934,-1058,-1885
77,-3968,-2309,1558,119,-1359,785
78,-5837,3353,6511,-1223,-1755,-361
79,-7794,-5456,-6509,1442,1266,-730
80,523,3367,6976,-1330,296,1489
81,6985,4207,-3908,140,1148,-1707
82,-7248,-5348,1683,-1616,1402,-1324
83,-883,2034,7475,772,884,-1311
84,1264,-3091,4081,-1221,-1083,-990
85,5308,3366,1046,-224,-248,-494
86,1230,-4827,-7683,906,-912,-1950
87,5532,-6982,5481,-1172,698,89
88,1273,-2139,3803,1311,421,158
89,-7027,3883,6930,-1202,1570,-90
90,3494,7894,-7999,1534,-1976,810
91,-1165,-7684,2891,-1868,1409,570
92,-3365,3156,851,-44,65,-10
93,7137,-5482,-3981,1147,-1522,-1706
94,518,-1415,-2228,-1460,-71,475
95,1320,-3065,-7556,-453,1885,1879
96,5430,63,5490,1182,-1174,-1613
97,-7013,4522,4659,789,-872,-12
98,4502,62,-6685,190,419,-1720
99,-1489,-4138,6878,1031,607,469
100,-4388,-1163,-204,-1478,1716,1976
101,3589,6319,-3192,-1685,-689,167
102,7299,-2943,5370,947,-1252,-532
103,-3065,7216,-2765,1876,-236,-1146
104,-2411,-6288,108,-1874,-621,1044
105,-5904,-6390,3340,1043,1475,-1608
106,6660,-1243,-1699,1020,-1811,-1018
107,-435,3794,1785,579,-1795,-1034
108,-4562,314,-7625,-1842,-440,237
109,-3110,-7770,-4722,1580,-1607,-1444
110,-2091,-7479,-268,1722,-1075,-1923
111,-7629,-1072,3801,-701,-1673,1923
112,7807,6024,6583,-1282,-682,918
113,2704,-4982,1408,-357,-1299,1384
114,2610,-3547,4696,1566,-1511,-1165
115,-2201,4917,-5823,-913,-1131,1884
116,-1293,-909,-7294,1750,-234,-1628
117,-6880,4371,-232,-826,-427,-642
118,-6006,4631,4631,1706,1213,714
119,-4689,7152,-3619,-927,1038,-1184
120,-5215,1194,3086,-618,1814,-541
121,4710,-1902,-7571,-1679,-426,-38
122,2900,-2940,6275,244,-1302,1657
123,6444,-2050,3355,-1818,533,-1251
124,-1636,920,-6115,765,1626,-1466
125,-6328,124,-159,-1682,-790,113
126,2619,-710,5777,-347,803,1522
127,2802,3177,2947,980,-904,195
128,-5225,4364,-5314,303,326,-164
129,2985,-745,1162,1751,-1023,1847
130,-6265,-6106,-4645,-1701,-256,1493
131,-3505,-3740,-4648,1768,311,446
132,5332,5823,-7977,1739,-872,-1597
133,2553,4419,-5653,-1602,-1885,867
134,5267,-1985,5958,303,1230,87
135,4551,-6612,4544,-1199,-1134,1699
136,2524,-2718,-2595,-710,914,417
137,7498,371,-2038,722,742,-352
138,4320,-4196,4000,-1118,1321,-1214
139,-3198,2522,-6414,1076,1877,-1723
140,-4803,5328,-6518,-1852,1261,-467
141,-6403,3041,-6531,1315,1994,-41
142,3249,6153,1742,730,487,1395
143,-2715,6819,-6949,-1279,507,1626
144,552,5135,2731,229,-55,395
145,-4658,-143,-6832,-45,-166,-39
146,-2217,4409,-6421,-277,1001,-559
147,-1174,-6951,-5184,-1411,996,80
148,-634,1826,5793,-1268,-963,-1869
149,-2369,6423,-5070,1635,-1868,433
150,913,2332,-450,1418,-1478,1602
151,7493,-6794,-7774,775,1108,-1973
152,-5875,1462,3798,606,227,1421
153,-4425,361,6977,1841,-1422,-216
154,6121,-4831,-7189,886,57,-293
155,5711,-905,5276,-88,-996,921
156,5975,-6605,5857,1732,1997,-1767
157,-1535,-3538,1453,-1362,17,-827
158,-7099,7441,6222,-239,762,643
159,2185,6849,-6891,511,-1628,-107
160,-1335,-1728,-1718,1121,451,-90
161,3242,-1545,1419,352,1171,-1186
162,-476,-3614,-3819,5,-459,1804
163,-3249,-365,1191,843,-1656,1102
164,7327,-769,7813,-1916,-774,-835
165,477,-5455,-4498,-781,-532,-28
166,-7810,5785,895,-1450,-1302,-434
167,762,-7393,4398,52,1575,119
168,5284,3616,5262,1809,1012,-251
169,4230,5665,-2715,1431,1460,1921
170,5300,-3251,811,1689,-517,-977
171,-6042,2615,-4581,623,-350,-1729
172,3878,-4725,-3146,344,-297,55
173,-7804,-2831,1940,1865,-1072,-965
174,-1409,6280,1360,1020,667,571
175,-6760,-6968,1520,1138,-1644,-1272
176,-3504,-1584,-1749,1104,-1925,1419
177,48,-1619,6078,1002,1886,1321
178,4221,2187,-1371,146,1900,-1518
179,1415,7669,-4982,1958,1114,405
180,1692,1287,1884,-1347,546,891
181,3718,-5834,-2191,35,-1984,104
182,4550,-6101,5030,71,-1832,-1043
183,-803,-5947,-1249,685,1346,-40
184,7918,-7219,-7592,1102,1153,1554
185,-2059,-7545,-5998,595,-1855,-1527
186,-3495,6701,-1081,1410,-210,-385
187,3395,1408,4745,1274,-1605,1402
188,4795,7152,-1022,-1999,-385,-978
189,-6539,211,-5307,580,1764,-135
190,2297,7246,4221,1043,-1111,-546
191,3772,1160,-1536,339,1040,189
192,6285,-6024,-1022,-485,-630,1898
193,-5414,-5969,-85,-1163,-961,-1062
194,664,-7278,-1840,1844,-889,1476
195,-2296,-5378,-696,-1814,1134,1300
196,3676,4158,-6720,-1721,-1829,1603
197,2881,871,-1980,1501,-50,389
198,-2811,-2336,-7898,919,-1900,1574
199,-3331,3724,6078,-468,-1117,1807
200,2178,-4876,2250,-1351,985,1370
201,-2990,-5151,-1192,865,-1743,468
202,-3320,-3215,4922,-693,1420,-1874
203,-5510,2937,-1280,972,177,1046
204,3324,931,-2579,-1282,812,-1604
205,5592,-2225,-5377,-1443,1671,-602
206,950,-629,-920,309,32,566
207,1507,1212,995,-1464,-352,-637
208,-3685,-4990,-5268,-703,1661,-1144
209,-4887,-1256,-1710,1147,-968,-189
210,-6600,5328,3029,-335,16,1372
211,4626,6861,4634,660,1403,1137
212,3132,-3937,-4606,1074,-378,1889
213,-5617,-1453,6463,458,-1447,1103
214,-5373,-82,-3118,-371,1573,550
215,-5799,-1837,5276,1492,573,-1248
216,4273,-2470,3191,552,-337,-260
217,-3299,-7955,-156,52,-781,-1421
218,-7480,-600,6616,-1948,407,-457
219,4104,-1964,-774,43,1553,-1710
220,735,-5869,7887,-679,17,1932
221,5872,6125,-137,-1577,914,-1379
222,-2356,6761,6473,-1759,505,-639
223,2375,3035,-3946,-419,1058,-353
224,5189,1196,2749,-134,845,651
225,-4263,630,-3936,882,1953,1474
226,-1435,5630,-7901,1895,-462,-827
227,-3010,2086,-4918,657,1649,-158
228,-2796,-3952,-1324,1253,201,-856
229,-3102,1954,3275,600,-1417,-380
230,7153,-6667,-2826,35,1929,-1345
231,4357,3375,2631,1143,-961,1596
232,-5127,6897,4158,1618,1015,-568
233,1731,852,-5008,-333,1048,-1081
234,-2029,6458,3955,1500,781,484
