Sample,Ax,Ay,Az,Gx,Gy,Gz
0,-1470,1603,-1153,-869,-1661,-1899
1,7888,5888,6183,-1193,-1931,1839
2,-5880,-5759,5713,-913,1022,-1037
3,6773,5887,-5894,1316,1662,512
4,-2347,-6762,-1387,1901,-824,763
5,173,-4634,-6219,-1042,-1453,-1326
6,1716,1812,-4710,411,-980,-32
7,5785,-5417,-930,-1219,-1915,-172
8,3675,-1349,3988,-1588,-84,-1889
9,-5147,1608,5285,-717,1540,153
10,-2210,-2646,7358,-1687,908,80
11,6642,5605,-1809,824,-364,824
12,6130,-2366,-2512,-836,-678,-1375
13,2904,-7909,-4218,850,-220,-344
14,3320,5724,5997,531,579,716
15,-4494,401,6694,1900,-736,72
16,1770,1061,1231,1310,-1042,-1399
17,7928,-4440,-3458,-399,-848,-147
18,-3898,-5855,7537,-1279,-807,1400
19,-2411,3846,7105,-626,-1787,-1546
20,-5229,1897,-4459,-774,-355,268
21,-6785,2929,5415,150,-95,750
22,-7349,-7317,-978,-1215,-1002,-108
23,-3558,2937,-2230,862,-837,-1141
24,4987,1225,5313,1078,1666,-888
25,-1260,-2963,-4177,605,-384,381
26,2831,894,6323,1929,1381,1972
27,2515,-3610,-1861,-1315,-1401,627
28,496,4218,2707,-375,-471,1857
29,4082,4813,-744,-1921,-1261,601
30,-2207,-1654,-4228,-1346,343,715
31,1017,917,-7254,1882,-1937,1160
32,-3765,6043,7264,-1906,-654,1498
33,-7296,6342,-7470,-1844,319,1921
34,1444,5229,1286,-319,1091,-355
35,5165,5385,7958,-538,-1444,959
36,-1442,113,899,-1221,-1071,-633
37,5724,-5571,-7063,1290,-1567,1842
38,-4136,-166,-818,946,-1773,-679
39,-7521,-36,2938,901,-1138,-1975
40,-5695,-1475,7609,665,-123,714
41,-4765,-3042,-5270,571,-233,697
42,4405,2769,3040,-243,1356,-765
43,-345,-166,6364,1131,-861,-1609
44,159,-2303,245,-1864,1363,1884
45,-3693,5492,3363,818,-1219,1475
46,-2978,-883,7716,818,878,-1120
47,-1795,7466,-5355,1662,-1190,-1876
48,2164,-2545,4903,254,-1730,-1940
49,-3449,3764,-2767,1222,1452,-1036
50,-1034,2664,6156,1611,-1387,-1861
51,-7343,1330,1762,997,1688,1735
52,-6968,3206,5235,-1597,1779,-1333
53,6120,-7216,-5854,769,-5,-1596
54,-4904,2140,2768,136,-1312,-174
55,585,-4374,4945,-552,-605,72
56,3250,3801,-905,359,86,-1816
57,6014,5040,-7996,41,-1046,-1816
58,-2794,4079,709,-1852,498,-499
59,4412,5633,7090,-1630,-670,752
60,5497,2725,-2913,158,-1763,1640
61,3348,-5243,2782,115,320,1457
62,5785,-5210,-5273,-1853,1482,-1815
63,-2819,-3462,-1626,-63,962,1481
64,-348,-2069,-6497,1946,-1246,-1551
65,-7041,-5304,-7644,-855,-662,928
66,4670,4720,5595,-972,843,1904
67,-3040,3962,-5571,-1104,-1918,373
68,6733,531,2467,408,-1009,1431
69,-5334,-1822,-2198,684,832,-1784
70,-1060,-3286,2191,-1,-1755,1699
