Sample,Ax,Ay,Az,Gx,Gy,Gz
0,4473,-7260,-81,1017,1681,635
1,7745,4219,6355,-1733,1491,1301
2,-1380,7025,-4653,-1814,748,1886
3,-2652,4774,7731,1952,-1785,-622
4,7331,-3179,1411,-140,1482,1807
5,4870,824,-4721,-1534,-1410,-1929
6,-3806,7635,6673,-1361,1398,293
7,-1936,3828,636,1651,621,615
8,-1974,519,5108,615,616,1432
9,-5259,-1527,-4659,1965,-1404,1128
10,-5584,1297,7267,1995,172,-430
11,3886,4939,-6886,-1959,1569,1069
12,7446,-4546,7531,-1454,1334,1328
13,6045,7491,-2187,-678,-1424,625
14,-7509,5389,3694,-154,-1467,1425
15,5564,2512,2756,444,-1877,-430
16,2439,-3781,1357,-1227,-19,-833
17,7645,-6383,-4205,-439,-1834,197
18,2862,-6515,1690,402,-1614,-1936
19,6507,-1557,6488,-1751,1619,1025
20,6406,-7191,-953,-546,1051,-957
21,4239,-4340,7732,863,-1274,-1153
22,6804,-3561,7976,1762,-1034,-621
23,2442,-2105,4481,718,473,384
24,871,5548,-413,1210,1465,-974
25,-6769,-3082,6962,-753,-648,-1654
26,-4115,-4433,4099,-1526,1644,1912
27,1263,6985,-3204,158,560,1230
28,5092,-5158,-6658,-923,1126,1537
29,1108,-7428,-7937,-726,633,-122
30,-7479,1866,-2210,-762,-920,-727
31,-2774,4268,-904,-1636,484,-381
32,-4892,544,-956,-897,-725,-760
33,-5052,-1885,-2812,1366,-1107,-997
34,-4922,-382,-4733,-1742,-1228,-485
35,698,-3542,3383,1779,-1612,-39
36,1056,4014,-3269,-229,-708,-292
37,4718,-3953,5011,625,-1980,-632
38,6081,-3531,5520,-486,-1965,1883
39,568,-5616,-1757,1272,679,-845
40,106,-2109,3574,1252,827,864
41,-3098,4421,4282,-1975,1656,-896
42,7334,1844,-3478,940,172,-299
43,-1198,-1261,-4698,-1837,1867,-1983
44,7537,1968,-3302,1444,867,-1801
45,-4364,-2620,2157,-351,502,-522
46,-1658,552,454,-331,-1133,-1123
47,-552,4639,-3176,-1528,-258,572
48,-1145,4501,-3395,-295,99,751
49,6239,4019,-6787,-860,1869,1005
50,-5423,-2099,2661,-1018,-467,457
51,-7249,-1586,-3812,-614,1450,1473
52,7816,7363,-2609,-213,-1111,-107
53,-4018,-2223,-6644,253,-1536,-499
54,6274,777,2423,-147,-918,-427
55,-3618,7364,3340,-1086,627,1142
56,5325,3972,-4726,953,740,-113
57,1714,2084,-3818,1583,-914,1628
58,128,-7866,7441,1335,-389,-1576
59,-4604,836,5220,1849,-1579,-1293
60,7664,-2511,5838,-1223,1992,-319
61,-754,-7763,-2209,1074,-910,-415
62,4850,-2799,167,1437,381,-1916
63,-5353,-6170,2246,1048,-1501,271
64,-777,-5620,-7669,-1781,1958,1902
65,6420,7350,6392,-1931,-1500,-883
66,3163,-6228,-1606,1045,-1304,-114
67,-7835,1449,7456,-428,334,1886
68,5753,-4536,-2378,1720,-1285,481
69,-6070,2577,-1513,22,172,817
70,-2548,-3805,1378,-86,-80,1416
71,3879,7035,-6954,-837,60,-970
72,-2736,664,170,-1028,-1731,-104
